,batch_size,learning_rate,latent_dim,model_type,embedder_params,predictor_params,kmeans_perf,knn_perf,predictor_perf,VendorID,store_and_fwd_flag,RatecodeID,extra,mta_tax,improvement_surcharge,trip_type,lpep_pickup_datetime_day,lpep_pickup_datetime_hour,lpep_pickup_datetime_minute,lpep_dropoff_datetime_day,lpep_dropoff_datetime_hour,lpep_dropoff_datetime_minute,passenger_count,tolls_amount,total_amount
98,4096,0.001,128,CLIP,82561.0,344961,0.23639391,0.0058265379630029,0.0034380294382572,0.5223749761322016,0.9001196172248804,0.9656288156288158,0.984893545033936,1.0,0.9969660194174756,1.0,0.9862406764174022,0.7775724615100285,0.0650162972207493,0.9861783399707066,0.7482053024049925,0.0560362568182429,0.1737224161624908,0.0005359794013202,0.0008084401488304
99,4096,0.001,128,CONTROL,,344961,,,0.0034389742650091,,,,,,,,,,,,,,,,
100,4096,0.001,128,GMC,460416.0,377985,0.37130922,0.0045729167759418,0.00338338711299,0.5,0.5,0.25,0.6210291620524179,0.5,0.5,0.5,0.8612687784082509,0.6201030430598474,0.0486785954880584,0.8602003325979158,0.5863339672061428,0.0414539567834089,0.0129048414528369,9.880100697045976e-05,0.000395053619286
101,4096,0.001,128,ICEH,132097.0,394497,0.18841824,0.0044144359417259,0.0033633215352892,0.5400284677741325,0.5,0.4166666666666666,0.7733761988554398,0.5854700854700855,0.5,0.5060679611650486,0.9707090157244512,0.9406662271826433,0.06209972394755,0.9861783399707066,0.908573000872988,0.0860234974863457,0.1982960551977157,0.0049935295246541,0.0001833940477808
102,4096,0.001,128,MCN,98944.0,344961,0.1325214,0.0058891344815492,0.0034158339258283,0.5150236942144457,0.6535087719298246,0.8740842490842491,0.9775152219255516,1.0,0.9975728155339806,0.9993932038834952,0.9851283293651218,0.7700805062622852,0.0745133800169807,0.9861783399707066,0.7548180531530448,0.0501400173364771,0.1566238552331924,0.0009475234546698,0.0009874635143205
103,4096,0.001,128,SCARF,410880.0,394497,0.30639786,0.005968409590423,0.0033887012396007,,,,,,,,,,,,,,,,
104,4096,0.001,128,SUBTAB,230400.0,230529,0.28243676,0.0057408860884606,0.0038304259069263,,,,,,,,,,,,,,,,
105,4096,0.0017782794100389,32,CLIP,11425.0,27873,0.17872785,0.005987687036395,0.0034474194981157,0.4949139891336422,0.8983253588516746,0.621031746031746,0.984893545033936,0.6813186813186813,0.9969660194174756,0.9666666666666668,0.9862406764174022,0.7775724615100285,0.0677842863122678,0.9861783399707066,0.7426419031848767,0.0619711384533365,0.1642314046621323,0.0005151030491106,0.0010412320261821
106,4096,0.0017782794100389,32,CONTROL,,27873,,,0.0034522323403507,,,,,,,,,,,,,,,,
107,4096,0.0017782794100389,32,GMC,432576.0,104193,0.3258271,0.0045772241428494,0.0034304521977901,0.5,0.5,0.25,0.6254588409007014,0.5,0.5,0.5,0.4245144665490125,0.4168957211858045,0.030708038521506,0.4170293088629854,0.3757251880944237,0.0314361401126107,0.0129048414528369,9.011973452288588e-05,0.0003427330229897
108,4096,0.0017782794100389,32,ICEH,119713.0,136161,0.34754348,0.0046453527174889,0.003369732061401,0.5,0.5,0.25,0.984893545033936,0.9,0.5,0.9969660194174756,0.9893878046628782,0.6437990172445418,0.0810555738544869,0.9861783399707066,0.84449286272595,0.0612973137973138,0.0786650776863098,0.0156206330284476,0.0035919249057769
109,4096,0.0017782794100389,32,MCN,15520.0,27873,0.16648352,0.0056372969411313,0.003418662585318,0.5517019910083494,0.9527511961722488,0.86492673992674,0.9775152219255516,0.925,0.9969660194174756,0.9969660194174756,0.9862406764174022,0.7723469741452459,0.0628131436205369,0.9861783399707066,0.7579216222892229,0.0595416257183487,0.1799761801958084,0.0011197655694559,0.0009954398265108
110,4096,0.0017782794100389,32,SCARF,373824.0,366561,0.29068515,0.0059359478764235,0.0034444727934896,,,,,,,,,,,,,,,,
111,4096,0.0017782794100389,32,SUBTAB,113376.0,113409,0.29454282,0.0060213059186935,0.0041687856428325,,,,,,,,,,,,,,,,
112,4096,0.0017782794100389,64,CLIP,28993.0,94657,0.18302165,0.0059488927945494,0.0033969413489103,0.5408095957228906,0.8989234449760766,0.9518925518925518,0.984893545033936,1.0,0.9969660194174756,1.0,0.9862406764174022,0.7775724615100285,0.0522711342453232,0.9861783399707066,0.7431125230584819,0.0668893615202842,0.1449403464794159,0.0006138267926871,0.0005500506376847
113,4096,0.0017782794100389,64,CONTROL,,94657,,,0.0034163205418735,,,,,,,,,,,,,,,,
114,4096,0.0017782794100389,64,GMC,439808.0,160641,0.6932508,0.0040045548230409,0.0033634062856435,0.5,0.5,0.25,0.6327589516426726,0.5,0.5,0.5,0.6796245604521298,0.4939479852834882,0.0479965785848138,0.6843654166311618,0.4824799889329962,0.0478002189769419,0.0129048414528369,9.80003387667222e-05,0.0003548460663296
115,4096,0.0017782794100389,64,ICEH,123841.0,189505,0.2929665,0.0045830658636987,0.0033692412544041,0.5037537537537538,0.5388755980861244,0.2512210012210012,0.9828485552588848,0.9981684981684982,0.9969660194174756,0.9969660194174756,0.9917390958104731,0.9740309505999144,0.0535886335886335,0.9861783399707066,0.9876020472314077,0.0636067190033908,0.1359790563583373,0.0018252013251185,0.0003904838813468
116,4096,0.0017782794100389,64,MCN,37184.0,94657,0.16998692,0.0058744535781443,0.0034042298793792,0.5352983040844312,0.7573763955342903,0.9526862026862026,0.9775152219255516,0.9743894993894994,0.9969660194174756,0.9975728155339806,0.9862406764174022,0.7671511496237633,0.0532781561908126,0.9861783399707066,0.7617950473243326,0.0628409139344325,0.1655262857675552,0.0014038381632417,0.0010520559735596
117,4096,0.0017782794100389,64,SCARF,386176.0,373825,0.37021798,0.0058767469599842,0.0034911110997199,,,,,,,,,,,,,,,,
118,4096,0.0017782794100389,64,SUBTAB,148288.0,148353,0.30059126,0.0052040657028555,0.0039044078439474,,,,,,,,,,,,,,,,
119,4096,0.0017782794100389,128,CLIP,82561.0,344961,0.26553917,0.0058091115206479,0.0034165999386459,0.5591270461212658,0.8983253588516746,0.9871794871794872,0.984893545033936,1.0,0.9969660194174756,0.9666666666666668,0.9862406764174022,0.7775724615100285,0.0604291484982863,0.9861783399707066,0.7480871221911967,0.0517651859919493,0.1574920415878295,0.0004761076997965,0.0007526848930865
120,4096,0.0017782794100389,128,CONTROL,,344961,,,0.0056165666319429,,,,,,,,,,,,,,,,
121,4096,0.0017782794100389,128,GMC,460416.0,377985,0.594653,0.0042380043305456,0.003387683071196,0.5,0.5,0.25,0.6243514211886305,0.5,0.5,0.5,0.8140052463671543,0.5894397616491486,0.0565338031708,0.811442840695232,0.5771854245792379,0.0376801229280533,0.0129048414528369,9.639899508328916e-05,0.0003581464698072
122,4096,0.0017782794100389,128,ICEH,132097.0,394497,0.18554558,0.0043117753230035,0.0028783581219613,0.5167421757017133,0.5041866028708134,0.4004273504273504,0.9869385348089872,0.7741147741147741,0.995752427184466,0.991504854368932,0.9876432009615816,0.977434044033679,0.0261978829993535,0.9884270992759174,0.8769036177539085,0.0390337141663868,0.1011639535427093,0.0011078789830207,0.00050926808035
123,4096,0.0017782794100389,128,MCN,98944.0,344961,0.1528417,0.005761592183262,0.0056165880523621,0.5565146070926418,0.924043062200957,0.988095238095238,0.9784041108144402,0.9993894993894994,0.9969660194174756,0.9969660194174756,0.9851283293651218,0.7688203195547615,0.0683985188109229,0.9861783399707066,0.7547576666796151,0.0622084197086721,0.1444106101989746,0.0008970685303211,0.000948516826611
124,4096,0.0017782794100389,128,SCARF,410880.0,394497,0.3414775,0.0058862250298261,0.0034456644207239,,,,,,,,,,,,,,,,
125,4096,0.0017782794100389,128,SUBTAB,230400.0,230529,0.35516968,0.0059968610294163,0.0038555560167878,,,,,,,,,,,,,,,,
126,4096,0.0031622776601683,32,CLIP,11425.0,27873,0.24896133,0.0059500327333807,0.0034177294000983,0.528845319307747,0.8983253588516746,0.6176739926739927,0.984893545033936,1.0,0.9636326860841424,0.9969660194174756,0.9862406764174022,0.7775724615100285,0.0658799412555806,0.9861783399707066,0.7539283762250811,0.0657907024356916,0.1896290630102157,0.0003012136730831,0.001238687778823
127,4096,0.0031622776601683,32,CONTROL,,27873,,,0.0034542945213615,,,,,,,,,,,,,,,,
128,4096,0.0031622776601683,32,GMC,432576.0,104193,0.2563595,0.0043321284465491,0.0034197058994322,0.5,0.5,0.25,0.626648857364794,0.5,0.5,0.5,0.3447676108817353,0.3561592358240545,0.0504408648415244,0.3528893488925876,0.3491213820961521,0.0250779210899179,0.0129048414528369,9.80003387667222e-05,0.000340995757142
129,4096,0.0031622776601683,32,ICEH,119713.0,136161,0.20481677,0.0040286784060299,0.0033960489090532,0.5003384887777951,0.5,0.25,0.8929835245840382,0.9365079365079364,0.9071601941747574,0.9824029126213591,0.9890168078085136,0.9409793552348183,0.0700514011272525,0.9888707356665024,0.9489596570021118,0.0653645523866112,0.2269750982522964,0.0157984104007482,0.0118585703894495
130,4096,0.0031622776601683,32,MCN,15520.0,27873,0.15356846,0.0056859571486711,0.0033968919888138,0.5473146556961586,0.9348086124401912,0.7417582417582418,0.9784041108144402,0.925,0.9969660194174756,0.9969660194174756,0.9862406764174022,0.7837647230629948,0.059224067935873,0.9861783399707066,0.7569707313926797,0.0610760179686852,0.1883194297552108,0.0010151438182219,0.0010528654092922
131,4096,0.0031622776601683,32,SCARF,373824.0,366561,0.47221398,0.0059216353110968,0.0035997356753796,,,,,,,,,,,,,,,,
132,4096,0.0031622776601683,32,SUBTAB,113376.0,113409,0.30246454,0.0055474010296165,0.004109795205295,,,,,,,,,,,,,,,,
133,4096,0.0031622776601683,64,CLIP,28993.0,94657,0.24502446,0.0058877547271549,0.0034122508950531,0.5590142165286673,0.9001196172248804,0.9813797313797314,0.984893545033936,1.0,0.9969660194174756,1.0,0.9862406764174022,0.7757206096581766,0.0774739014892467,0.9861783399707066,0.7486507104996543,0.059679963687569,0.1454406529664993,0.0004514813190326,0.0005788223934359
134,4096,0.0031622776601683,64,CONTROL,,94657,,,0.0056165657006204,,,,,,,,,,,,,,,,
135,4096,0.0031622776601683,64,GMC,439808.0,160641,0.24640384,0.0048134811222553,0.0033562281168997,0.5,0.5,0.25,0.62943669250646,0.5,0.5,0.5,0.6070492741852562,0.4982255236034259,0.0342959321093996,0.602544713640525,0.4871701086946727,0.0362950197414795,0.0129048414528369,9.960166789824087e-05,0.0003786011657211
136,4096,0.0031622776601683,64,ICEH,123841.0,189505,0.28266716,0.0043140249326825,0.0033351860474795,0.503003003003003,0.5,0.25,0.9690499697667624,0.5,0.5,0.5,0.922561623047317,0.8483276719939349,0.0473426573426573,0.9629666280828862,0.8867578048963919,0.0610186232612703,0.068085178732872,0.0153318345546722,0.0242406614124774
137,4096,0.0031622776601683,64,MCN,37184.0,94657,0.17305243,0.0056576752103865,0.0034166213590651,0.5407401621274454,0.9192583732057416,0.9874847374847376,0.9784041108144402,1.0,0.9969660194174756,0.9969660194174756,0.9851283293651218,0.7728041319299899,0.0760569537139398,0.9861783399707066,0.7601346870022875,0.0692008553775783,0.14271841943264,0.0009039934375323,0.0009903967147692
138,4096,0.0031622776601683,64,SCARF,386176.0,373825,0.34049258,0.0058511653915047,0.0036513833329081,,,,,,,,,,,,,,,,
139,4096,0.0031622776601683,64,SUBTAB,148288.0,148353,0.31608877,0.005948815960437,0.003862700657919,,,,,,,,,,,,,,,,
140,4096,0.0031622776601683,128,CLIP,82561.0,344961,0.24705623,0.0057690409012138,0.0034278810489922,0.5331545418250621,0.902511961722488,0.982905982905983,0.984893545033936,1.0,0.9969660194174756,1.0,0.9862406764174022,0.7775724615100285,0.0587409371107547,0.9861783399707066,0.7561268433489214,0.0613365556479535,0.2223840951919556,0.0004790668317582,0.0009338736999779
141,4096,0.0031622776601683,128,CONTROL,,344961,,,0.0056165889836847,,,,,,,,,,,,,,,,
142,4096,0.0031622776601683,128,GMC,460416.0,377985,0.42926383,0.0042371791787445,0.0034347907640039,0.5,0.5,0.25,0.6245699520118125,0.5,0.5,0.5,0.7031353169236211,0.5294902324265184,0.0447074691018189,0.707937292926778,0.5116316076898033,0.0402002558271908,0.0129048414528369,9.80003387667222e-05,0.0003477734862826
143,4096,0.0031622776601683,128,ICEH,132097.0,394497,0.6264874,0.0044014533050358,0.00336276111193,0.5009764099359475,0.520933014354067,0.25,0.9786713228117137,0.9401709401709402,0.7821601941747574,0.7651699029126213,0.9699896401034234,0.918588372000047,0.0884220124990248,0.9884270992759174,0.8900722031683362,0.1002728629710726,0.2207507342100143,0.015945641323924,0.0006861901492811
144,4096,0.0031622776601683,128,MCN,98944.0,344961,0.15707287,0.005719861947,0.0034370741341262,0.5138780398896006,0.9210526315789472,0.989010989010989,0.9784041108144402,0.9993894993894994,0.9969660194174756,0.9981796116504854,0.9862406764174022,0.7644115243306842,0.0548928855372353,0.9861783399707066,0.7479823733756877,0.0476623417899161,0.1662473231554031,0.0008328781696036,0.0009187047835439
145,4096,0.0031622776601683,128,SCARF,410880.0,394497,0.34024513,0.0058900718577206,0.0034817548003047,,,,,,,,,,,,,,,,
146,4096,0.0031622776601683,128,SUBTAB,230400.0,230529,0.32345766,0.0057132821530103,0.0040212864987552,,,,,,,,,,,,,,,,
147,4096,0.0056234132519034,32,CLIP,11425.0,27873,0.19522475,0.0057547190226614,0.003403105540201,0.5280945685569963,0.7769138755980861,0.9167429792429792,0.984893545033936,1.0,0.9993932038834952,0.9969660194174756,0.9862406764174022,0.7757206096581766,0.0645100953111789,0.9861783399707066,0.7482053024049925,0.0688585384991361,0.1310937702655792,0.000405259168474,0.0010920601198449
148,4096,0.0056234132519034,32,CONTROL,,27873,,,0.0034754686057567,,,,,,,,,,,,,,,,
149,4096,0.0056234132519034,32,GMC,432576.0,104193,0.3655562,0.0055500459857284,0.003437346080318,0.5,0.5,0.25,0.605573967257517,0.5,0.5,0.5,0.3297880207321736,0.3213446510956267,0.0293540470107807,0.3239028888063168,0.3193759010310432,0.026769485363004,0.0129048414528369,9.74203285295497e-05,0.0003331221814732
150,4096,0.0056234132519034,32,ICEH,119713.0,136161,0.20797463,0.0044834269210696,0.0033890414051711,0.506006006006006,0.5,0.25,0.5678538658912464,0.5,0.5,0.7141990291262136,0.9931540028004128,0.8175844361308225,0.0485310277957336,0.9898487123104336,0.6597673461803897,0.0496555010893246,0.1495755016803741,0.0160232055932283,0.0018804931314662
151,4096,0.0056234132519034,32,MCN,15520.0,27873,0.16676286,0.005714391823858,0.0034068443346768,0.5402975229564825,0.6212121212121212,0.9268620268620268,0.9775152219255516,0.9,0.9636326860841424,0.9969660194174756,0.9862406764174022,0.7645006249124862,0.0448888556976792,0.9861783399707066,0.7552639693461423,0.0577941685009426,0.183654859662056,0.0011229263618588,0.0012035245308652
152,4096,0.0056234132519034,32,SCARF,373824.0,366561,0.4009455,0.0058982125483453,0.0034668717999011,,,,,,,,,,,,,,,,
153,4096,0.0056234132519034,32,SUBTAB,113376.0,113409,0.38212517,0.005887824576348,0.0040067378431558,,,,,,,,,,,,,,,,
154,4096,0.0056234132519034,64,CLIP,28993.0,94657,0.21318291,0.0058823558501899,0.0034274982754141,0.5400588449721397,0.8989234449760766,0.9810744810744813,0.9869385348089872,1.0,0.9969660194174756,1.0,0.9862406764174022,0.7775724615100285,0.0626012812044747,0.9861783399707066,0.7502217194750477,0.0636398315991801,0.1376859694719314,0.0004533534229267,0.0007270075730048
155,4096,0.0056234132519034,64,CONTROL,,94657,,,0.0056165643036365,,,,,,,,,,,,,,,,
156,4096,0.0056234132519034,64,GMC,439808.0,160641,0.26972502,0.0057838102802634,0.0034055793657898,0.5,0.5,0.25,0.6436632991142907,0.5,0.5,0.5,0.4451946205740203,0.4110962019947243,0.0307774603171863,0.4475927324781115,0.3901167293002197,0.0440612642182503,0.0129048414528369,9.252173913409811e-05,0.0003501319733913
157,4096,0.0056234132519034,64,ICEH,123841.0,189505,0.28631142,0.0042697004973888,0.0033891759812831,0.5,0.5,0.4,0.9761846152452516,0.5,0.5,0.5,0.9941822030809796,0.619568831031343,0.0801212568820927,0.9640789751351666,0.7727937478454594,0.082152278904197,0.0995600372552871,0.0160232055932283,0.0189798474311828
158,4096,0.0056234132519034,64,MCN,37184.0,94657,0.16707319,0.0056692976504564,0.0056165745481848,0.5330113350344564,0.9252392344497608,0.9868742368742368,0.9784041108144402,0.9993894993894994,0.9969660194174756,0.9975728155339806,0.9876432009615816,0.7730388836417466,0.0700227689805694,0.9861783399707066,0.756949387641615,0.0587974624741854,0.1370973885059356,0.0008728288230486,0.0008876087376847
159,4096,0.0056234132519034,64,SCARF,386176.0,373825,0.49614343,0.0059062354266643,0.0035073147155344,,,,,,,,,,,,,,,,
160,4096,0.0056234132519034,64,SUBTAB,148288.0,148353,0.3502742,0.0058811884373426,0.0039634895510971,,,,,,,,,,,,,,,,
161,4096,0.0056234132519034,128,CLIP,82561.0,344961,0.20152664,0.0056904181838035,0.0034858826547861,0.5399503549792567,0.9013157894736844,0.9645909645909646,0.984893545033936,1.0,0.9969660194174756,1.0,0.9862406764174022,0.7720169059544727,0.0502626103617993,0.9861783399707066,0.7677158577364432,0.051108197999435,0.1878338456153869,0.000640845275484,0.0008347516995854
162,4096,0.0056234132519034,128,CONTROL,,344961,,,0.0035195213276892,,,,,,,,,,,,,,,,
163,4096,0.0056234132519034,128,GMC,460416.0,377985,0.3424069,0.0053389784879982,0.0033927359618246,0.5,0.5,0.25,0.6222588191599463,0.5,0.5,0.5,0.244385313414947,0.2740215366045367,0.0253049929666062,0.2422670216487694,0.2762861811932678,0.023044670471141,0.0129048414528369,9.771033364813633e-05,0.000356700096745
164,4096,0.0056234132519034,128,ICEH,132097.0,394497,0.20885618,0.0040682731196284,0.0034336766693741,0.503003003003003,0.5,0.25,0.984893545033936,0.9627594627594628,0.9757281553398058,0.991504854368932,0.9941822030809796,0.9347964391720064,0.1054144164266657,0.9900063944900052,0.3446606920730866,0.0937416416940074,0.0207919478416442,0.016017498448491,0.0147557072341441
165,4096,0.0056234132519034,128,MCN,98944.0,344961,0.15737149,0.005774697754532,0.003470534691587,0.5282768317450398,0.916866028708134,0.992979242979243,0.9795602117006026,1.0,0.9969660194174756,0.9993932038834952,0.9851283293651218,0.7670979476174363,0.0558161457602836,0.9861783399707066,0.7530945023734835,0.0631932545189713,0.1639812439680099,0.0007774529512971,0.0011054737260565
166,4096,0.0056234132519034,128,SCARF,410880.0,394497,0.41392586,0.0058794692158698,0.0036315419711172,,,,,,,,,,,,,,,,
167,4096,0.0056234132519034,128,SUBTAB,230400.0,230529,0.39772493,0.0058565493673086,0.0042484891600906,,,,,,,,,,,,,,,,
168,4096,0.01,32,CLIP,11425.0,27873,0.1484931,0.0059326509945094,0.0056166942231357,0.5151061466090368,0.8660287081339713,0.86492673992674,0.984893545033936,0.8083028083028083,0.9969660194174756,1.0,0.9862406764174022,0.7774041113416783,0.0698172068586155,0.9861783399707066,0.7762542468718475,0.0691741313705911,0.1232655197381973,0.0004452766734175,0.0007211666088551
169,4096,0.01,32,CONTROL,,27873,,,0.0056166118010878,,,,,,,,,,,,,,,,
170,4096,0.01,32,GMC,432576.0,104193,0.30286136,0.0054101627320051,0.0034013895783573,0.5,0.5,0.25,0.6298261418991908,0.5,0.5,0.5,0.212920387674382,0.2758057420325856,0.0283764975134944,0.217518981478335,0.261087485722786,0.017052575334309,0.0129048414528369,9.822099673328832e-05,0.0003359031688887
171,4096,0.01,32,ICEH,119713.0,136161,0.16617754,0.0042857523076236,0.0056165750138461,0.5004513183703935,0.7458133971291866,0.4371947496947497,0.5377777777777778,0.65,0.9660598705501616,0.5,0.064516129032258,0.125,0.0479033461210571,0.032258064516129,0.0416666666666666,0.0521982810218104,0.2698097229003905,0.0001026530517265,0.023114850744605
172,4096,0.01,32,MCN,15520.0,27873,0.16985536,0.0055387625470757,0.003413442056626,0.5467505077331667,0.8875598086124402,0.7371794871794872,0.9772966911023696,0.9993894993894994,0.9969660194174756,0.9969660194174756,0.9862406764174022,0.7715921243824871,0.0548039717781607,0.9861783399707066,0.7564797485850194,0.0594860857380207,0.2347003668546675,0.0010114448377862,0.0009141512564383
173,4096,0.01,32,SCARF,373824.0,366561,0.4839417,0.0059065101668238,0.0035385445225983,,,,,,,,,,,,,,,,
174,4096,0.01,32,SUBTAB,113376.0,113409,0.46989286,0.0058955233544111,0.0040473584085702,,,,,,,,,,,,,,,,
175,4096,0.01,64,CLIP,28993.0,94657,0.14210191,0.0059773256070911,0.0034156688489019,0.5292922980784253,0.8959330143540669,0.9611721611721612,0.984893545033936,1.0,0.9969660194174756,1.0,0.9862406764174022,0.7729428318803988,0.0628629364738699,0.9861783399707066,0.7471716194683244,0.0597692388774634,0.1617740392684936,0.0005033082561567,0.0005982579896226
176,4096,0.01,64,CONTROL,,94657,,,0.0035244096070527,,,,,,,,,,,,,,,,
177,4096,0.01,64,GMC,439808.0,160641,0.23511836,0.0049127605743706,0.0034099775366485,0.5,0.5,0.25,0.6389664082687339,0.5,0.5,0.5,0.4272064105607281,0.4132877123561814,0.0478033096865544,0.4265652810599667,0.3993360216734898,0.0347040183901639,0.0129048414528369,9.450764628127064e-05,0.0003727191069629
178,4096,0.01,64,ICEH,123841.0,189505,0.29060715,0.004492915701121,0.0040388344787061,0.5012020691211443,0.6515151515151515,0.4603174603174603,0.6587539195637355,0.5,0.5,0.5,0.0967741935483871,0.2806241175192788,0.0234649122807017,0.0955334987593052,0.0416666666666666,0.0166666666666666,0.2347592115402221,0.0004284562310203,0.0004269450728315
179,4096,0.01,64,MCN,37184.0,94657,0.15723184,0.0056958100758492,0.0034164167009294,0.5338011421826451,0.9360047846889952,0.9874847374847376,0.9784041108144402,0.9993894993894994,0.9969660194174756,0.9975728155339806,0.9851283293651218,0.7681006083994787,0.0590084519852153,0.9861783399707066,0.7565041739967745,0.0505252135672616,0.149855077266693,0.0009261540835723,0.0008455655770376
180,4096,0.01,64,SCARF,386176.0,373825,0.45277715,0.0058893575333058,0.0037797016557306,,,,,,,,,,,,,,,,
181,4096,0.01,64,SUBTAB,148288.0,148353,0.42448923,0.0057984357699751,0.0036261463537812,,,,,,,,,,,,,,,,
182,4096,0.01,128,CLIP,82561.0,344961,0.20649719,0.0056793461553752,0.0034606342669576,0.5262545782776997,0.8983253588516746,0.9984737484737484,0.984893545033936,1.0,0.9969660194174756,1.0,0.9862406764174022,0.7692391281766952,0.0625777600489876,0.9861783399707066,0.7521215320674908,0.0628816952348888,0.2182198166847229,0.0006741735269315,0.0010521440999582
183,4096,0.01,128,CONTROL,,344961,,,0.0036059732083231,,,,,,,,,,,,,,,,
184,4096,0.01,128,GMC,460416.0,377985,0.28434646,0.0054487567394971,0.0034144786186516,0.5,0.5,0.25,0.6201651482108038,0.5,0.5,0.5,0.2746883089101817,0.3123652766722582,0.024271484353006,0.268492070986643,0.3153514769970055,0.0239083813254293,0.0129048414528369,9.960166789824087e-05,0.0003525403153616
185,4096,0.01,128,ICEH,132097.0,394497,0.30120766,0.0044533452019095,0.0035686106421053,0.5,0.5,0.25,0.984893545033936,0.5,0.5,0.5,0.9038588504483932,0.8090292582232199,0.0824524617539323,0.8966323146527918,0.634628469936129,0.1083336025255361,0.2738710045814513,0.0140936356037854,0.0006953258998691
186,4096,0.01,128,MCN,98944.0,344961,0.1166076,0.0058388258330523,0.003481029998511,0.5325252998663403,0.8034290271132376,0.6213369963369964,0.9757374441477736,0.9993894993894994,0.9987864077669903,0.9993932038834952,0.9876432009615816,0.7751047670346175,0.0593182749626248,0.9861783399707066,0.7506504862845741,0.0501742277654244,0.1636133641004562,0.0008846867131069,0.0009876331314444
187,4096,0.01,128,SCARF,410880.0,394497,0.5239891,0.0059128855355083,0.0035088632721453,,,,,,,,,,,,,,,,
188,4096,0.01,128,SUBTAB,230400.0,230529,0.32973462,0.0060125179588794,0.0048041795380413,,,,,,,,,,,,,,,,
