,batch_size,learning_rate,latent_dim,model_type,embedder_params,predictor_params,kmeans_perf,knn_perf,predictor_perf,time_in_hospital,num_lab_procedures,num_medications,number_outpatient,number_emergency,number_inpatient,number_diagnoses
93,1024,0.0007,64,GMC,374336.0,171010,0.107108586,0.5528896689000039,0.6065509060940915,9.361658096313477,567.4943237304688,84.56372833251953,1.2725389003753662,0.6341968774795532,1.8652849197387693,5.383419513702393
94,1024,0.0007,64,ICEH,158657.0,187522,0.35858148,0.5589984191873236,0.6049584185794405,10.007253646850586,715.4425048828125,57.04352188110352,1.2704663276672363,12.280829429626465,1.741968870162964,3.2870466709136963
95,1024,0.0007,64,MCN,36544.0,58882,0.4473453,0.534892173568356,0.6079783232684355,13.11191749572754,2006.6756591796875,258.38134765625,3.448704719543457,1.0632123947143557,5.996891021728516,20.16683959960937
96,1024,0.0007,64,SCARF,62912.0,58882,0.18725114,0.571280269887434,0.607971516244093,,,,,,,
97,1024,0.0007,64,SUBTAB,38336.0,58882,0.41440135,0.5500813360257489,0.608356667179568,,,,,,,
98,1024,0.0007,128,CLIP,117377.0,232450,0.38507843,0.5516077320831204,0.6076847901315243,17.065284729003906,1291.3875732421875,312.6922302246094,44.45492172241211,23.951295852661133,8.946113586425781,25.929533004760746
99,1024,0.0007,128,CONTROL,,232450,,,0.606538993801492,,,,,,,
100,1024,0.0007,128,GMC,382592.0,265474,0.10525706,0.5528851572675908,0.6049087906228965,9.17202091217041,782.50048828125,82.23108673095703,1.2694300413131714,0.6300517916679382,1.8715026378631592,5.635232925415039
101,1024,0.0007,128,ICEH,166913.0,281986,0.34240466,0.5672983189499325,0.6062102778469034,7.050777435302734,351.23211669921875,57.85595703125,1.2694300413131714,0.6300517916679382,1.6113989353179932,8.77202033996582
102,1024,0.0007,128,MCN,130432.0,232450,0.3303667,0.5605097764699849,0.6081589864435736,11.822797775268556,908.6849975585938,171.2445526123047,18.20518112182617,1.4808290004730225,14.911916732788086,18.11191749572754
103,1024,0.0007,128,SCARF,248704.0,232450,0.635432,0.5665736874632341,0.60662606039192,,,,,,,
104,1024,0.0007,128,SUBTAB,150400.0,232450,0.44127867,0.5481510697159603,0.6056932606026528,,,,,,,
