,batch_size,learning_rate,latent_dim,model_type,embedder_params,predictor_params,kmeans_perf,knn_perf,predictor_perf,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence
32,1024,0.0005,16,ICEH,1359761.0,1380017,0.42124915,116.04687,244.90312,2445.31982421875,2794.036865234375,1884.8631591796875,2205.41748046875,0.0418287254869937,0.0877951830625534,3677.356689453125,930.3909912109376,846.6709594726562,347.1253356933594,53927.27734375,32874.5078125,55119.72265625,36896.6953125,0.0423236861824989,0.0213171858340501,106371.921875,70282.140625,18070.095703125,4519.6708984375,1450.76513671875,1602.21044921875,1578.4029541015625,1026.4512939453125,0.0198010541498661,0.031990997493267,2432.215087890625,1725.5130615234375,942.498291015625,301.9809265136719,29995494.0,67942504.0,74943072.0,103468928.0,0.042753167450428,0.0605314224958419,124134856.0,26295294.0,32538106.0,14524004.0,2052.5439453125,3233.65380859375,1736.38232421875,2166.443359375,0.086098313331604,0.0662620812654495,20524.96875,3196.177490234375,1091.69677734375,855.826171875,275.1908569335937,555.93212890625,37.48479461669922,263.1142578125,0.0364628285169601,0.0520951189100742,2727.33251953125,342.9891357421875,426.9360656738281,244.8520355224609,4599.62548828125,3141.41015625,3183.16943359375,4035.97705078125,0.2076981961727142,0.106399305164814,12604.9853515625,1097.3843994140625,547.3665771484375,1343.013916015625,0.8710940480232239,0.7342631220817566,0.8497244715690613,0.7502727508544922,0.0158830024302005,0.0458616204559803,0.7871538996696472,0.2826883196830749,0.2450788766145706
33,1024,0.0005,16,SCARF,44528.0,44273,0.53714234,143.73389,278.93805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1024,0.0005,16,SUBTAB,32752.0,44273,0.53631175,131.1659,285.6165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1024,0.0005,32,CONTROL,,169441,,,279.19043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1024,0.0005,32,GMC,3964448.0,1426273,0.44999382,111.56875,266.0422,2254.841064453125,1305.4072265625,2288.82861328125,1559.0140380859375,0.0614163130521774,0.0530809871852397,2232.6552734375,600.6578369140625,353.6286315917969,298.8542785644531,53012.01171875,34914.859375,51898.66015625,37906.53515625,0.0551125295460224,0.0583136901259422,38314.2578125,152860.5625,4644.4970703125,3884.244384765625,2470.342041015625,2086.51513671875,2529.533935546875,857.9835815429688,0.0571183264255523,0.0617916658520698,1627.7974853515625,1087.53125,248.7234649658203,138.98831176757812,134568944.0,139360512.0,34854524.0,24691750.0,0.0548050440847873,0.0521409772336483,87101864.0,24820720.0,22422998.0,11565838.0,1056.422607421875,909.1978149414062,810.9254760742188,1189.40966796875,0.0464606657624244,0.0463009364902973,1837.9566650390625,785.511962890625,305.34442138671875,174.6418914794922,151.3695526123047,338.10650634765625,118.0980987548828,406.57232666015625,0.0857801586389541,0.0759225785732269,631.9083862304688,307.1426086425781,127.86994171142578,74.80130004882812,1187.96875,2048.8232421875,2087.87890625,2601.2412109375,0.0834335833787918,0.0746319964528083,7155.57177734375,1082.541015625,1029.9552001953125,1230.41943359375,0.502368688583374,0.4455866813659668,0.5496516227722168,0.5114973783493042,0.0596081279218196,0.0559467710554599,0.9418355226516724,0.1343932747840881,0.0882934108376503
37,1024,0.0005,32,ICEH,1361825.0,1442785,0.36985973,112.00101,234.67969,2939.6865234375,2978.4560546875,2804.0205078125,2392.38134765625,0.0298876464366912,0.0690946653485298,3916.18994140625,1122.8294677734375,630.04443359375,412.6037902832031,52515.27734375,29887.826171875,52706.44140625,36357.8671875,0.0298723839223384,0.0810066238045692,101502.78125,117494.921875,17506.193359375,3391.884033203125,1853.3704833984373,1577.1484375,1735.76220703125,1146.3023681640625,0.041584063321352,0.040102694183588,2718.81005859375,1900.2747802734373,757.042724609375,213.91343688964844,33527684.0,106058136.0,97012040.0,99998952.0,0.0464707911014556,0.075487270951271,147947824.0,24449992.0,31562434.0,16867172.0,2599.097412109375,3002.67236328125,1866.0191650390625,2619.396484375,0.0518360249698162,0.0536229200661182,19860.87109375,3226.3330078125,1626.5076904296875,605.308349609375,181.0064392089844,476.9194030761719,119.88038635253906,58.75563049316406,0.0183980260044336,0.0327591970562934,2162.32080078125,845.0782470703125,630.0066528320312,206.8412170410156,5075.57421875,3223.326904296875,4767.26025390625,2766.48291015625,0.3437619805335998,0.1506948173046112,27212.1171875,1495.1390380859375,988.1123657226562,651.2803955078125,1.2750182151794434,1.1576520204544067,0.9757874608039856,0.595840573310852,0.0261494517326354,0.0516994036734104,0.3354221880435943,0.2603954076766968,0.2594566643238067
38,1024,0.0005,32,SCARF,170464.0,169441,0.55458295,241.55411,270.25577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1024,0.0005,32,SUBTAB,123360.0,169441,0.54505795,115.117096,289.06766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1024,0.0007,16,CONTROL,,44273,,,275.6395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,1024,0.0007,16,GMC,3962384.0,1363505,0.4556238,121.70539,246.5022,2386.896484375,1235.5869140625,3220.994873046875,1395.765380859375,0.0619674399495124,0.0537521801888942,2274.344970703125,609.1677856445312,367.779052734375,280.75994873046875,52895.703125,32910.19140625,61544.8984375,37817.36328125,0.0577221773564815,0.0599884316325187,84260.7578125,153584.75,5989.4091796875,5579.25537109375,2435.48583984375,1080.046875,2529.533935546875,705.1655883789062,0.060365006327629,0.0626583769917488,1288.3797607421875,747.7831420898438,192.69964599609372,198.34866333007807,154136320.0,158812160.0,24960694.0,22545844.0,0.0457848198711872,0.0469233393669128,91003320.0,26834368.0,24442100.0,13133110.0,864.0116577148438,917.3753662109376,812.7849731445312,1158.7679443359375,0.0517593957483768,0.0448117144405841,1821.0889892578125,634.395263671875,260.5830383300781,190.5135803222656,135.11294555664062,382.0760803222656,83.71732330322266,251.53890991210935,0.0814876705408096,0.0797028988599777,592.1734619140625,317.6684875488281,130.6605224609375,76.05065155029297,1392.01171875,2229.040283203125,2199.81396484375,2866.887451171875,0.0876653417944908,0.0870672389864921,7932.3701171875,1109.820556640625,891.5386962890625,1002.8329467773438,0.513873815536499,0.4665343761444092,0.5278762578964233,0.4528930783271789,0.0557970441877841,0.0606237910687923,0.5184938311576843,0.1197516247630119,0.0905074775218963
42,1024,0.0007,16,ICEH,1359761.0,1380017,0.4075339,108.15835,230.40335,2343.861083984375,1290.51123046875,2302.9462890625,2111.495849609375,0.0517976805567741,0.1159365475177764,8729.6728515625,908.5081176757812,772.9957885742188,413.6741638183594,49290.515625,32874.5078125,49425.72265625,35119.1953125,0.0412554927170276,0.0305738002061843,66713.3203125,55990.77734375,15371.9462890625,3814.9775390625,1930.6043701171875,876.841552734375,725.8245849609375,377.0277404785156,0.0869790539145469,0.0471570082008838,3704.3291015625,1502.7618408203125,750.7594604492188,187.72634887695312,48342980.0,41725568.0,55657616.0,129321048.0,0.0530732199549675,0.0699462071061134,161805536.0,10614437.0,31565688.0,15805380.0,1463.884033203125,2306.42724609375,2034.75341796875,1978.3685302734373,0.0821698158979415,0.0834338963031768,15617.1044921875,2452.464599609375,1025.8367919921875,704.2987670898438,212.5133056640625,721.0977783203125,218.49142456054688,401.5087890625,0.0642670467495918,0.128803864121437,2185.6396484375,644.3165283203125,501.78021240234375,74.80685424804688,2897.0009765625,3185.697265625,4758.98974609375,1998.4986572265625,0.1632771492004394,0.0625589489936828,43738.109375,1743.6048583984375,986.4639282226562,1737.6934814453125,0.831857442855835,2.338413953781128,1.7412673234939575,0.9115157127380372,0.0508961789309978,0.0737421065568924,0.4046570360660553,0.2898444533348083,0.1127075031399726
43,1024,0.0007,16,SCARF,44528.0,44273,0.4960049,158.67131,278.78732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,1024,0.0007,16,SUBTAB,32752.0,44273,0.5920911,120.33498,288.17545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1024,0.0007,32,CONTROL,,169441,,,290.07788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,1024,0.0007,32,GMC,3964448.0,1426273,0.4512125,134.69572,229.2994,929.0907592773438,908.4312744140624,1197.32861328125,1402.9163818359375,0.0546504333615303,0.0491418540477752,2116.25146484375,572.7570190429688,342.09100341796875,266.93170166015625,68157.9140625,33972.53515625,56751.4921875,37873.39453125,0.0462886653840541,0.0574237890541553,44457.81640625,149075.125,4659.82177734375,2403.6298828125,2451.13037109375,2843.386962890625,2640.75244140625,797.1156616210938,0.0548284314572811,0.0451872497797012,1165.924072265625,1454.832763671875,233.21145629882807,132.93301391601562,150422048.0,129789624.0,61327696.0,43871564.0,0.0546092502772808,0.0526315420866012,91229872.0,27302892.0,24442100.0,11639258.0,944.181884765625,1099.0234375,765.455078125,1626.2161865234375,0.0513750799000263,0.0447585098445415,1810.9984130859373,785.3313598632812,271.4626770019531,199.6410369873047,134.74755859375,456.6850280761719,113.51075744628906,326.16815185546875,0.0770103111863136,0.0761359333992004,653.2538452148438,318.1011047363281,131.37489318847656,73.36893463134766,1352.0423583984375,2126.454833984375,2063.11572265625,2511.3662109375,0.0855195745825767,0.0761954337358474,19451.4140625,1365.361572265625,1151.450439453125,1111.7313232421875,0.505533754825592,0.5188283324241638,0.5538139939308167,0.5325430631637573,0.0533642545342445,0.0488709062337875,0.9360225796699524,0.1367591917514801,0.1046987101435661
47,1024,0.0007,32,ICEH,1361825.0,1442785,0.35527992,104.98788,243.36824,3572.768310546875,2646.7724609375,2245.967041015625,2287.729248046875,0.0310746170580387,0.0480134412646293,2928.886962890625,1280.572265625,715.903564453125,415.2979736328125,51421.91015625,27423.638671875,34729.16015625,31968.296875,0.0422446429729461,0.0610890015959739,158927.140625,119792.2890625,14978.091796875,2892.9755859375,1877.5836181640625,1505.0810546875,1361.5802001953125,892.817626953125,0.0174911729991436,0.0420505367219448,3308.6328125,1605.02490234375,813.498291015625,482.4519348144531,44951836.0,177913952.0,94803608.0,96812744.0,0.0447868295013904,0.0609541051089763,127939944.0,27593764.0,31531164.0,14220489.0,2237.955810546875,3002.95849609375,1601.27978515625,3430.081787109375,0.0431932173669338,0.0422518141567707,6353.13720703125,2335.908935546875,1259.152587890625,475.8583984375,561.7664794921875,624.9647827148438,55.36396026611328,182.3343963623047,0.0350798852741718,0.0448301210999488,3200.025390625,737.7516479492188,673.6087036132812,340.50640869140625,3642.530517578125,2765.41259765625,4419.16064453125,4530.4697265625,0.1007108688354492,0.142507791519165,10215.0146484375,1566.1151123046875,1030.4112548828125,1079.993896484375,1.304985284805298,0.8557930588722229,0.9576634168624878,0.7863489389419556,0.0355818010866642,0.0517371520400047,0.4477248787879944,0.4412208795547485,0.1968317180871963
48,1024,0.0007,32,SCARF,170464.0,169441,0.48528466,165.04034,269.93066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,1024,0.0007,32,SUBTAB,123360.0,169441,0.559914,124.40512,275.21298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,1024,0.001,16,CONTROL,,44273,,,274.2089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,1024,0.001,16,GMC,3962384.0,1363505,0.4125406,116.92132,245.28232,1546.5419921875,1445.7838134765625,1554.227294921875,1467.227783203125,0.0558955334126949,0.0477543361485004,1864.9642333984373,606.0646362304688,318.6801147460937,285.9303894042969,56811.0,33084.56640625,51775.16015625,37914.74609375,0.0452268570661544,0.0564375892281532,28324.46484375,160399.21875,4584.54833984375,3946.1962890625,2527.3037109375,2366.26220703125,2730.737060546875,809.0057373046875,0.0597016401588916,0.0267429407685995,1167.0506591796875,891.7423095703125,261.61334228515625,126.28956604003906,143074240.0,162515344.0,167864096.0,22842440.0,0.0622053444385528,0.052661158144474,82073800.0,27880224.0,25605118.0,12354511.0,1458.2587890625,1202.1947021484375,1045.2283935546875,1575.8414306640625,0.0379700697958469,0.0588900595903396,2008.4400634765625,763.2061767578125,203.9857482910156,139.08847045898438,106.42546081542967,201.43939208984372,110.79816436767578,210.636962890625,0.0648784190416336,0.0480625219643116,680.0166625976562,233.8409881591797,133.73985290527344,76.38370513916016,1381.970947265625,1862.6358642578125,1915.9869384765625,3087.508056640625,0.1388987749814987,0.0955184027552604,7641.71435546875,1100.27685546875,1269.33251953125,1039.1934814453125,0.5108267664909363,0.4856472313404083,0.4894440472126007,0.5041306018829346,0.0397531539201736,0.043106947094202,0.495866596698761,0.1442525535821914,0.1243667230010032
52,1024,0.001,16,ICEH,1359761.0,1380017,0.49019846,111.87559,235.48297,2421.5458984375,1824.790771484375,2082.008544921875,1912.3658447265625,0.1318697333335876,0.079646535217762,4473.9296875,847.8019409179688,765.28076171875,691.4107666015625,55620.17578125,68802.078125,86387.921875,33028.25,0.0781892538070678,0.0407096482813358,110400.734375,109391.21875,8268.130859375,3307.32373046875,895.0436401367188,559.9172973632812,759.9246215820312,330.26177978515625,0.131530299782753,0.0692389979958534,1865.6456298828125,2999.749755859375,325.8984680175781,355.2607727050781,181972368.0,22116084.0,81715216.0,88830024.0,0.0794599950313568,0.0626460239291191,153073456.0,23611118.0,35276236.0,12212305.0,1808.0247802734373,1053.0728759765625,2206.570556640625,1969.469482421875,0.1264473348855972,0.0486068427562713,6778.35205078125,1754.6495361328125,1353.9224853515625,487.22650146484375,160.7444305419922,329.80279541015625,104.01964569091795,283.9858703613281,0.3330089747905731,0.03244099766016,523.0277709960938,417.1372680664063,92.72941589355467,63.51963806152344,4474.57080078125,2852.8203125,1969.6981201171875,2824.097412109375,0.4139174520969391,0.0798187851905822,13317.67578125,1645.476318359375,751.4713134765625,583.9644165039062,1.5305273532867432,2.046539783477783,1.641390085220337,2.5084617137908936,0.0438243374228477,0.0716160461306572,0.6190164685249329,0.268234372138977,0.2456928938627243
53,1024,0.001,16,SCARF,44528.0,44273,0.6272821,252.27187,272.0678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,1024,0.001,16,SUBTAB,32752.0,44273,0.51674515,123.08285,287.42462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,1024,0.001,32,CONTROL,,169441,,,278.30414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,1024,0.001,32,GMC,3964448.0,1426273,0.41198346,121.528206,236.43092,1718.8555908203125,1382.5299072265625,1550.46240234375,1518.4774169921875,0.0571318082511425,0.0492927581071853,2114.032958984375,608.4119873046875,314.4060363769531,248.50218200683597,52250.17578125,33492.66015625,44375.2265625,37702.41015625,0.0409850850701332,0.0566485971212387,72884.1015625,130850.7734375,4801.9716796875,5879.62646484375,2559.63623046875,2809.399658203125,2640.75244140625,745.6470336914062,0.0488267019391059,0.0312332808971405,1566.0,829.5462036132812,236.4278564453125,164.10220336914062,134688400.0,164909120.0,38551868.0,22376992.0,0.0475128851830959,0.0478877462446689,90208752.0,26595362.0,24442100.0,11358059.0,1092.498779296875,1129.110107421875,827.0482788085938,1314.18310546875,0.0384420491755008,0.0407510623335838,2027.6376953125,687.2550048828125,260.2955322265625,160.61883544921875,114.70641326904295,224.3130645751953,106.82088470458984,376.0689392089844,0.0600997470319271,0.0549104548990726,660.5460815429688,888.4606323242188,125.33057403564452,73.05081176757812,1393.865478515625,2095.30712890625,1444.7637939453125,1336.9317626953125,0.1134058535099029,0.1015968322753906,6841.9462890625,1204.8634033203125,1962.27001953125,1012.09521484375,0.5213068127632141,0.4412940740585327,0.6824438571929932,0.4704066812992096,0.0509364195168018,0.0408107675611972,0.7161101698875427,0.1795712262392044,0.1246853694319725
57,1024,0.001,32,ICEH,1361825.0,1442785,0.42507377,104.63019,230.6492,2680.919921875,2338.638916015625,1780.690673828125,2428.2744140625,0.0472637675702571,0.0585595443844795,3273.89306640625,1124.8851318359375,546.2078247070312,272.8871765136719,53153.55078125,26042.4140625,35303.51953125,27142.3046875,0.0362395942211151,0.0383934564888477,84191.1484375,118924.1796875,12360.359375,2004.69140625,1378.5965576171875,986.6197509765624,2287.32177734375,697.9265747070312,0.0413493774831295,0.0708193928003311,1662.6456298828125,3046.81298828125,363.9647521972656,199.06285095214844,131676792.0,132039112.0,82779720.0,93909440.0,0.0648199990391731,0.0736357718706131,137786048.0,22755300.0,30795730.0,13290208.0,1646.2315673828125,2912.47412109375,2070.578857421875,2721.114013671875,0.1265158653259277,0.0411359407007694,13147.1630859375,1795.5067138671875,1014.5064086914062,522.6983642578125,354.86865234375,185.74903869628903,38.87984848022461,176.4915771484375,0.1136092320084571,0.0395085960626602,3204.98388671875,175.29652404785156,713.3297729492188,133.48118591308594,2895.034912109375,2551.12353515625,2416.703369140625,1152.076171875,0.2368448674678802,0.1124564632773399,18676.64453125,1587.49658203125,969.2741088867188,1041.4410400390625,2.3049962520599365,0.6063971519470215,1.4532697200775146,0.8800184726715088,0.0341283343732357,0.0597669258713722,0.6653903722763062,0.4479408860206604,0.2628405392169952
58,1024,0.001,32,SCARF,170464.0,169441,0.591461,217.17108,307.3431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,1024,0.001,32,SUBTAB,123360.0,169441,0.5457154,110.05495,279.36914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,1024,0.002,16,CONTROL,,44273,,,257.35757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,1024,0.002,16,GMC,3962384.0,1363505,0.3578067,147.18463,245.48376,1963.6932373046875,1636.173095703125,7207.28173828125,1044.6007080078125,0.0422136709094047,0.0457314103841781,2090.883544921875,804.3621215820312,362.1490173339844,272.98834228515625,69494.8046875,33535.421875,58171.96875,40035.17578125,0.0424887016415596,0.0579998940229415,170627.171875,88877.8828125,6113.44873046875,4515.556640625,2452.942626953125,2769.307373046875,2518.7109375,782.677001953125,0.0372803136706352,0.0267097949981689,1337.253173828125,797.1084594726562,249.0238342285156,189.7598114013672,176101552.0,98836304.0,110361240.0,20927374.0,0.0570818148553371,0.0529538877308368,99184488.0,26202080.0,25184714.0,13078991.0,3659.7626953125,1055.94921875,1171.70263671875,1622.7164306640625,0.0378553830087184,0.0521063990890979,1855.207275390625,719.8418579101562,588.6246337890625,276.3911437988281,127.50048065185548,553.7369995117188,88.26583862304688,394.599853515625,0.0549223199486732,0.0515645667910575,616.2019653320312,299.8515625,138.89511108398438,74.50819396972656,1321.6094970703125,1966.0286865234373,1784.34375,1808.625244140625,0.0797462239861488,0.0946928486227989,3216.0830078125,1118.2869873046875,1607.3857421875,1267.8402099609375,0.5624329447746277,0.4827835857868194,0.5611540675163269,0.495247334241867,0.0423170924186706,0.0414056256413459,0.5056593418121338,0.1329123824834823,0.1004538387060165
62,1024,0.002,16,ICEH,1359761.0,1380017,0.48770022,107.5519,240.19504,7043.42626953125,554.7894287109375,924.5242309570312,433.9106140136719,0.0874567776918411,0.0808786153793335,2899.2744140625,194.7443084716797,654.3779907226562,351.6915588378906,61547.6953125,98605.515625,22599.642578125,72441.515625,0.038473255932331,0.0898151621222496,55689.88671875,154704.703125,10494.63671875,2715.25146484375,3829.804931640625,483.28411865234375,2395.169677734375,514.1926879882812,0.0780291631817817,0.0956328734755516,6579.9619140625,954.5540161132812,256.2983703613281,195.8950958251953,88608960.0,45954688.0,45912132.0,17419868.0,0.042945273220539,0.041050411760807,162816064.0,19024106.0,16281158.0,22231662.0,1415.0089111328125,2064.23046875,2136.286865234375,2609.012939453125,0.0673824772238731,0.075068786740303,14942.28515625,1380.9613037109375,704.034912109375,898.0314331054688,118.46270751953124,448.9388427734375,67.98728942871094,251.0138397216797,0.0923411697149276,0.048315018415451,532.7603149414062,395.480224609375,114.13054656982422,63.79973220825195,6884.298828125,4164.94287109375,1395.322265625,2035.5921630859373,0.089580588042736,0.0569943822920322,6112.927734375,1916.488525390625,841.1122436523438,767.0751953125,0.4214847981929779,2.1134519577026367,0.4890442788600921,1.05512273311615,0.0494976453483104,0.057484034448862,0.6488450169563293,0.2221764624118805,0.1006546914577484
63,1024,0.002,16,SCARF,44528.0,44273,0.5588434,204.65855,328.3725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,1024,0.002,16,SUBTAB,32752.0,44273,0.53294843,120.552765,2070.7197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,1024,0.002,32,CONTROL,,169441,,,294.1093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,1024,0.002,32,GMC,3964448.0,1426273,0.35092998,172.79231,251.0805,2299.658447265625,8030.94287109375,2980.3828125,1621.9583740234375,0.0497785322368145,0.0463991425931453,3049.083251953125,617.513671875,316.2044372558594,254.7686462402344,54227.671875,37399.07421875,57865.69140625,36304.140625,0.0401079133152961,0.0678402036428451,57057.875,41715.9453125,6835.09912109375,1826.709228515625,2408.2880859375,2945.005615234375,2695.990478515625,694.9652099609375,0.041967861354351,0.0246510300785303,1639.240478515625,849.4513549804688,271.7416076660156,169.41366577148438,74654120.0,98322848.0,99631472.0,21837118.0,0.0552174188196659,0.0454336404800415,76134568.0,26326894.0,22238630.0,14115469.0,2146.541259765625,1677.1776123046875,1048.6285400390625,1825.357177734375,0.0332384631037712,0.0407359190285205,1782.41015625,682.274169921875,575.9246826171875,343.8350830078125,154.46022033691406,617.1638793945312,115.21849060058594,414.52154541015625,0.071610689163208,0.0541100427508354,647.2785034179688,346.6401672363281,131.06285095214844,74.8313980102539,1309.864990234375,2253.7333984375,1815.913330078125,2474.71826171875,0.0786194875836372,0.0912244543433189,5553.52783203125,1129.6673583984375,1272.22216796875,1261.227783203125,0.5743449330329895,0.4518757462501526,0.5535975694656372,0.4503288269042969,0.0361642204225063,0.0347434431314468,0.6114996671676636,0.1469582468271255,0.1097057834267616
67,1024,0.002,32,ICEH,1361825.0,1442785,0.5233232,106.43459,254.4854,959.5831909179688,1483.7056884765625,1020.9657592773438,1389.932373046875,0.0882448181509971,0.1491562277078628,1681.148193359375,1138.8973388671875,358.1545715332031,287.75396728515625,92690.46875,65931.5546875,82426.7890625,69126.609375,0.0508534386754035,0.0660366714000701,125320.015625,103834.046875,9647.1240234375,2694.239013671875,3829.804931640625,323.4132995605469,1747.0675048828125,395.8970642089844,0.0942333936691284,0.0262973513454198,1115.2025146484375,928.5402221679688,365.7281799316406,183.70147705078125,57161980.0,191986528.0,63466432.0,87215344.0,0.0827961415052414,0.0957073047757148,177102816.0,9815821.0,43539488.0,27238378.0,4859.1396484375,1623.665283203125,4312.49267578125,915.940673828125,0.1166122555732727,0.0491965971887111,21035.318359375,1896.7474365234373,2400.60302734375,1264.4903564453125,118.72703552246094,220.9561462402344,79.4568862915039,245.8153381347656,0.0418603345751762,0.0359745062887668,333.3609924316406,503.4981689453125,54.6547966003418,36.78933334350586,2087.228759765625,3522.3330078125,2278.17529296875,2952.655517578125,0.1444446295499801,0.0599131472408771,14941.8828125,1071.873779296875,1020.1688232421876,855.5011596679688,0.7661697864532471,0.584712028503418,0.7375106811523438,0.6194466352462769,0.0281372033059597,0.0401496738195419,0.3514043688774109,0.2320944815874099,0.1994522958993911
68,1024,0.002,32,SCARF,170464.0,169441,0.44952023,130.7237,246.6231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,1024,0.002,32,SUBTAB,123360.0,169441,0.5143006,108.89678,268.5855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1024,0.003,16,CONTROL,,44273,,,291.68073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
