,batch_size,learning_rate,latent_dim,model_type,embedder_params,predictor_params,kmeans_perf,knn_perf,predictor_perf,a1,a2,a3,a4,a5,y2
89,1024,0.0007,32,SCARF,13952.0,12929,0.4772682,0.00089122733,0.0013555802,,,,,,
90,1024,0.0007,32,SUBTAB,8832.0,12929,0.49208924,0.001127712,0.0013356116,,,,,,
91,1024,0.0007,64,CLIP,25729.0,50433,0.44557646,0.0004693151,0.0011169219,0.0051518641412258,0.0037562234792858,0.0308934692293405,0.0132344830781221,0.0048875524662435,0.0631894245743751
92,1024,0.0007,64,CONTROL,,50433,,,0.0013743902,,,,,,
93,1024,0.0007,64,GMC,324416.0,150081,0.31448612,0.00032075032,0.001285362,0.0159148331731557,0.0144963441416621,0.0220783054828643,0.0415562540292739,0.0288385935127735,0.0044131483882665
94,1024,0.0007,64,ICEH,141889.0,166593,0.4407554,0.00035556327,0.0014179765,0.0035218670964241,0.0021554259583353,0.0249808672815561,0.0014428687281906,0.0040060561150312,0.016739459708333
95,1024,0.0007,64,MCN,32256.0,50433,0.555459,0.0009727558,0.0012529636,0.0131884859874844,0.0121561754494905,0.0855734050273895,0.0395580381155014,0.0482609830796718,0.2598447203636169
96,1024,0.0007,64,SCARF,54528.0,50433,0.472897,0.0004691931,0.0013082477,,,,,,
97,1024,0.0007,64,SUBTAB,34048.0,50433,0.45690912,0.00084828044,0.0012712056,,,,,,
98,1024,0.0007,128,CLIP,100609.0,199169,0.45125252,0.0006410809,0.0011892199,0.0049670753069221,0.0032330190297216,0.0495227426290512,0.0088948048651218,0.0064258449710905,0.0332535356283187
99,1024,0.0007,128,CONTROL,,199169,,,0.0013706443,,,,,,
100,1024,0.0007,128,GMC,332672.0,232193,0.3392229,0.00045904005,0.0012500414,0.0132014406844973,0.015045209787786,0.0211150906980037,0.0449698865413665,0.0317105688154697,0.004323499277234
101,1024,0.0007,128,ICEH,150145.0,248705,0.43117747,0.0002840185,0.0013746672,0.0024533583782613,0.0051173120737075,0.0268495138734579,0.0027659013867378,0.0017449097940698,0.1892400830984115
102,1024,0.0007,128,MCN,113664.0,199169,0.5392333,0.001119222,0.0014224024,0.0106022525578737,0.0085679180920124,0.0761219635605812,0.0108080450445413,0.0332051068544387,0.0944796875119209
103,1024,0.0007,128,SCARF,215552.0,199169,0.5001146,0.001437011,0.0012601828,,,,,,
104,1024,0.0007,128,SUBTAB,133632.0,199169,0.4632572,0.0008830915,0.0012743095,,,,,,
105,1024,0.001,32,CLIP,6721.0,12929,0.4594905,0.00041086526,0.0013746435,0.0055698645301163,0.0063444226980209,0.0781754478812217,0.0150677766650915,0.0100776199251413,0.0562485344707965
106,1024,0.001,32,CONTROL,,12929,,,0.001435474,,,,,,
107,1024,0.001,32,GMC,320288.0,127457,0.35477743,0.00033975233,0.001303883,0.0130419991910457,0.016733655706048,0.0231186766177415,0.0393619351089,0.0322060175240039,0.0042767697013914
108,1024,0.001,32,ICEH,137761.0,143969,0.43517873,0.0007593353,0.0014191272,0.0113121196627616,0.0013327478663995,0.0057253278791904,0.0017112350324168,0.0032964423298835,0.0922925174236297
109,1024,0.001,32,MCN,9984.0,12929,0.58287245,0.0011594321,0.0014766895,0.0634735524654388,0.0637648403644561,0.1238453760743141,0.0762636661529541,0.0846844017505645,0.2751362323760986
110,1024,0.001,32,SCARF,13952.0,12929,0.48318976,0.0011126999,0.0013502217,,,,,,
111,1024,0.001,32,SUBTAB,8832.0,12929,0.46668586,0.00033557107,0.0013950192,,,,,,
112,1024,0.001,64,CLIP,25729.0,50433,0.4351909,0.00018672572,0.0012660552,0.0064459405839443,0.0039574168622493,0.053050123155117,0.0066475090570747,0.0043933149427175,0.049955528229475
113,1024,0.001,64,CONTROL,,50433,,,0.0013687453,,,,,,
114,1024,0.001,64,GMC,324416.0,150081,0.35605624,0.00049669255,0.0012961857,0.0103836823254823,0.0176051892340183,0.0214570872485637,0.0380601324141025,0.0271574538201093,0.004321027547121
115,1024,0.001,64,ICEH,141889.0,166593,0.43777663,0.00037832462,0.0012996807,0.0031541299540549,0.0042723924852907,0.0071349423378705,0.0417994484305381,0.0033451062627136,0.1111102849245071
116,1024,0.001,64,MCN,32256.0,50433,0.49620423,0.0006229777,0.001319833,0.0126420864835381,0.0086428336799144,0.0711124762892723,0.014564867131412,0.0373448021709919,0.1560983210802078
117,1024,0.001,64,SCARF,54528.0,50433,0.42550936,0.0002669688,0.0010851203,,,,,,
118,1024,0.001,64,SUBTAB,34048.0,50433,0.47835967,0.00040079711,0.0013464242,,,,,,
119,1024,0.001,128,CLIP,100609.0,199169,0.448575,0.00033781095,0.001257741,0.0047324295155704,0.0033614055719226,0.0359974950551986,0.0091276364400982,0.0057660285383462,0.0694112479686737
120,1024,0.001,128,CONTROL,,199169,,,0.0013988651,,,,,,
121,1024,0.001,128,GMC,332672.0,232193,0.3288094,0.0003117945,0.0013610394,0.0112948911264538,0.017849588766694,0.0226588658988475,0.0421006083488464,0.0281511973589658,0.0042716567404568
122,1024,0.001,128,ICEH,150145.0,248705,0.44774255,0.00022430878,0.0013738055,0.0022787821944803,0.0024250170681625,0.0476507544517517,0.0040871212258934,0.0027843592688441,0.4923954308032989
123,1024,0.001,128,MCN,113664.0,199169,0.47238013,0.00060917414,0.0014071482,0.0110120838508009,0.0075438879430294,0.0664674192667007,0.0167908109724521,0.0286425314843654,0.0518748611211776
124,1024,0.001,128,SCARF,215552.0,199169,0.5343331,0.00151288,0.0010109624,,,,,,
125,1024,0.001,128,SUBTAB,133632.0,199169,0.4880064,0.0008480441,0.001268087,,,,,,
126,1024,0.002,32,CLIP,6721.0,12929,0.49574563,0.0007854147,0.0012005481,0.0086920224130153,0.0036035517696291,0.0286690201610326,0.0134799508377909,0.0056657292880117,0.0560209527611732
127,1024,0.002,32,CONTROL,,12929,,,0.0013499917,,,,,,
128,1024,0.002,32,GMC,320288.0,127457,0.31920305,0.00026106686,0.0012846409,0.0123485075309872,0.0131832612678408,0.0224271565675735,0.0347141623497009,0.0360953845083713,0.0044805123470723
129,1024,0.002,32,ICEH,137761.0,143969,0.38305736,0.00024792206,0.0012592421,0.0024912687949836,0.0018128711963072,0.0079039297997951,0.0146825863048434,0.003050789469853,0.0043382933363318
130,1024,0.002,32,MCN,9984.0,12929,0.56751597,0.0012530789,0.0013694181,0.0489090494811534,0.0419014878571033,0.1118345409631729,0.0801344364881515,0.0482706353068351,0.2435758411884308
131,1024,0.002,32,SCARF,13952.0,12929,0.48159948,0.0011907999,0.0012767139,,,,,,
132,1024,0.002,32,SUBTAB,8832.0,12929,0.5175649,0.00062342663,0.0013540754,,,,,,
133,1024,0.002,64,CLIP,25729.0,50433,0.44114798,0.00020217299,0.0011067406,0.0059292549267411,0.0032620804850012,0.0426819995045661,0.0080585936084389,0.0052972459234297,0.0340552516281604
134,1024,0.002,64,CONTROL,,50433,,,0.0013394179,,,,,,
135,1024,0.002,64,GMC,324416.0,150081,0.35441187,0.00028841192,0.0012639357,0.0114801404997706,0.0122532481327652,0.0210207495838403,0.044677048921585,0.0364823155105114,0.004429240245372
136,1024,0.002,64,ICEH,141889.0,166593,0.40533805,0.00024912454,0.0013639213,0.0014718923484906,0.0017045341664925,0.0089607397094368,0.0018049675272777,0.0044368491508066,0.0141845205798745
137,1024,0.002,64,MCN,32256.0,50433,0.54373235,0.0009844572,0.0013814735,0.0087122246623039,0.0081960400566458,0.0807224810123443,0.0124995792284607,0.0145762972533702,0.1088694036006927
138,1024,0.002,64,SCARF,54528.0,50433,0.4752814,0.002362399,0.0013604937,,,,,,
139,1024,0.002,64,SUBTAB,34048.0,50433,0.5178649,0.0010556483,0.001439751,,,,,,
140,1024,0.002,128,CLIP,100609.0,199169,0.42246205,0.00034372145,0.0012027536,0.0029757148586213,0.0032955044880509,0.0310673993080854,0.0096586029976606,0.0050609395839273,0.0390171706676483
