,batch_size,learning_rate,latent_dim,model_type,embedder_params,predictor_params,kmeans_perf,knn_perf,predictor_perf,Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight
124,1024,0.001,128,SCARF,265472.0,249089,0.5455365,6.57942,4.233427,,,,,,,,
125,1024,0.001,128,SUBTAB,183552.0,249089,0.69646305,4.571411,4.164887,,,,,,,,
126,1024,0.002,32,CLIP,7937.0,16193,0.6961552,4.549378,4.3222656,0.4346194035849208,0.0005386363482102,0.0009239234495908,0.0014031698228791,0.008110461756587,0.0049791489727795,0.0008521339623257,0.0023708769585937
127,1024,0.002,32,CONTROL,,16193,,,4.150419,,,,,,,,
128,1024,0.002,32,GMC,387360.0,146657,0.45799887,6.735306,4.312682,0.4894542239369825,0.000755502434913,0.0004171650798525,0.0004291267832741,0.0198466293513774,0.0073105562478303,0.0010243684519082,0.0028129280544817
129,1024,0.002,32,ICEH,154913.0,163169,0.45055762,5.8208404,8.165188,0.3659030624547866,0.0004851675475947,0.0003421650326345,0.0005075956578366,0.0054603745229542,0.0028295316733419,0.0006982201011851,0.0018819086253643
130,1024,0.002,32,MCN,11200.0,16193,0.54475975,5.2789884,4.281603,0.4878144843662084,0.0017403105739504,0.0010500596836209,0.0010180023964494,0.035489022731781,0.0160344522446393,0.0012871415819972,0.0083006788045167
131,1024,0.002,32,SCARF,17216.0,16193,0.55192345,6.649378,4.3438516,,,,,,,,
132,1024,0.002,32,SUBTAB,12096.0,16193,0.7511642,4.824187,4.587081,,,,,,,,
133,1024,0.002,64,CLIP,30209.0,63105,0.7483437,4.4369354,4.226295,0.5253259384293867,0.0005705142975784,0.0002731578827276,0.0005311004351824,0.0067854123190045,0.0043478049337863,0.0008169707143679,0.0027482600416988
134,1024,0.002,64,CONTROL,,63105,,,4.172395,,,,,,,,
135,1024,0.002,64,GMC,391488.0,175425,0.44814193,6.6807413,4.0689907,0.4800659111003938,0.0007269140332937,0.0004425238876137,0.001517703058198,0.0179070066660642,0.0069180340506136,0.000955871422775,0.0026722268667072
136,1024,0.002,64,ICEH,159041.0,191937,0.6184056,6.3909087,4.274532,0.4379310344827586,0.0005219497834332,0.0003516147844493,0.0163223668932914,0.0073516448028385,0.0050839013420045,0.0008446955471299,0.0021986374631524
137,1024,0.002,64,MCN,36736.0,63105,0.53861445,5.017153,4.2366247,0.4915119363395225,0.0008415668271481,0.0005187799106352,0.0004953348543494,0.0128007614985108,0.0072989636100828,0.0009414642117917,0.0045850030146539
138,1024,0.002,64,SCARF,67200.0,63105,0.5075864,6.4797387,4.271433,,,,,,,,
139,1024,0.002,64,SUBTAB,46720.0,63105,0.6266566,4.8360524,4.3963795,,,,,,,,
140,1024,0.002,128,CLIP,117761.0,249089,0.64790046,4.797548,4.01348,0.4948155292982879,0.0004838516761083,0.0003567583335097,0.0057153701782226,0.0081182057037949,0.0048559373244643,0.0008153523085638,0.003749891417101
141,1024,0.002,128,CONTROL,,249089,,,4.236923,,,,,,,,
142,1024,0.002,128,GMC,399744.0,282113,0.45697942,6.7012525,4.1605196,0.4820352061731372,0.0007523922831751,0.0004312199598643,0.0004438396717887,0.0192672275006771,0.0073495707474648,0.0009938337607309,0.0027290831785649
143,1024,0.002,128,ICEH,167297.0,298625,0.6015528,6.976516,4.3645697,0.4780885780885781,0.0005498803802765,0.0003392343933228,0.0126757770776748,0.0061260648071765,0.0054652267135679,0.0007868684479035,0.003925145138055
144,1024,0.002,128,MCN,130816.0,249089,0.50397897,5.444593,3.8550756,0.4869142351900972,0.0006391148199327,0.0004598684317898,0.0042148921638727,0.0082628289237618,0.0046784467995166,0.0008797530317679,0.0030079025309532
145,1024,0.002,128,SCARF,265472.0,249089,0.52843904,6.478656,4.1354227,,,,,,,,
146,1024,0.002,128,SUBTAB,183552.0,249089,0.5305124,4.5489235,3.9193864,,,,,,,,
147,1024,0.003,32,CLIP,7937.0,16193,0.69808894,4.5245695,7.2072754,0.4953540712161401,0.0004858851607423,0.0003025119076482,0.0067905494943261,0.0081889797002077,0.0059846052899956,0.0008114210795611,0.0024958541616797
148,1024,0.003,32,CONTROL,,16193,,,4.12739,,,,,,,,
149,1024,0.003,32,GMC,387360.0,146657,0.4580999,7.0825357,4.1766005,0.4866650590788521,0.0007409091340377,0.0003960526082664,0.0004264352901373,0.0177843812853097,0.0071590766310691,0.0009782266570255,0.0026641930453479
150,1024,0.003,32,ICEH,154913.0,163169,0.48042327,6.3606577,4.2728295,0.482983682983683,0.000518899585586,0.0003584329097066,0.0128831341862678,0.0042539681307971,0.002912285272032,0.0007915723836049,0.0018323683179914
151,1024,0.003,32,MCN,11200.0,16193,0.5548636,5.26622,4.110927,0.4798006591110039,0.0014853465836495,0.0012415668461471,0.0005937200621701,0.0154324192553758,0.0159753561019897,0.0012683665845543,0.0051259617321193
152,1024,0.003,32,SCARF,17216.0,16193,0.54694945,6.457416,4.3694305,,,,,,,,
153,1024,0.003,32,SUBTAB,12096.0,16193,0.6458438,4.494393,4.3503957,,,,,,,,
154,1024,0.003,64,CLIP,30209.0,63105,0.62469834,4.6231613,4.2534523,0.4838839321597942,0.0004673445073422,0.0003042463504243,0.0005113038350827,0.0075871455483138,0.004871467128396,0.001177456928417,0.0026536637451499
155,1024,0.003,64,CONTROL,,63105,,,4.291399,,,,,,,,
156,1024,0.003,64,GMC,391488.0,175425,0.3982408,7.24607,4.1870317,0.4874286632907322,0.000666567008011,0.0004009568947367,0.0006384568405337,0.0167034249752759,0.0070913480594754,0.0009649837738834,0.0027234246954321
157,1024,0.003,64,ICEH,159041.0,191937,0.5311464,6.6660485,6.7860746,0.4675990675990675,0.0005453348858281,0.0003599879564717,0.0093355253338813,0.0067046144977211,0.0048760641366243,0.0007331896340474,0.0033054740633815
158,1024,0.003,64,MCN,36736.0,63105,0.5169149,5.571076,4.1863594,0.4958041958041958,0.001672726823017,0.0018592106644064,0.0035855856258422,0.0130279334262013,0.0175170060247182,0.0009713667095638,0.0051488047465682
159,1024,0.003,64,SCARF,67200.0,63105,0.51863253,5.902047,4.231443,,,,,,,,
160,1024,0.003,64,SUBTAB,46720.0,63105,0.5215884,4.5847073,4.031533,,,,,,,,
161,1024,0.003,128,CLIP,117761.0,249089,0.5184567,4.6929903,4.1037383,0.4971706454465075,0.0005263755447231,0.0003044258046429,0.0007319975411519,0.0092013804242014,0.005574301816523,0.0008139539859257,0.0030917297117412
162,1024,0.003,128,CONTROL,,249089,,,4.143862,,,,,,,,
163,1024,0.003,128,GMC,399744.0,282113,0.46142468,6.777736,4.1176677,0.4823326099188167,0.0006965909269638,0.0004052630974911,0.0004305023176129,0.0190041027963161,0.0069037671200931,0.000925850472413,0.0027157426811754
164,1024,0.003,128,ICEH,167297.0,298625,0.5389608,7.0233254,4.343784,0.4678321678321678,0.0004959928337484,0.0003406099567655,0.0243233237415552,0.0079880217090249,0.0047001121565699,0.000770116050262,0.0039406334981322
165,1024,0.003,128,MCN,130816.0,249089,0.5256962,5.080717,4.2285123,0.5255043806767944,0.0005750597920268,0.0003518540179356,0.0004725477483589,0.0079094264656305,0.0064071398228406,0.0009092403925023,0.0035461513325572
166,1024,0.003,128,SCARF,265472.0,249089,0.54792744,6.1165147,4.06884,,,,,,,,
167,1024,0.003,128,SUBTAB,183552.0,249089,0.5443578,4.7792106,4.1903157,,,,,,,,
168,1024,0.005,32,CLIP,7937.0,16193,0.6381447,4.633288,4.249764,0.4980789325616911,0.0005034689093008,0.0005867225117981,0.0011928228195756,0.0092912605032324,0.0045734336599707,0.0009663152159191,0.0023695465642958
169,1024,0.005,32,CONTROL,,16193,,,4.284814,,,,,,,,
170,1024,0.005,32,GMC,387360.0,146657,0.6231764,7.2431335,4.0173287,0.4760308656860381,0.0006773325731046,0.0004083133535459,0.0004405501822475,0.0179767981171607,0.0068823886103928,0.0009045585175044,0.0027866079472005
171,1024,0.005,32,ICEH,154913.0,163169,0.5200646,6.854185,4.238822,0.4587412587412587,0.0005251197144389,0.00034228459117,0.0213036462664604,0.0144657036289572,0.0052570272237062,0.0011400741059333,0.0070855878293514
172,1024,0.005,32,MCN,11200.0,16193,0.5800285,5.6201487,4.2921925,0.4817136886102403,0.001021351548843,0.00056507170666,0.0005568779888562,0.0093374913558363,0.0130417924374341,0.0012900555739179,0.0046664415858685
173,1024,0.005,32,SCARF,17216.0,16193,0.9336982,6.0636587,4.20337,,,,,,,,
174,1024,0.005,32,SUBTAB,12096.0,16193,0.58842963,4.786818,4.286577,,,,,,,,
175,1024,0.005,64,CLIP,30209.0,63105,0.56502104,4.5570574,3.8652472,0.5195643437022747,0.0004887559334747,0.0003507774381432,0.0125804413110017,0.0064451843500137,0.0043471618555486,0.0008766201790422,0.0044141272082924
176,1024,0.005,64,CONTROL,,63105,,,4.2091193,,,,,,,,
177,1024,0.005,64,GMC,391488.0,175425,0.61920404,7.1133738,4.2637806,0.3465959328028294,0.0228387545794248,0.0071746413595974,0.0044098682701587,0.1747977137565612,0.0183904692530632,0.004498332273215,0.0073286504484713
178,1024,0.005,64,ICEH,159041.0,191937,0.473293,6.264871,4.2853045,0.3892773892773893,0.0006744018755853,0.0004364234046079,0.007522786501795,0.0069400020875036,0.0028693603817373,0.0019470704719424,0.002739051124081
179,1024,0.005,64,MCN,36736.0,63105,0.5571031,5.196658,3.9431863,0.4934088899606141,0.0007735643885098,0.0005163277382962,0.0004757176502607,0.0090101771056652,0.0076197199523448,0.0008988133631646,0.0040759500116109
180,1024,0.005,64,SCARF,67200.0,63105,0.5486536,6.1448116,4.059624,,,,,,,,
181,1024,0.005,64,SUBTAB,46720.0,63105,0.52201873,4.7914925,6.8493524,,,,,,,,
182,1024,0.005,128,CLIP,117761.0,249089,0.46861565,4.583373,3.965184,0.4971063419339281,0.0005091506754979,0.0002955143281724,0.00050245213788,0.0065633039921522,0.0046680034138262,0.0007948791026137,0.0021413371432572
183,1024,0.005,128,CONTROL,,249089,,,3.9766157,,,,,,,,
184,1024,0.005,128,GMC,399744.0,282113,0.4516467,7.0121393,4.3357058,0.5216863596173941,0.0006282895919866,0.0003537080774549,0.0004370812966953,0.0150697277858853,0.0064246244728565,0.0008966752211563,0.0026703260373324
185,1024,0.005,128,ICEH,167297.0,298625,0.46234488,6.4051332,4.3878675,0.3752913752913753,0.0005662082112394,0.0003766746085602,0.0014959328109398,0.0107597392052412,0.0027108031790703,0.0007360831368714,0.0015190681442618
186,1024,0.005,128,MCN,130816.0,249089,0.5138108,5.040789,3.9580762,0.5230769230769231,0.0007204543799161,0.0004929425776936,0.0004608253366313,0.0067456793040037,0.0067006777971982,0.0009325479040853,0.0039350977167487
187,1024,0.005,128,SCARF,265472.0,249089,0.4758835,7.083158,4.120939,,,,,,,,
188,1024,0.005,128,SUBTAB,183552.0,249089,0.48920798,4.94344,4.19433,,,,,,,,
189,1024,0.007,32,CLIP,7937.0,16193,0.61308765,4.531268,4.29964,0.4906197251024837,0.0005136363324709,0.0003579544718377,0.0089102862402796,0.0086335968226194,0.0045239934697747,0.0010643283603712,0.0036482750438153
190,1024,0.007,32,CONTROL,,16193,,,7.528461,,,,,,,,
191,1024,0.007,32,GMC,387360.0,146657,0.5649738,7.13421,4.363733,0.3333333333333333,0.0964560955762863,0.057076022028923,0.0485369563102722,0.3821450471878052,0.1298021972179412,0.0506989546120166,0.1220248639583587
192,1024,0.007,32,ICEH,154913.0,163169,0.49721345,7.0986843,4.367409,0.4911421911421911,0.0005259569152258,0.0003480860614217,0.0245780460536479,0.0074715707451105,0.0044064768590033,0.0007371866959147,0.0032617521937936
193,1024,0.007,32,MCN,11200.0,16193,0.5828957,5.443612,4.2208743,0.4966722932240173,0.0012067579664289,0.0006165072554722,0.0004977272474206,0.015507542528212,0.0126481680199503,0.0011623210739344,0.0047640553675591
194,1024,0.007,32,SCARF,17216.0,16193,0.47027755,7.317034,4.1970744,,,,,,,,
195,1024,0.007,32,SUBTAB,12096.0,16193,0.5096075,4.558332,4.0030274,,,,,,,,
