,batch_size,learning_rate,latent_dim,model_type,embedder_params,predictor_params,kmeans_perf,knn_perf,predictor_perf,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cat17,cat18,cat19,cat20,cat21,cat22,cat23,cat24,cat25,cat26,cat27,cat28,cat29,cat30,cat31,cat32,cat33,cat34,cat35,cat36,cat37,cat38,cat39,cat40,cat41,cat42,cat43,cat44,cat45,cat46,cat47,cat48,cat49,cat50,cat51,cat52,cat53,cat54,cat55,cat56,cat57,cat58,cat59,cat60,cat61,cat62,cat63,cat64,cat65,cat66,cat67,cat68,cat69,cat70,cat71,cat72,cat73,cat74,cat75,cat76,cat77,cat78,cat79,cat80,cat81,cat82,cat83,cat84,cat85,cat86,cat87,cat88,cat89,cat90,cat91,cat92,cat93,cat94,cat95,cat96,cat97,cat98,cat99,cat100,cat101,cat102,cat103,cat104,cat105,cat106,cat107,cat108,cat111,cat114,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,cont11,cont12,cont13,cont14
50,2048,0.0005623413251903,64,CONTROL,,597697,,,0.0025953932199627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2048,0.0005623413251903,64,GMC,2632192.0,814465,0.345869,0.003542291233316,0.0026205580215901,0.5,0.6196514271280626,0.5,0.5,0.5,0.5,0.5,0.5,0.53605188800411,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5032258064516129,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.3528481012658228,0.25,0.5,0.5,0.3333333333333333,0.2,0.3333333333333333,0.25,0.2,0.4262477718360071,0.2,0.2581395348837209,0.2088495575221239,0.1786216596343178,0.1098857051238003,0.0954369314296371,0.25,0.1428571428571428,0.1809061643398992,0.1563724264399433,0.1355551492024736,0.214213122877789,0.1618556701030928,0.1428571428571428,0.1,0.0367753133177757,0.0618308708071708,0.0429761298000812,0.0797531753778457,0.1144685000181197,0.0475772731006145,0.0359091684222221,0.0680267363786697,0.02056878618896,0.0186327304691076,0.0274837799370288,0.0278549641370773,0.0499925874173641,0.1626992225646972
52,2048,0.0005623413251903,64,ICEH,335297.0,843329,0.30525798,0.0032439169008284,0.0024623833596706,0.7477905508671673,1.0,1.0,1.0,1.0,1.0,0.8759590792838874,0.5,1.0,1.0,1.0,1.0,0.8831908831908832,0.7689393939393939,1.0,0.5325520833333334,0.5,0.5,0.5,1.0,1.0,1.0,0.9222873900293256,0.8956185567010309,0.8966942148760331,0.8852242744063324,0.8923705722070845,1.0,0.9002525252525253,0.9300254452926208,0.8878865979381443,0.9824120603015076,0.9772727272727272,1.0,0.7361809045226131,0.9985074626865672,0.9465317919075144,1.0,0.8486005089058524,0.8381201044386424,0.9948186528497408,0.9116161616161615,0.867948717948718,0.8654891304347826,1.0,0.5,1.0,0.9987437185929648,0.8550135501355014,0.98,0.9722921914357684,0.8527027027027028,0.859504132231405,0.9465648854961832,1.0,1.0,1.0,0.8907035175879396,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.84765625,0.5841708542713568,1.0,1.0,1.0,0.5,0.6285430988894765,0.8393879134736637,0.5368956743002544,0.7202012383900929,0.6,0.7213761985335588,0.7006393861892584,0.3675748502994012,0.4053763440860215,0.6347428056143652,0.5736567462110941,0.25,0.3411578237178496,0.5,0.7618113745765733,0.5180669050051072,0.9824929971988796,0.9680306905370843,0.6666666666666666,0.6359774541202785,0.5501577171361502,0.6618134336740424,0.2350088495575221,0.5614973262032086,0.5636363636363637,0.28767082590612,0.4879654173973328,0.44,0.1748705163883735,0.1900826446280991,0.4351424821897263,0.2857142857142857,0.2258474054097725,0.1666666666666666,0.2002379504252163,0.2263313609467455,0.4764050899534744,0.4285714285714285,0.1160818713450292,0.0427180230617523,0.3321153819561004,0.1401641815900802,0.0661813765764236,0.5511854887008666,0.0408997647464275,0.118322692811489,0.0898957774043083,0.0190737042576074,0.0961392074823379,0.0405964143574237,0.0240916293114423,0.0178326200693845,0.2589323222637176
53,2048,0.0005623413251903,64,SCARF,2367104.0,2354753,0.3278368,0.0037226129788905,0.0024508421774953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2048,0.0005623413251903,64,SUBTAB,744768.0,744833,0.30594653,0.0033318742644041,0.0028251411858946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2048,0.0005623413251903,128,CONTROL,,2325889,,,0.0026080338284373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2048,0.0005623413251903,128,GMC,2652800.0,2358913,0.38396195,0.0034914999268949,0.002513205865398,0.5,0.5628946703713059,0.5,0.5,0.5,0.5,0.5,0.5,0.5205882352941177,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5237572712850344,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.3370253164556962,0.25,0.5,0.5,0.3333333333333333,0.2,0.3333333333333333,0.25,0.2,0.4322001527883881,0.2,0.292734458124335,0.2017699115044247,0.1648918357779117,0.0950422593279736,0.0961521878490635,0.25,0.1428571428571428,0.1641528016829221,0.1598107860298408,0.1174487867217845,0.0854061958713121,0.1435999698999172,0.1428571428571428,0.1,0.026231026276946,0.0662260055541992,0.037199817597866,0.090211309492588,0.1289421766996383,0.026868125423789,0.0409553460776805,0.0730448365211486,0.0267672892659902,0.0242430362850427,0.0436078011989593,0.0416427552700042,0.0593762546777725,0.1561214029788971
57,2048,0.0005623413251903,128,ICEH,343553.0,2375425,0.3547291,0.0032312115654349,0.0024801513645797,0.7621436640308326,1.0,0.9697368421052632,0.9392361111111112,1.0,1.0,1.0,1.0,0.982532751091703,0.9984984984984984,0.998542274052478,0.9969604863221884,0.9515669515669516,0.9633838383838385,1.0,0.9947916666666669,0.9773869346733668,0.5,0.7620253164556963,1.0,1.0,1.0,0.9824046920821116,0.9420103092783504,1.0,0.95778364116095,0.8923705722070845,0.996124031007752,1.0,0.9987277353689568,0.9948453608247424,0.8668341708542713,0.5,1.0,1.0,0.9686567164179104,1.0,0.8756983240223464,0.9478371501272264,0.9647519582245432,0.955958549222798,0.933080808080808,0.8641025641025641,1.0,0.9375,0.5,1.0,0.9962311557788944,0.8685636856368564,0.9745454545454546,0.75,0.8770270270270271,0.884297520661157,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5050505050505051,0.7591145833333333,0.5,1.0,1.0,1.0,0.5706666666666667,0.6816895822316235,0.5857988165680473,0.5527989821882952,0.7492260061919505,0.3999999999999999,0.4602368866328257,0.5,0.4088537211291702,0.3,0.6032926893018635,0.4466973244147157,0.4182232020155748,0.4456264227516661,0.6588010204081632,0.4789861532061568,0.7431850102145046,0.9824929971988796,0.5,0.5131578947368421,0.6212818288734294,0.5725865610328639,0.4828171215695084,0.2,0.4841224951519068,0.4,0.4029031767745857,0.9963133640552996,0.2241975308641975,0.2328306460811636,0.2121212121212121,0.2506561679790026,0.2857142857142857,0.3296802054154995,0.3333333333333333,0.1803418803418803,0.2238930659983291,0.2891788321167883,0.4285714285714285,0.1111111111111111,0.0771435648202896,0.3549137115478515,0.1753788590431213,0.1101739257574081,0.1059607192873954,0.0051214373670518,0.0860591307282447,0.1042682006955146,0.0299652498215436,0.0950149297714233,0.0060481028631329,0.0136655317619442,0.1239735186100006,0.249519556760788
58,2048,0.0005623413251903,128,SCARF,2391808.0,2375425,0.32868063,0.0036782636307179,0.0024764612317085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2048,0.0005623413251903,128,SUBTAB,1211904.0,1212033,0.39153874,0.0033572730608284,0.0027898896951228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2048,0.001,32,CONTROL,,157537,,,0.0025914167053997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,2048,0.001,32,GMC,2624960.0,426241,0.28722772,0.0036626514047384,0.0025758356787264,0.5,0.5818135892902248,0.5,0.5,0.5,0.5,0.5,0.5,0.5294117647058824,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5032258064516129,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.3591772151898734,0.25,0.5,0.5,0.3333333333333333,0.2,0.3333333333333333,0.25,0.2,0.4247596765979119,0.2,0.2777625778993768,0.2194690265486725,0.1856540084388185,0.0550127121555693,0.1066794922615271,0.25,0.1428571428571428,0.1875616752725186,0.1566641660415103,0.1393033909580008,0.2550968776408115,0.1628865979381443,0.1428571428571428,0.1,0.0510442331433296,0.0636356249451636,0.041595734655857,0.0760660469532012,0.1275672316551208,0.0223214048892259,0.041305273771286,0.0745373591780662,0.0343075320124625,0.0190444346517324,0.0367975793778896,0.040610309690237,0.0616030097007751,0.1736496835947036
62,2048,0.001,32,ICEH,331169.0,458209,0.33779833,0.0032692835666239,0.002479066606611,0.572496511396106,1.0,0.925,1.0,0.9628252788104088,1.0,0.5,1.0,0.9694323144104804,1.0,0.9664723032069972,0.8252279635258359,0.9515669515669516,0.7702020202020202,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9222873900293256,0.884020618556701,0.8966942148760331,0.95778364116095,0.8923705722070845,0.872093023255814,0.7954545454545454,0.866412213740458,0.8711340206185567,0.8567839195979899,1.0,1.0,0.8304020100502513,0.9014925373134328,0.8887283236994219,0.8756983240223464,0.8435114503816794,0.8511749347258486,0.8277202072538861,0.9747474747474748,0.982051282051282,0.8722826086956521,0.8431122448979591,1.0,1.0,0.8442211055276382,0.8536585365853658,0.9745454545454546,0.6763224181360201,0.8527027027027028,0.859504132231405,0.8295165394402035,1.0,1.0,0.7760814249363868,0.5,0.6859296482412061,1.0,1.0,1.0,1.0,1.0,0.9772727272727272,0.99609375,0.978643216080402,1.0,1.0,1.0,0.5,0.6146747752511899,0.7904985934620234,0.4452926208651399,0.7372291021671826,0.3333333333333333,0.6006768189509306,0.575,0.2955218135158254,0.5838945800639349,0.45,0.25,0.3614864864864865,0.423714759535655,0.45,0.49,0.45,0.9796918767507002,1.0,0.7288957688338492,0.3740384615384615,0.34037558685446,0.3312811224680819,0.2365597345132743,0.4749760043877691,0.5454545454545455,0.601671715197707,0.3583402229134458,0.2222222222222222,0.1116047808012093,0.1239669421487603,0.25,0.4285714285714285,0.3233584196730901,0.2805895439377086,0.2180032733224222,0.209572272227359,0.6415187327131002,0.2561576354679803,0.1944444444444444,0.0646049752831458,0.2723921537399291,0.1904079616069793,0.0663571581244468,0.1557396501302718,0.0343155041337013,0.1062661856412887,0.0789244100451469,0.0339343845844268,0.0557460822165012,0.0034819338470697,0.0058105704374611,0.062306024134159,0.3004682660102845
63,2048,0.001,32,SCARF,2354752.0,2347489,0.40154594,0.0037960931658744,0.0024950315710157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,2048,0.001,32,SUBTAB,517344.0,517377,0.3840131,0.0033506317995488,0.0027433794457465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,2048,0.001,64,CONTROL,,597697,,,0.0025923235807567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2048,0.001,64,GMC,2632192.0,814465,0.32125482,0.0035306678619235,0.0024838955141603,0.5,0.6034352109118464,0.5,0.5,0.5,0.5,0.5,0.5,0.5301695350629335,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5313855103120042,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.3354430379746835,0.25,0.5,0.5,0.3333333333333333,0.2,0.3333333333333333,0.25,0.2,0.4360835243188184,0.2,0.2731114151086791,0.2053097345132743,0.1645569620253164,0.0876165280927185,0.1159454052128155,0.25,0.1428571428571428,0.1716494549627079,0.1596843176311319,0.1372787878867608,0.1853295283527841,0.1432989690721649,0.1428571428571428,0.1,0.0446156300604343,0.0611275508999824,0.0411781482398509,0.0851954147219657,0.1143753230571746,0.0277426298707723,0.0384751372039318,0.0815395638346672,0.0214731190353631,0.0184056013822555,0.0318537913262843,0.0294803269207477,0.0463427491486072,0.1691440641880034
67,2048,0.001,64,ICEH,335297.0,843329,0.31866524,0.0032751155085861,0.0025141015648841,0.5620805369127517,1.0,0.9986842105263158,1.0,1.0,1.0,0.9117647058823528,0.9973753280839894,1.0,1.0,1.0,1.0,0.9895833333333331,0.9103535353535354,1.0,0.5703125,0.5,0.5188442211055276,0.5113924050632911,1.0,1.0,1.0,0.9516129032258064,0.8737113402061856,0.9173553719008264,0.8786279683377309,0.8937329700272479,0.8811369509043927,0.9393939393939394,1.0,0.9536082474226804,0.9798994974874372,0.9633838383838385,1.0,0.9447236180904522,1.0,0.8887283236994219,0.8756983240223464,0.975826972010178,0.9973890339425588,0.8484455958549223,0.8787878787878788,0.8448717948717949,0.8777173913043479,0.8392857142857143,0.9987405541561714,0.6070528967254408,0.9459798994974876,0.8604336043360434,0.9745454545454546,0.5100755667506297,0.8310810810810811,0.859504132231405,0.8295165394402035,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.7828282828282829,0.99609375,0.5263819095477387,1.0,1.0,1.0,0.5,0.7123876255949233,0.8535017945484529,0.4910941475826972,0.7368421052631579,0.6666666666666666,0.3595600676818951,0.5,0.25,0.5168918918918919,0.5,0.25,0.25,0.456882255389718,0.4122448979591837,0.48,0.4366700715015322,0.9824929971988796,0.530690537084399,0.9982456140350878,0.4366546883737481,0.34037558685446,0.3254333745179527,0.2,0.5704442616207321,0.6,0.4539609501305807,0.4975490395987113,0.4801031411157992,0.1957981888041411,0.1700413223140496,0.25,0.2857142857142857,0.1876984126984127,0.2777777777777778,0.2754511286603021,0.2106701665406118,0.3521363717286808,0.4285714285714285,0.1114035087719298,0.0764063224196433,0.345421552658081,0.1476309150457381,0.1400578767061233,0.1247506961226463,0.0250082798302173,0.0842618122696876,0.0596844106912612,0.0234436336904764,0.0596475191414356,0.0733875632286071,0.0533582791686057,0.0604034885764121,0.292749285697937
68,2048,0.001,64,SCARF,2367104.0,2354753,0.30571616,0.0038206751924008,0.0025432691909372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2048,0.001,64,SUBTAB,744768.0,744833,0.3743598,0.0032801928464323,0.0030487247277051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2048,0.001,128,CONTROL,,2325889,,,0.0026465419214218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,2048,0.001,128,GMC,2652800.0,2358913,0.3007271,0.0037357225082814,0.0025689906906336,0.5,0.598029805506441,0.5,0.5,0.5,0.5,0.5,0.5,0.5272283585923452,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5225806451612903,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.3686708860759493,0.25,0.5,0.5,0.3333333333333333,0.2,0.3333333333333333,0.25,0.2,0.4134358288770053,0.2,0.2924456604347165,0.2725663716814159,0.187889290737392,0.0795494628827962,0.1374726180457189,0.25,0.1428571428571428,0.1911369286670491,0.1618917660449595,0.1429935154525991,0.1513062960431381,0.1829483031078335,0.1428571428571428,0.1,0.0448703281581401,0.0675112381577491,0.0382528528571128,0.0786253213882446,0.1202206909656524,0.0292152985930442,0.0420403219759464,0.076451264321804,0.0379506908357143,0.0249922703951596,0.0466549322009086,0.0480143688619136,0.0538328923285007,0.167887195944786
72,2048,0.001,128,ICEH,343553.0,2375425,0.33167252,0.0032369990367442,0.002580914646387,0.7433716526015017,0.97196261682243,0.8092105263157895,0.953125,1.0,1.0,0.9245524296675192,1.0,0.9794117647058824,1.0,1.0,1.0,1.0,0.7967171717171717,1.0,0.7565104166666667,0.5866834170854272,0.8580402010050252,0.8784810126582279,1.0,1.0,1.0,1.0,0.9729381443298968,0.8966942148760331,0.9287598944591028,1.0,0.9341085271317828,0.8661616161616161,0.9809160305343512,0.9368556701030928,0.9585427135678392,0.981060606060606,0.9158291457286432,0.8932160804020101,1.0,0.8887283236994219,0.8575418994413408,0.8422391857506362,0.8577023498694517,0.5,0.7323232323232323,0.632051282051282,0.8165760869565217,0.8558673469387755,1.0,1.0,0.978643216080402,0.967479674796748,1.0,0.8287153652392947,0.8527027027027028,0.859504132231405,0.8333333333333333,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.6165,0.542239555790587,0.8576244058589582,0.5139949109414759,0.7113003095975232,0.3999999999999999,0.3333333333333333,0.6,0.5112831479897348,0.4113502615518744,0.5887797642384798,0.4672444183313748,0.4137826385707741,0.4641518082465519,0.5,0.7010298924347774,0.4633075842696629,0.9838935574229692,0.5,0.3333333333333333,0.5619266623455849,0.3427230046948357,0.3148961960387884,0.2,0.707513075160134,0.3454545454545454,0.6754116057980627,0.4534562211981566,0.1111111111111111,0.0736607142857142,0.0909090909090909,0.25,0.3142857142857143,0.1676706827309237,0.2222222222222222,0.2572797039694473,0.1424664208718015,0.2264598540145985,0.1428571428571428,0.2,0.1674350053071976,0.3588208556175231,0.25627401471138,0.1013556942343711,0.1260145455598831,0.0099059157073497,0.0918009877204895,0.0528372488915919,0.0416743718087673,0.069225825369358,0.0040018097497522,0.0045257867313921,0.1228240653872489,0.2002517729997634
73,2048,0.001,128,SCARF,2391808.0,2375425,0.3130425,0.0037782813888043,0.0024907113984227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,2048,0.001,128,SUBTAB,1211904.0,1212033,0.4140183,0.003265090053901,0.002810735721141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,2048,0.0017782794100389,32,CONTROL,,157537,,,0.0026312666013836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,2048,0.0017782794100389,32,GMC,2624960.0,426241,0.26346174,0.0034506951924413,0.0024206063244491,0.5,0.5567567567567567,0.5,0.5,0.5,0.5,0.5,0.5,0.5088235294117647,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5032258064516129,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.360759493670886,0.25,0.5,0.5,0.3333333333333333,0.2,0.3333333333333333,0.25,0.2,0.4112156226126814,0.2,0.2661346709226326,0.2123893805309734,0.189873417721519,0.1104491628301152,0.0962865491016847,0.25,0.1428571428571428,0.1453129980238413,0.1595607235142118,0.1326582025366079,0.1038955134699815,0.1618556701030928,0.1428571428571428,0.1,0.0499773509800433,0.0640560239553451,0.0434399619698524,0.1061510741710662,0.1343762129545211,0.0299749970436096,0.0408088490366935,0.0744467601180076,0.0420869998633861,0.0276475772261619,0.0544490590691566,0.0537115149199962,0.0672265887260436,0.1773135960102081
77,2048,0.0017782794100389,32,ICEH,331169.0,458209,0.34436,0.0034303907305002,0.002590000629425,0.5942089175360489,1.0,0.506578947368421,1.0,1.0,1.0,0.9552429667519182,0.9986876640419948,0.9970588235294118,1.0,1.0,1.0,1.0,0.7702020202020202,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6363636363636364,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.90625,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.9281842818428184,1.0,0.9987405541561714,1.0,1.0,0.900763358778626,1.0,1.0,0.8091603053435115,1.0,0.6834170854271356,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.7038471708090956,0.8078863129304491,0.4618320610687023,0.7558049535603715,0.3333333333333333,0.3705583756345178,0.6611253196930946,0.3021343028229255,0.5309684684684685,0.5046884393214668,0.4437426556991774,0.2923270728355474,0.4612844164271809,0.5892857142857143,0.25,0.40625,0.9838935574229692,0.9948849104859336,0.3333333333333333,0.4218087540033551,0.3544600938967135,0.5582996368265379,0.2,0.7880642641672053,0.4545454545454545,0.7738042186571599,0.3664746543778802,0.2222222222222222,0.0876165280927185,0.1818181818181818,0.396681664791901,0.2040816326530612,0.3958860183966492,0.2241602067183462,0.0769230769230769,0.2085745795423214,0.15625,0.1785714285714285,0.1,0.0076570608653128,0.1743369847536087,0.1804510653018951,0.0833924561738967,0.0932127907872199,0.0454923696815967,0.0253470260649919,0.2037789076566696,0.0145534882321953,0.0157320220023393,0.0193622484803199,0.0087545495480299,0.0824096798896789,0.2951482534408569
78,2048,0.0017782794100389,32,SCARF,2354752.0,2347489,0.29758188,0.0038771925028413,0.0025579091161489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,2048,0.0017782794100389,32,SUBTAB,517344.0,517377,0.41040906,0.0033473703078925,0.0027949637733399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,2048,0.0017782794100389,64,CONTROL,,597697,,,0.0026364214718341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
