,batch_size,learning_rate,latent_dim,model_type,embedder_params,predictor_params,kmeans_perf,knn_perf,predictor_perf,cut,color,carat,clarity,depth,table,x,y,z
158,1024,0.003,64,MCN,37312.0,67777,0.42341158,0.024264889,0.016213154,0.2310859976174377,0.2270408163265306,0.0047496357001364,11.565693855285645,46.07229232788086,118.56331634521484,0.0973937436938285,0.1007251963019371,0.024918982759118
159,1024,0.003,64,SCARF,71872.0,67777,0.6078898,0.07142489,0.022895405,,,,,,,,,
160,1024,0.003,64,SUBTAB,47296.0,67777,0.26501936,0.03877098,0.016353868,,,,,,,,,
161,1024,0.003,128,CLIP,118913.0,266625,0.27388698,0.035143252,0.024568206,0.2,0.2006948434208444,0.0012529196683317,8.642335891723633,79.72451782226562,122.39179229736328,0.0076310164295136,0.0113569349050521,0.0194970816373825
162,1024,0.003,128,CONTROL,,266625,,,0.019951658,,,,,,,,,
163,1024,0.003,128,GMC,418432.0,299649,0.4757898,0.09784073,0.027596965,0.1662835249042145,0.1495882563551736,0.2207620441913604,3.96350359916687,72.53013610839844,80.2333984375,2.7288949489593506,2.482319593429565,0.9103825688362122
164,1024,0.003,128,ICEH,168449.0,316161,0.6414294,0.05997625,0.017007787,0.2363059016710132,0.2386529030216737,0.0049894168041646,12.565693855285645,300.3153381347656,45.793975830078125,0.0086853969842195,0.0101222628727555,0.0159032847732305
165,1024,0.003,128,MCN,131968.0,266625,0.31704825,0.020487268,0.016618794,0.2,0.1428571428571428,0.0325945280492305,8.229927062988281,278.9822082519531,104.48668670654295,1.688887357711792,0.4739426672458648,0.5184254050254822
166,1024,0.003,128,SCARF,283008.0,266625,0.3947018,0.023329122,0.018322142,,,,,,,,,
167,1024,0.003,128,SUBTAB,184704.0,266625,0.31641996,0.043086022,0.019904627,,,,,,,,,
168,1024,0.005,32,CLIP,8225.0,17505,0.35499033,0.055842936,0.025175955,0.287855372033871,0.159125665770184,0.0066751819103956,7.113138675689697,106.87521362304688,125.15091705322266,0.0073908697813749,0.0132817532867193,0.0356423519551754
169,1024,0.005,32,CONTROL,,17505,,,0.0234533,,,,,,,,,
170,1024,0.005,32,GMC,406048.0,148833,0.56034946,0.28602105,0.02117085,0.2285714285714285,0.1273182957393483,0.2101474553346634,6.467153072357178,123.0387191772461,79.49365234375,2.917702436447144,2.851469039916992,0.7969792485237122
171,1024,0.005,32,ICEH,156065.0,165345,0.6067721,0.060988866,0.20328563,0.3294222286615796,0.236000716075904,0.0010127738351002,11.71897792816162,206.69622802734372,46.01660537719727,0.0068857655860483,0.0080806594341993,0.0145441628992557
172,1024,0.005,32,MCN,11488.0,17505,0.5964723,0.027153341,0.018734721,0.2859984223574487,0.2103545824694626,0.0039671538397669,10.996350288391112,121.81537628173828,102.517333984375,0.0685795247554779,0.0447784774005413,0.0267835762351751
173,1024,0.005,32,SCARF,18528.0,17505,0.554102,0.06388465,0.021709302,,,,,,,,,
174,1024,0.005,32,SUBTAB,12384.0,17505,0.21056803,0.05417708,0.024900794,,,,,,,,,
175,1024,0.005,64,CLIP,30785.0,67777,0.3429454,0.033868905,0.025706325,0.2402129817444219,0.222631976767315,0.0044474452733993,7.784671306610107,71.3141860961914,121.9611358642578,0.0167952459305524,0.0134514616802334,0.0188463479280471
176,1024,0.005,64,CONTROL,,67777,,,0.02332987,,,,,,,,,
177,1024,0.005,64,GMC,410176.0,180673,0.6139927,0.062958755,0.037713066,0.2181034482758621,0.1546007876834944,0.2237386703491211,8.3759126663208,132.2266082763672,112.37186431884766,1.5326645374298096,1.4136710166931152,0.2397390753030777
178,1024,0.005,64,ICEH,160193.0,197185,0.67441887,0.06272233,0.027123256,0.3000466853408029,0.2190396626486851,0.0015489051584154,11.74087619781494,137.94541931152344,136.09033203125,0.0105989035218954,0.0157160554081201,0.0148963509127497
179,1024,0.005,64,MCN,37312.0,67777,0.4741485,0.028883219,0.01880949,0.2718905953185871,0.1960178223336118,0.0027766423299908,12.040145874023438,135.15725708007812,73.61515045166016,0.1000302582979202,0.1029623672366142,0.024840522557497
180,1024,0.005,64,SCARF,71872.0,67777,0.3257156,0.035967693,0.019389316,,,,,,,,,
181,1024,0.005,64,SUBTAB,47296.0,67777,0.32201967,0.04600745,0.014602364,,,,,,,,,
182,1024,0.005,128,CLIP,118913.0,266625,0.32087898,0.036162417,0.03518368,0.2598675102224798,0.2244604220036987,0.0027485403697937,7.759124279022217,68.1003189086914,27.20054817199707,0.0071945232339203,0.0108310217037796,0.0178091283887624
183,1024,0.005,128,CONTROL,,266625,,,0.027392983,,,,,,,,,
184,1024,0.005,128,GMC,418432.0,299649,0.5615002,0.1886999,0.02302943,0.1665024630541872,0.1626324948584085,0.3271956145763397,5.463503837585449,147.3056640625,46.6797103881836,1.2498817443847656,1.378456711769104,0.6216572523117065
185,1024,0.005,128,ICEH,168449.0,316161,0.59057516,0.06487883,1.2724113,0.3337575259989053,0.2290143964562569,0.003324452554807,12.554744720458984,300.3153381347656,30.34507179260254,0.0125076584517955,1.2723907232284546,1.2483044862747192
186,1024,0.005,128,MCN,131968.0,266625,0.45523047,0.024990037,0.016389646,0.3268480955600631,0.1982989034046911,0.0020645982585847,11.886860847473145,211.88851928710935,86.02755737304688,0.0677273571491241,0.0377065725624561,0.0193510986864566
187,1024,0.005,128,SCARF,283008.0,266625,0.37085038,0.0273704,0.016143879,,,,,,,,,
188,1024,0.005,128,SUBTAB,184704.0,266625,0.29460442,0.0501851,0.050269388,,,,,,,,,
189,1024,0.007,32,CLIP,8225.0,17505,0.2908508,0.04817165,0.023666069,0.2252970153578672,0.190812579621812,0.0006500001763924,8.835766792297363,126.03681182861328,116.46479034423828,0.0055025527253746,0.0107631357386708,0.0170602202415466
190,1024,0.007,32,CONTROL,,17505,,,0.022691214,,,,,,,,,
