,batch_size,learning_rate,latent_dim,model_type,embedder_params,predictor_params,kmeans_perf,knn_perf,predictor_perf,lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,pgout,ppgout,pgfree,pgscan,atch,pgin,ppgin,pflt,vflt,runqsz,freemem,freeswap
89,1024,0.0007,32,SCARF,46112.0,45089,0.3343423,13.260554,13.686295,,,,,,,,,,,,,,,,,,,,,
90,1024,0.0007,32,SUBTAB,32800.0,45089,0.24447428,8.139582,13.832186,,,,,,,,,,,,,,,,,,,,,
91,1024,0.0007,64,CLIP,90049.0,176193,0.33436948,9.097647,11.070407,0.3712595105171203,0.8381932973861694,0.7820782661437988,0.1247548088431358,0.112538531422615,0.0327436029911041,0.2285785973072052,6.679121971130371,8.61581039428711,0.0802585780620575,0.0553706921637058,0.1314333975315094,0.6047579646110535,6.013406276702881,0.0600768662989139,0.0737613961100578,0.110937014222145,0.2690240740776062,0.3834250867366791,2.002105712890625,2.9081125259399414
92,1024,0.0007,64,CONTROL,,176193,,,13.533789,,,,,,,,,,,,,,,,,,,,,
93,1024,0.0007,64,GMC,1073216.0,463041,0.37807018,17.014091,9.22631,1.3508867025375366,2.5143134593963623,0.4016092717647552,0.4334267675876617,0.3958401083946228,0.2570300698280334,0.382580041885376,1.6647676229476929,1.0774164199829102,0.559511125087738,0.8688379526138306,1.2925084829330444,1.6316081285476685,0.5351449847221375,0.7539101243019104,0.947704017162323,0.5878950953483582,0.5330512523651123,1.1962090730667114,1.1743502616882324,9.220407485961914
94,1024,0.0007,64,ICEH,393409.0,479553,0.23048885,9.837839,10.254908,5.183752059936523,7.150764465332031,1.1828635931015017,0.6093866229057312,0.6632481813430786,0.0523053482174873,0.7209410071372986,5.6898345947265625,4.608328819274902,0.3155657052993774,9.752852439880373,0.6873392462730408,13.091071128845217,9.421765327453612,1.0458905696868896,0.2733049392700195,0.2184789180755615,0.2774932980537414,0.7118048071861267,0.9357269406318665,82.59847259521484
95,1024,0.0007,64,MCN,96576.0,176193,0.2945044,8.444354,12.023644,4.077383518218994,4.3658623695373535,2.578619241714477,1.3062961101531982,2.809087991714477,0.2281724363565445,0.5444819927215576,8.001091957092285,8.859516143798828,0.17886683344841,0.6023820638656616,0.4043614864349365,1.620619773864746,2.4463870525360107,0.6105666756629944,0.6608471274375916,0.7072290778160095,1.290144443511963,0.6681104898452759,3.5134530067443848,29.12740135192871
96,1024,0.0007,64,SCARF,180288.0,176193,0.38460106,11.823238,12.804128,,,,,,,,,,,,,,,,,,,,,
97,1024,0.0007,64,SUBTAB,127040.0,176193,0.31127834,8.401582,13.615163,,,,,,,,,,,,,,,,,,,,,
98,1024,0.0007,128,CLIP,352129.0,696449,0.24695827,8.6178255,9.722369,0.588773787021637,0.6925897598266602,0.4558880925178528,0.1223473995923996,0.1202763468027114,0.0323890186846256,0.1805651783943176,2.8656914234161377,6.856631278991699,0.0716225802898407,0.0481938570737838,0.0412473231554031,0.5223870873451233,8.612898826599121,0.0636037662625312,0.0898342877626419,0.0957425162196159,0.1480411291122436,0.3066838681697845,1.4827109575271606,6.511132717132568
99,1024,0.0007,128,CONTROL,,696449,,,10.594553,,,,,,,,,,,,,,,,,,,,,
100,1024,0.0007,128,GMC,1081472.0,729473,0.39748037,17.765583,8.995474,1.4123486280441284,2.482585430145264,0.4039346873760223,0.4434400498867035,0.4090436100959778,0.287280410528183,0.391377717256546,1.7958680391311646,1.0569734573364258,0.5193169713020325,0.9100833535194396,1.3555872440338137,1.924675822257996,0.6045007109642029,0.7795895338058472,0.9569535255432128,0.5549755692481995,0.5423459410667419,1.1939141750335691,1.146647810935974,12.550339698791504
101,1024,0.0007,128,ICEH,401665.0,745985,0.20803614,12.14817,8.978252,1.3030588626861572,7.064977645874023,0.7688853144645691,0.6190721988677979,0.5932086706161499,0.0472251139581203,1.0052120685577393,4.033653736114502,4.652281761169434,0.1991012245416641,0.586658239364624,1.6413227319717407,1.7965835332870483,10.674190521240234,1.7012566328048706,1.452003002166748,0.8595867156982422,0.4877951741218567,2.6823830604553223,0.918934166431427,14.930500030517578
102,1024,0.0007,128,MCN,365184.0,696449,0.32144812,8.488182,9.298393,2.1412136554718018,4.824766635894775,1.0862212181091309,0.6138003468513489,0.7682633399963379,0.2014542371034622,0.4799014925956726,6.816985130310059,6.214107990264893,0.1808048337697982,0.4589485228061676,0.4774352610111236,1.460418939590454,1.177759051322937,0.4154165983200073,0.4467309117317199,1.673153281211853,2.5041000843048096,0.8086677193641663,2.9444522857666016,30.93260765075684
103,1024,0.0007,128,SCARF,712832.0,696449,0.32267538,12.351117,11.501226,,,,,,,,,,,,,,,,,,,,,
104,1024,0.0007,128,SUBTAB,499840.0,696449,0.34400222,9.175037,11.730655,,,,,,,,,,,,,,,,,,,,,
105,1024,0.001,32,CLIP,23521.0,45089,0.3529259,8.919398,13.746008,1.8570514917373655,1.385753512382507,2.268571615219116,0.141872376203537,0.127457708120346,0.0296601317822933,0.3934210538864136,3.9503369331359854,8.622054100036621,0.0469241552054882,0.0836568102240562,0.2343899011611938,1.0961040258407593,8.3291654586792,0.0593705959618091,0.0714840292930603,0.1044939756393432,0.1660514622926712,0.378422737121582,0.679233729839325,43.12582015991211
106,1024,0.001,32,CONTROL,,45089,,,16.491837,,,,,,,,,,,,,,,,,,,,,
107,1024,0.001,32,GMC,1069088.0,394337,0.37356326,44.614025,9.044523,1.2980724573135376,2.3633761405944824,0.4066694676876068,0.4345793426036834,0.3962093591690063,0.266244888305664,0.3827795386314392,1.6658408641815186,1.0758824348449707,0.5279048085212708,0.8493674397468567,1.2307908535003662,1.7472156286239624,0.6412062644958496,0.7591278553009033,0.9905121326446532,0.5457162857055664,0.5264256000518799,1.1941208839416504,1.1612675189971924,7.361607551574707
108,1024,0.001,32,ICEH,389281.0,410849,0.22635889,9.980039,10.217939,0.6514858603477478,1.403298258781433,0.940533459186554,0.1101924031972885,0.3687579333782196,0.0455085597932338,1.7103875875473022,5.435997486114502,2.021282911300659,0.3955333530902862,0.946144163608551,2.065002918243408,22.66950416564941,8.844447135925293,1.394906997680664,0.1131915152072906,0.1801537871360778,0.1714895367622375,0.6892808675765991,0.8119878768920898,101.71092224121094
109,1024,0.001,32,MCN,26784.0,45089,0.36990714,9.025419,14.650434,3.970261812210083,2.940482378005981,2.6835973262786865,2.8039426803588867,4.80837869644165,0.4782032966613769,0.7402188777923584,8.691288948059082,9.01174259185791,0.3712350130081177,0.3627004623413086,0.823510468006134,1.6948518753051758,0.4982955455780029,0.8561140894889832,0.8829308748245239,3.734189748764038,3.7064385414123535,0.8446316123008728,2.977496862411499,43.39384841918945
110,1024,0.001,32,SCARF,46112.0,45089,0.37361836,10.976791,13.262647,,,,,,,,,,,,,,,,,,,,,
111,1024,0.001,32,SUBTAB,32800.0,45089,0.41720012,9.694881,14.92718,,,,,,,,,,,,,,,,,,,,,
112,1024,0.001,64,CLIP,90049.0,176193,0.33908728,8.515434,11.347186,0.8621613383293152,0.7137372493743896,0.2635140120983124,0.1219967454671859,0.121179424226284,0.0283260121941566,0.1793950498104095,3.1118268966674805,6.35461950302124,0.0985089093446731,0.0507661774754524,0.1129628047347068,0.5015772581100464,2.7058701515197754,0.05822279676795,0.0797728598117828,0.1020136177539825,0.2038329392671585,0.3959323763847351,0.9540436267852784,2.881253480911255
113,1024,0.001,64,CONTROL,,176193,,,12.867524,,,,,,,,,,,,,,,,,,,,,
114,1024,0.001,64,GMC,1073216.0,463041,0.40406916,24.104877,8.768666,1.3382136821746826,2.541804075241089,0.3829788565635681,0.4111467003822326,0.3797054290771484,0.2702029645442962,0.3895043432712555,1.616063356399536,1.0749330520629885,0.5199963450431824,0.8782109022140503,1.3338062763214111,1.7312639951705933,0.6253050565719604,0.7635123133659363,0.9891358613967896,0.5841081142425537,0.496702641248703,1.1879459619522097,1.1538976430892944,16.704160690307617
115,1024,0.001,64,ICEH,393409.0,479553,0.18379824,18.072355,9.209121,0.3775576651096344,3.083203077316284,0.6677156686782837,0.5395429730415344,0.2839804589748382,0.0399304926395416,1.1009039878845217,5.456341743469238,4.070552349090576,0.7229568362236023,0.0844981968402862,1.0854084491729736,6.174747467041016,9.20549774169922,1.431887149810791,0.1565789580345153,0.1999914944171905,0.3087562322616577,0.4984714090824127,1.017101168632507,19.666778564453125
116,1024,0.001,64,MCN,96576.0,176193,0.33421355,8.436089,11.678842,1.2797702550888062,4.217667579650879,1.0269994735717771,0.8406432271003723,1.9701743125915527,0.1558118909597396,0.3766778111457824,6.31823205947876,6.01923418045044,0.1765200346708297,0.2868041396141052,0.2895450890064239,1.3716847896575928,0.8501892685890198,0.4188490808010101,0.6344416737556458,0.7928202748298645,0.6381465196609497,0.6704569458961487,2.0501537322998047,26.55875587463379
117,1024,0.001,64,SCARF,180288.0,176193,0.35054496,15.3861475,12.646899,,,,,,,,,,,,,,,,,,,,,
118,1024,0.001,64,SUBTAB,127040.0,176193,0.34766796,9.38467,12.857354,,,,,,,,,,,,,,,,,,,,,
119,1024,0.001,128,CLIP,352129.0,696449,0.26905003,8.101956,8.798869,0.5169615745544434,0.5005894303321838,0.2491442263126373,0.1242597177624702,0.1126516759395599,0.0293037369847297,0.189561665058136,4.321433067321777,7.085089683532715,0.0562540106475353,0.0416458770632743,0.0346782878041267,0.6940179467201233,3.53104305267334,0.0532281473278999,0.0740807428956031,0.0968065112829208,0.1808402091264724,0.3743003308773041,0.884920060634613,6.3933281898498535
120,1024,0.001,128,CONTROL,,696449,,,10.808559,,,,,,,,,,,,,,,,,,,,,
121,1024,0.001,128,GMC,1081472.0,729473,0.39142805,32.60596,9.990506,1.2959259748458862,2.3376712799072266,0.3911694884300232,0.4216816127300262,0.3866215050220489,0.2586708664894104,0.3802859187126159,1.6375941038131714,1.069962501525879,0.5596076250076294,0.951101779937744,1.1702704429626465,1.709980845451355,0.5861412882804871,0.7592973113059998,0.9579619765281676,0.5630740523338318,0.514192521572113,1.1900123357772827,1.1605045795440674,14.44833278656006
122,1024,0.001,128,ICEH,401665.0,745985,0.21105364,16.607927,8.569611,1.671553611755371,1.824560523033142,1.096094846725464,0.7145074009895325,0.4707768261432647,0.0445589497685432,0.8730291128158569,4.584157466888428,7.69648551940918,0.2978866100311279,2.445042371749878,2.877992868423462,5.4887800216674805,8.464646339416504,1.2416329383850098,0.5366097092628479,0.4355218708515167,0.1917441338300705,2.204134225845337,0.761466920375824,4.439465999603272
123,1024,0.001,128,MCN,365184.0,696449,0.3315769,8.00557,10.024518,1.3055555820465088,4.786872386932373,2.128357172012329,2.3457789421081543,1.9109766483306885,0.311147004365921,0.5907080769538879,6.162983417510986,7.799168586730957,0.2838991284370422,0.4476706981658935,0.72625333070755,2.0095443725585938,0.6767900586128235,0.7353853583335876,0.9810299873352052,2.841877222061157,1.3328715562820437,0.7077971696853638,2.4243295192718506,23.56785011291504
124,1024,0.001,128,SCARF,712832.0,696449,0.361642,12.626993,10.848488,,,,,,,,,,,,,,,,,,,,,
125,1024,0.001,128,SUBTAB,499840.0,696449,0.35987163,10.042049,9.703175,,,,,,,,,,,,,,,,,,,,,
126,1024,0.002,32,CLIP,23521.0,45089,0.3683313,8.603048,12.579375,1.0852876901626587,0.7992276549339294,0.2400689125061035,0.1363363265991211,0.1133772656321525,0.0369991585612297,0.302461564540863,3.135085105895996,8.71307373046875,0.1370443552732467,0.0369253419339656,0.0513334423303604,0.7948433756828308,2.0727956295013428,0.0591793619096279,0.0923235639929771,0.0972884744405746,0.1229074597358703,0.476602703332901,1.8759207725524905,1.731484055519104
127,1024,0.002,32,CONTROL,,45089,,,12.251167,,,,,,,,,,,,,,,,,,,,,
128,1024,0.002,32,GMC,1069088.0,394337,0.45045438,17.506098,9.369537,1.347229242324829,2.627194881439209,0.3565675318241119,0.3914989829063415,0.3748838007450104,0.2342226654291153,0.3565365672111511,1.6035181283950806,1.1954779624938965,0.4912737905979156,0.8507930636405945,1.1389870643615725,1.7361164093017578,2.1094932556152344,0.7609757781028748,0.9563613533973694,0.5072709918022156,0.4637408256530761,1.2029716968536377,1.1045962572097778,13.025358200073242
129,1024,0.002,32,ICEH,389281.0,410849,0.20473434,15.922764,10.130339,0.29744753241539,7.3351006507873535,0.667142391204834,0.4954193830490112,0.2244199365377426,0.0292048454284667,1.9116240739822388,3.4959964752197266,3.79889726638794,0.2273197770118713,0.3331495821475982,0.0655296072363853,9.313526153564451,7.996494293212891,0.2345058917999267,0.1587998121976852,0.2752809524536133,0.1617162227630615,0.7396684885025024,0.8207809925079346,123.40674591064452
130,1024,0.002,32,MCN,26784.0,45089,0.35071388,8.561929,10.932441,4.1943769454956055,6.831233501434326,2.6798739433288574,3.395959854125977,4.009912490844727,0.4570189714431762,1.0515018701553345,11.641987800598145,9.007917404174805,0.3948287665843963,0.7195101380348206,0.99199116230011,3.726820945739746,1.4749658107757568,1.1645089387893677,1.3520958423614502,2.864557981491089,2.9973363876342773,0.8455971479415894,3.9786477088928223,37.58753967285156
131,1024,0.002,32,SCARF,46112.0,45089,0.33199015,13.300848,12.127744,,,,,,,,,,,,,,,,,,,,,
132,1024,0.002,32,SUBTAB,32800.0,45089,0.338776,8.103778,13.467959,,,,,,,,,,,,,,,,,,,,,
133,1024,0.002,64,CLIP,90049.0,176193,0.2970966,8.16218,9.444272,0.4301237761974334,0.7158003449440002,0.5126450061798096,0.1117884367704391,0.1218382492661476,0.0296903792768716,0.2153227478265762,3.843320369720459,5.6031036376953125,0.1128487810492515,0.0312501266598701,0.0532408505678176,0.5200589299201965,7.927721500396728,0.0603876151144504,0.1130734682083129,0.1016684398055076,0.1663724035024643,0.428642600774765,0.791525661945343,4.893479824066162
134,1024,0.002,64,CONTROL,,176193,,,10.454038,,,,,,,,,,,,,,,,,,,,,
135,1024,0.002,64,GMC,1073216.0,463041,0.45000473,160.43144,8.388798,1.3370236158370972,2.9884212017059326,0.3818948566913605,0.431675910949707,0.3989133536815643,0.2722689509391784,0.3922021687030792,1.848095417022705,1.1533195972442627,0.5873255133628845,1.1197508573532104,1.5685406923294067,2.5838866233825684,0.6816603541374207,0.7777381539344788,0.9708904027938844,0.5650487542152405,0.5086874961853027,1.206987380981445,1.1790311336517334,23.31304359436035
136,1024,0.002,64,ICEH,393409.0,479553,0.20297527,15.360975,8.287003,0.3679640591144562,1.4438847303390503,1.01812481880188,0.2593858540058136,0.1692610830068588,0.0529769137501716,1.0503782033920288,3.714153051376343,3.8744540214538574,0.1706428676843643,1.1324089765548706,7.97157621383667,1.5900238752365112,4.758598327636719,0.136524960398674,0.0940192639827728,1.1492317914962769,0.5753709077835083,0.8366118669509888,0.7606604099273682,138.47792053222656
137,1024,0.002,64,MCN,96576.0,176193,0.29706785,8.821544,9.74254,1.599351406097412,4.527169704437256,1.0274791717529297,0.4447271525859833,0.3786294460296631,0.0870500430464744,0.3167174458503723,3.82211971282959,3.9897077083587646,0.1349996328353881,0.1772990524768829,0.2477722465991974,1.0302780866622925,4.339242458343506,0.2585431039333343,0.2647300362586975,0.2505831122398376,0.2422450929880142,0.6108333468437195,1.9870301485061648,26.6673583984375
138,1024,0.002,64,SCARF,180288.0,176193,0.3335528,11.496589,11.705237,,,,,,,,,,,,,,,,,,,,,
139,1024,0.002,64,SUBTAB,127040.0,176193,0.33254588,9.907513,11.446613,,,,,,,,,,,,,,,,,,,,,
140,1024,0.002,128,CLIP,352129.0,696449,0.27809936,8.218769,8.208497,0.6752426028251648,0.6836400628089905,0.2804695963859558,0.1206841617822647,0.1141986325383186,0.0340351723134517,0.2098071426153183,2.960570335388184,7.703747272491455,0.0444800183176994,0.0393701791763305,0.0597823448479175,0.5726857781410217,5.22304105758667,0.0563484318554401,0.1109127700328826,0.1220111921429634,0.155395820736885,0.4077233970165252,0.9441468119621276,13.372007369995115
141,1024,0.002,128,CONTROL,,696449,,,11.342557,,,,,,,,,,,,,,,,,,,,,
142,1024,0.002,128,GMC,1081472.0,729473,0.5365482,233.66435,8.562016,1.371353030204773,2.585007429122925,0.3932637274265289,0.4540714025497436,0.4216250777244568,0.2668298780918121,0.3765592277050018,1.709926724433899,1.1669371128082275,0.5433608889579773,0.9502006769180298,1.392550706863403,1.9757966995239256,0.446772813796997,0.7782623767852783,0.9670814871788024,0.595905601978302,0.5635613203048706,1.1804624795913696,1.1901686191558838,49.40637969970703
143,1024,0.002,128,ICEH,401665.0,745985,0.19368818,15.781436,8.699145,0.9995712041854858,2.469754934310913,0.964379072189331,0.3442922830581665,0.3079680204391479,0.0450980253517627,1.2539048194885254,3.9138240814208975,3.535825490951538,0.1741378456354141,0.4440034329891205,2.604822158813477,1.8249157667160036,8.536528587341309,0.0739492624998092,0.1034207195043563,0.1731347441673278,0.2093173116445541,0.6450045108795166,1.0573337078094482,86.37564849853516
144,1024,0.002,128,MCN,365184.0,696449,0.29680535,10.3838415,9.081989,1.52392840385437,3.456488132476806,0.7697848677635193,0.4466039836406708,0.5844436883926392,0.0790818557143211,0.3303354680538177,3.861327171325684,3.268965482711792,0.124422512948513,0.1352493166923523,0.2411380112171173,1.015799045562744,4.993061542510986,0.3005652725696563,0.3153822124004364,0.3055155277252197,0.3918808102607727,0.7333164215087891,1.2277600765228271,32.955753326416016
145,1024,0.002,128,SCARF,712832.0,696449,0.39332262,65.71707,10.870101,,,,,,,,,,,,,,,,,,,,,
146,1024,0.002,128,SUBTAB,499840.0,696449,0.34604707,9.341414,9.152564,,,,,,,,,,,,,,,,,,,,,
147,1024,0.003,32,CLIP,23521.0,45089,0.33339232,8.176844,11.669976,1.1050814390182495,0.7277425527572632,0.276022732257843,0.1218646094202995,0.1297985017299652,0.0314658693969249,0.2606438994407654,2.628661870956421,8.573141098022461,0.0562106929719448,0.0430970713496208,0.0838686525821685,0.4973892569541931,2.248388767242432,0.0546281486749649,0.0795944333076477,0.0902481451630592,0.1293603628873825,0.4201712608337402,3.0478415489196777,80.52128601074219
148,1024,0.003,32,CONTROL,,45089,,,12.151148,,,,,,,,,,,,,,,,,,,,,
149,1024,0.003,32,GMC,1069088.0,394337,0.47124073,82.08231,9.334366,1.3852204084396362,2.5920755863189697,0.4305906593799591,0.3902459442615509,0.357698917388916,0.2718542814254761,0.3838065862655639,1.5632771253585815,1.172707438468933,0.4882836043834686,0.8987663388252258,1.1497571468353271,1.7308635711669922,0.6334030628204346,0.7709863185882568,0.9900665879249572,0.5489559769630432,0.5012423396110535,1.1808074712753296,1.1482429504394531,20.4566707611084
150,1024,0.003,32,ICEH,389281.0,410849,0.20713666,14.768022,7.1772385,0.5260829925537109,5.454034805297852,0.5233222842216492,0.2923365533351898,0.2653113901615143,0.0298879630863666,1.3323655128479004,5.758229732513428,4.695034503936768,0.2328815758228302,0.1335725039243698,1.918371558189392,1.9368243217468264,9.430036544799805,0.0910394042730331,0.1335176229476928,0.2851599752902984,0.5081165432929993,0.8909932971000671,2.0317883491516118,131.37384033203125
151,1024,0.003,32,MCN,26784.0,45089,0.32512066,9.065617,12.443064,3.588716745376587,5.258558750152588,2.2842910289764404,1.2982127666473389,1.919325947761536,0.2605539560317993,0.5810004472732544,5.48448657989502,8.496231079101562,0.1796593964099884,0.4475002288818359,0.5996372699737549,1.328853964805603,0.4791108667850494,0.534874677658081,0.6271442770957947,0.465322732925415,3.6942989826202393,0.649875819683075,1.364902138710022,24.1605281829834
152,1024,0.003,32,SCARF,46112.0,45089,0.36599737,31.345732,10.833591,,,,,,,,,,,,,,,,,,,,,
153,1024,0.003,32,SUBTAB,32800.0,45089,0.32083955,9.158039,10.629307,,,,,,,,,,,,,,,,,,,,,
154,1024,0.003,64,CLIP,90049.0,176193,0.25690833,7.964539,8.763108,0.8310940861701965,0.6966251730918884,0.764324963092804,0.1247936189174652,0.1149334236979484,0.0353029184043407,0.2211015075445175,5.799435138702393,8.856350898742676,0.0884089395403862,0.0333397127687931,0.0585549734532833,0.320705771446228,7.179233551025391,0.0554246380925178,0.0831349566578865,0.1002677753567695,0.1398095488548278,0.3429848253726959,2.1846370697021484,0.8156610727310181
155,1024,0.003,64,CONTROL,,176193,,,9.7295475,,,,,,,,,,,,,,,,,,,,,
156,1024,0.003,64,GMC,1073216.0,463041,0.5335536,129.13353,8.513572,1.3708442449569702,2.6695895195007324,0.4096843004226684,0.4464108049869537,0.4110481142997741,0.2692358195781708,0.367698460817337,1.805093765258789,1.330921292304993,0.5129246711730957,0.9016860723495485,1.2067084312438965,1.8677959442138672,0.4378787875175476,0.7663385272026062,0.9633135795593262,0.5844661593437195,0.5538578033447266,1.181729078292847,1.1649808883666992,21.156116485595703
157,1024,0.003,64,ICEH,393409.0,479553,0.1935459,22.447561,7.7075186,0.4213657677173614,10.540417671203612,0.5968016386032104,0.360114187002182,0.4143126010894775,0.0256160944700241,1.066860318183899,4.20349645614624,3.49405837059021,2.154320001602173,3.495863199234009,7.835931777954102,10.123268127441406,12.623428344726562,0.4565016329288482,0.1103793829679489,0.2081231474876403,0.159935176372528,0.7262373566627502,0.8854223489761353,105.97040557861328
158,1024,0.003,64,MCN,96576.0,176193,0.30878523,10.09817,8.482992,2.6389236450195312,5.535670757293701,1.2009505033493042,0.8986151218414307,0.863163411617279,0.107568472623825,0.4189879596233368,4.892642021179199,6.140017509460449,0.1497923135757446,0.2083168625831604,0.3344597518444061,1.479030728340149,5.752448558807373,0.3201578557491302,0.3934516608715057,0.5557798743247986,0.6215195655822754,0.6238203048706055,1.315318584442139,26.688779830932617
159,1024,0.003,64,SCARF,180288.0,176193,0.34560442,12.448681,11.7308235,,,,,,,,,,,,,,,,,,,,,
160,1024,0.003,64,SUBTAB,127040.0,176193,0.38386855,10.299487,10.652283,,,,,,,,,,,,,,,,,,,,,
161,1024,0.003,128,CLIP,352129.0,696449,0.2576991,8.129145,8.022972,0.9451468586921692,0.7064104676246643,0.3078191876411438,0.1312559992074966,0.1142436489462852,0.0284215174615383,0.1854082942008972,4.140867710113525,4.648719310760498,0.0427321083843708,0.1071779206395149,0.0441475547850132,0.4611934125423431,6.857746601104736,0.0552898310124874,0.1139379367232322,0.1002216413617134,0.1726476103067398,0.4186078310012817,1.457160472869873,7.054971694946289
162,1024,0.003,128,CONTROL,,696449,,,8.805221,,,,,,,,,,,,,,,,,,,,,
163,1024,0.003,128,GMC,1081472.0,729473,0.5537256,232.91463,9.01008,1.3758280277252195,3.6402428150177,0.4042466282844543,0.4470566809177398,0.4042074680328369,0.2677239179611206,0.3672477602958679,1.773308277130127,1.189059853553772,0.5390923023223877,0.9538739919662476,1.3334271907806396,1.9263314008712769,0.4436847865581512,0.761285126209259,0.950894296169281,0.6045085787773132,0.5792604684829712,1.1879361867904663,1.187625527381897,21.37522315979004
164,1024,0.003,128,ICEH,401665.0,745985,0.20238197,27.430351,7.4057584,0.2869689166545868,3.7967820167541504,0.6435995101928711,0.1442895829677581,0.1688928306102752,0.0752635672688484,1.345080018043518,4.1173272132873535,2.145648717880249,0.0861557275056839,0.1083304062485694,0.1336708217859268,1.479404091835022,7.900478839874268,0.0773003473877906,0.0840876996517181,0.1782230585813522,0.2406445443630218,0.8392251133918762,0.6804238557815552,123.69091796875
165,1024,0.003,128,MCN,365184.0,696449,0.29069814,9.613009,10.415473,1.0489263534545898,4.063068866729736,0.8030894994735718,0.5081856846809387,0.5000070929527283,0.0778889432549476,0.2752445936203003,3.8244082927703857,3.901812314987183,0.1248944923281669,0.1572312861680984,0.1918874233961105,1.1828120946884155,3.198507070541382,0.2650078237056732,0.3089850842952728,0.3100845217704773,0.283206582069397,0.7097991108894348,0.9719785451889038,25.07350730895996
166,1024,0.003,128,SCARF,712832.0,696449,0.35742992,18.055107,9.058853,,,,,,,,,,,,,,,,,,,,,
167,1024,0.003,128,SUBTAB,499840.0,696449,0.34080526,9.244951,9.33694,,,,,,,,,,,,,,,,,,,,,
168,1024,0.005,32,CLIP,23521.0,45089,0.25063595,7.8217773,9.118019,1.000585913658142,0.5202453136444092,0.2514929175376892,0.1412211656570434,0.1260497719049453,0.0299277566373348,0.241494745016098,10.17085075378418,8.530716896057129,0.0478537119925022,0.0509117096662521,0.0868058428168296,0.8119593262672424,0.7244941592216492,0.0578935109078884,0.1001917570829391,0.1134200468659401,0.159789577126503,0.428532600402832,1.0544817447662354,25.38479423522949
169,1024,0.005,32,CONTROL,,45089,,,10.24536,,,,,,,,,,,,,,,,,,,,,
170,1024,0.005,32,GMC,1069088.0,394337,0.5579216,197.62024,9.3696785,1.380473494529724,2.68322229385376,0.4718263149261474,0.4658381044864654,0.4210377037525177,0.2808514535427093,0.3629488050937652,1.8472148180007932,5.162166595458984,0.5393523573875427,0.933318555355072,1.338015913963318,1.9640313386917116,0.4535198211669922,0.7666707038879395,0.9642061591148376,0.6405717134475708,0.5420249700546265,1.1752642393112185,1.1623941659927368,20.354412078857425
171,1024,0.005,32,ICEH,389281.0,410849,0.2586802,8.986161,7.32611,1.2192449569702148,1.7429169416427612,0.5541195273399353,0.4049403369426727,0.3183790147304535,0.0510232560336589,0.4356957077980041,2.553591251373291,1.087052822113037,4.847561359405518,7.54645824432373,9.408594131469728,3.0952534675598145,3.701436758041382,0.2657546401023865,0.4602877795696258,3.228983163833618,0.1939466148614883,1.189013123512268,0.842480480670929,6.5922160148620605
172,1024,0.005,32,MCN,26784.0,45089,0.32788473,11.168564,8.759128,2.492337226867676,2.2303924560546875,2.4715230464935303,1.1535717248916626,0.895409107208252,0.1180903539061546,0.2573851943016052,4.9865403175354,8.35305118560791,0.1303123831748962,0.1177869737148284,0.1813128739595413,0.9661610722541808,5.0241475105285645,0.2241660207509994,0.2345381379127502,0.3097361326217651,0.2598429322242737,1.5468183755874634,2.313577890396118,29.596546173095703
173,1024,0.005,32,SCARF,46112.0,45089,0.37390232,259.0769,11.640591,,,,,,,,,,,,,,,,,,,,,
174,1024,0.005,32,SUBTAB,32800.0,45089,0.36642212,9.587383,9.96513,,,,,,,,,,,,,,,,,,,,,
175,1024,0.005,64,CLIP,90049.0,176193,0.28171167,7.898476,8.292934,0.8438110947608948,0.8217840194702148,0.2676856517791748,0.1234309300780296,0.1245351061224937,0.032020017504692,0.1968865394592285,6.425948143005371,5.806466579437256,0.0480853579938411,0.0360138490796089,0.0908344984054565,0.4912774860858917,7.026381969451904,0.0544645301997661,0.0638660788536071,0.1039491444826126,0.147022470831871,0.4294635355472564,0.8637856245040894,5.531713485717773
176,1024,0.005,64,CONTROL,,176193,,,8.690584,,,,,,,,,,,,,,,,,,,,,
177,1024,0.005,64,GMC,1073216.0,463041,0.56655246,214.52377,7.2564907,1.3855962753295898,3.784843683242798,0.4087603986263275,0.4406482279300689,0.412193238735199,0.2899677455425262,0.4044298827648163,1.7350391149520874,1.2301491498947144,0.5088114142417908,0.9105173349380492,1.260966181755066,1.9424790143966677,0.4384128153324127,0.7635186910629272,0.9580910801887512,0.6043602824211121,0.5402026772499084,1.181259274482727,1.1981911659240725,22.25704574584961
178,1024,0.005,64,ICEH,393409.0,479553,0.21359359,13.706244,6.7053814,1.5442743301391602,2.1984879970550537,0.5720999240875244,0.4614595770835876,0.4536749720573425,0.2131470143795013,0.4017033278942108,1.9174706935882568,1.0415949821472168,0.7473046183586121,0.1246966645121574,0.3649791479110718,3.534914970397949,1.607348084449768,0.5292648077011108,0.4995050430297851,2.783453226089477,2.186090469360352,1.1767761707305908,1.1447917222976685,6.6143059730529785
179,1024,0.005,64,MCN,96576.0,176193,0.33059672,9.541735,8.78406,3.05122971534729,2.456068515777588,1.4591189622879028,1.369212031364441,1.3394994735717771,0.1320270746946334,0.4257729947566986,5.986067295074463,8.203595161437988,0.2074899673461914,0.3413934707641601,0.7135438323020935,1.335046648979187,0.9347175359725952,0.6606749296188354,0.6892217993736267,0.4824296534061432,0.9322486519813538,0.805976152420044,1.902878165245056,27.189918518066406
