,batch_size,learning_rate,latent_dim,model_type,embedder_params,predictor_params,kmeans_perf,knn_perf,predictor_perf,P1,P5p1,P6p2,P11p4,P14p9,P15p1,P15p3,P16p2,P18p2,P27p4,H2p2,H8p2,H10p1,H13p1,H18pA,H40p4
105,1024,0.001,32,CLIP,17921.0,34369,0.36313426,0.5153555,0.53814304,1.3331726789474487,0.0013634905917569,0.0035536237992346,0.0026760310865938,0.000760662718676,0.0017938077216967,0.0482544191181659,0.0031205539125949,0.0001122611065511,0.0008263792260549,0.0307550895959138,0.0032232352532446,0.0712208449840545,0.0156326200813055,0.0149570694193243,0.1408332288265228
106,1024,0.001,32,CONTROL,,34369,,,0.59124595,,,,,,,,,,,,,,,,
107,1024,0.001,32,GMC,819488.0,305377,0.335033,0.5912666,0.50119835,2.396806478500366,0.0014011524617671,0.0796320959925651,0.0040802494622766,0.0022639455273747,0.0066769062541425,0.0053237457759678,0.00481608370319,0.000747654470615,0.0009748946758918,0.0110359396785497,0.0289778728038072,0.0104887969791889,0.0330552235245704,0.0085520548745989,0.1384100466966629
108,1024,0.001,32,ICEH,305441.0,321889,0.29184535,0.47912014,0.5307951,0.833531379699707,0.0123347509652376,0.0027291015721857,0.0070326700806617,0.0046608797274529,0.0010041864588856,0.0226175840944051,0.0015297756763175,0.0001075471373042,0.0006726317224092,0.1152105182409286,0.0194827858358621,0.0183536764234304,0.1300185769796371,0.2061216980218887,0.3538568615913391
109,1024,0.001,32,MCN,21184.0,34369,0.28706253,0.52110803,0.5236645,6.342066287994385,0.009534053504467,0.0041317394934594,0.0050855120643973,0.0050550238229334,0.0104388697072863,0.0297579355537891,0.016492560505867,0.0003654161700978,0.001571875764057,0.052817415446043,0.0028727208264172,0.0623541101813316,0.0506615415215492,0.0707371607422828,0.168854683637619
110,1024,0.001,32,SCARF,35392.0,34369,0.283221,0.57762486,0.69258034,,,,,,,,,,,,,,,,
111,1024,0.001,32,SUBTAB,26176.0,34369,0.6255171,0.47076708,0.5360144,,,,,,,,,,,,,,,,
112,1024,0.001,64,CLIP,68609.0,134273,0.27296394,0.49546975,0.5150592,1.3229527473449707,0.0017184047028422,0.0022895459551364,0.0035298562142997,0.0007394655258394,0.0018006520112976,0.2275537252426147,0.0021556520368903,4.8301102651748806e-05,0.0014740847982466,0.0365895815193653,0.0016687408788129,0.0905624628067016,0.0223162192851305,0.0151519607752561,0.1388019770383834
113,1024,0.001,64,CONTROL,,134273,,,0.5793688,,,,,,,,,,,,,,,,
114,1024,0.001,64,GMC,823616.0,358721,0.29091516,0.54248476,0.5078016,2.2199389934539795,0.0013519630301743,0.0304260421544313,0.0041274819523096,0.0022369280923157,0.0066756778396666,0.0053733168169856,0.0049613607116043,0.0005397500353865,0.0008867819560691,0.0102776801213622,0.0263114124536514,0.0106779728084802,0.0192508529871702,0.0083155836910009,0.1228078231215477
115,1024,0.001,64,ICEH,309569.0,375233,0.29756463,0.44643828,0.5223746,1.0800279378890991,0.0253768861293792,0.0842685997486114,0.0046627996489405,0.0025938088074326,0.0008448571315966,0.0218149945139884,0.0007509098504669,0.0003583220532163,0.0008038790547288,0.1027011126279831,0.1211386620998382,0.0405066348612308,0.1403439939022064,0.0697657763957977,0.3597278892993927
116,1024,0.001,64,MCN,75136.0,134273,0.49943063,0.463556,0.51911646,3.358640432357788,0.0062026944942772,0.0015737775247544,0.00374810048379,0.0010877132881432,0.0025582266971468,0.0040906108915805,0.0060961348935961,0.0005052892374806,0.0015979894669726,0.0207416489720344,0.0020393845625221,0.0780210793018341,0.0302489232271909,0.0758948400616645,0.1627119034528732
117,1024,0.001,64,SCARF,138368.0,134273,0.47988206,0.5960941,0.56628466,,,,,,,,,,,,,,,,
118,1024,0.001,64,SUBTAB,101504.0,134273,0.7115269,0.4502234,0.57162595,,,,,,,,,,,,,,,,
119,1024,0.001,128,CLIP,268289.0,530689,0.34128165,0.507627,0.44619277,1.6232575178146362,0.0009320527897216,0.0012631007703021,0.0025596062187105,0.0007693662773817,0.002217692323029,0.042222075164318,0.0017119932454079,7.030979031696916e-05,0.0012749083107337,0.0321664549410343,0.0016903509385883,0.0755366310477256,0.0167622473090887,0.0130123924463987,0.1663270741701126
120,1024,0.001,128,CONTROL,,530689,,,0.589873,,,,,,,,,,,,,,,,
121,1024,0.001,128,GMC,831872.0,563713,0.33812043,0.51334536,0.522907,1.9670127630233765,0.0013575566699728,0.0305828042328357,0.0041066198609769,0.002214994514361,0.0068931765854358,0.0053199520334601,0.0050146444700658,0.0005081725539639,0.0008807019330561,0.0106447152793407,0.0266072954982519,0.0103045972064137,0.0169321838766336,0.0082681523635983,0.1453167498111724
122,1024,0.001,128,ICEH,317825.0,580225,0.20425716,0.4555253,0.45317546,1.7012388706207275,0.0079841036349534,0.0060689719393849,0.0042538843117654,0.002638011239469,0.0010098268976435,0.0058311787433922,0.0011948718456551,0.0007578935474157,0.0028521250933408,0.0686568915843963,0.0683330968022346,0.0728362500667572,0.0325516760349273,0.0284334905445575,0.2833304703235626
123,1024,0.001,128,MCN,281344.0,530689,0.45208523,0.447066,0.5118979,1.9835506677627563,0.0022083350922912,0.0013584344414994,0.0034396215341985,0.0011270546820014,0.0035244144964963,0.0059787360951304,0.0051650418899953,0.0001468194968765,0.0010896979365497,0.0135527700185775,0.0018996699946001,0.0738172307610511,0.0301631409674882,0.0146583188325166,0.17437744140625
124,1024,0.001,128,SCARF,547072.0,530689,0.5149082,0.55272096,0.515724,,,,,,,,,,,,,,,,
125,1024,0.001,128,SUBTAB,399616.0,530689,0.73065305,0.49043953,0.5109019,,,,,,,,,,,,,,,,
126,1024,0.002,32,CLIP,17921.0,34369,0.3287118,0.49485785,0.5588446,1.5364052057266235,0.0022559885401278,0.0015282415552064,0.0034072988200932,0.0007611255277879,0.0028343969024717,0.1556679457426071,0.0036063392180949,0.0002952985814772,0.0013913596048951,0.0431589521467685,0.005938075017184,0.0438660867512226,0.0157121550291776,0.0117880152538418,0.1451542675495147
127,1024,0.002,32,CONTROL,,34369,,,0.5497927,,,,,,,,,,,,,,,,
128,1024,0.002,32,GMC,819488.0,305377,0.35535145,0.6304927,0.5207966,2.366615533828736,0.0013666603481397,0.0675059333443641,0.0042493692599236,0.0023418571799993,0.0067984098568558,0.0072486917488276,0.0053168726153671,0.0011390624567866,0.0008964596781879,0.0118840700015425,0.0604633688926696,0.0111276833340525,0.0344867222011089,0.0103640276938676,0.1441110074520111
129,1024,0.002,32,ICEH,305441.0,321889,0.28725645,0.4745487,0.48632878,1.0642826557159424,0.0062697096727788,0.00224688812159,0.0045878668315708,0.0021593756973743,0.0002438701339997,0.0046489899978041,0.0013387409271672,0.0002691663394216,0.002057874109596,0.2528631389141083,0.0023144236765801,0.0606239289045333,0.1042350828647613,0.0718590319156646,0.3630035519599914
130,1024,0.002,32,MCN,21184.0,34369,0.47792011,0.46537617,0.5343667,5.074278831481934,0.0044017839245498,0.0018845774466171,0.0031727831810712,0.0011016362113878,0.005902983713895,0.0104041406884789,0.0061093475669622,0.0006209721323102,0.0012060233857482,0.0279335752129554,0.0024514044634997,0.0648872256278991,0.0378299057483673,0.0469805002212524,0.1751391887664795
131,1024,0.002,32,SCARF,35392.0,34369,0.5939474,0.7106761,0.56267273,,,,,,,,,,,,,,,,
132,1024,0.002,32,SUBTAB,26176.0,34369,0.7857556,0.4729653,0.5625762,,,,,,,,,,,,,,,,
133,1024,0.002,64,CLIP,68609.0,134273,0.34252366,0.48507267,0.5027101,1.1852810382843018,0.0014007738791406,0.0013572094030678,0.0030378522351384,0.0006956207798793,0.0019168015569448,0.0758749917149543,0.001724958885461,9.17072393349372e-05,0.0010631713084876,0.0294583272188901,0.0018623321084305,0.0430001690983772,0.0159028265625238,0.0123423086479306,0.1462218016386032
134,1024,0.002,64,CONTROL,,134273,,,0.5981084,,,,,,,,,,,,,,,,
135,1024,0.002,64,GMC,823616.0,358721,0.4453798,0.6251438,0.5602135,2.9181113243103027,0.0012853243388235,0.0266065075993537,0.0040311235934495,0.0019661400001496,0.0060268975794315,0.0053182682022452,0.0042675752192735,0.0011965928133577,0.018164848908782,0.0113942818716168,0.0233192779123783,0.0121985077857971,0.0184304788708686,0.0096890488639473,0.100055031478405
136,1024,0.002,64,ICEH,309569.0,375233,0.3350116,0.4713079,0.48683387,0.9692628979682922,0.0052785067819058,0.0012983467895537,0.0108776818960905,0.0048137041740119,0.0005086709861643,0.0008392399759031,0.0004236851818859,0.0005446707364171,0.0012059903237968,0.3036774098873138,0.0012584864161908,0.0204006135463714,0.0964782834053039,0.030017364770174,0.3328548669815063
137,1024,0.002,64,MCN,75136.0,134273,0.45694786,0.44771042,0.50315744,2.5605340003967285,0.0032593042124062,0.0015338708180934,0.0032628427725285,0.0012699995422735,0.0046614366583526,0.0028487723320722,0.0043218676000833,0.0001375700667267,0.0006405400345101,0.0228283498436212,0.0011435648193582,0.0576966181397438,0.0298764239996671,0.0290154237300157,0.1632895022630691
138,1024,0.002,64,SCARF,138368.0,134273,0.38739002,0.5442888,0.5452433,,,,,,,,,,,,,,,,
139,1024,0.002,64,SUBTAB,101504.0,134273,0.71502113,0.49031776,0.50215966,,,,,,,,,,,,,,,,
140,1024,0.002,128,CLIP,268289.0,530689,0.32287315,0.48152232,0.4873303,1.1667935848236084,0.0012840498238801,0.0013375235721468,0.0032137390226125,0.0006736345239914,0.0017591909272596,0.0089935697615146,0.0014584162272512,4.832671402255073e-05,0.0009426689939573,0.0538003258407115,0.000850455078762,0.1022709459066391,0.0162091292440891,0.0120917707681655,0.1529002040624618
141,1024,0.002,128,CONTROL,,530689,,,0.5157834,,,,,,,,,,,,,,,,
142,1024,0.002,128,GMC,831872.0,563713,0.3832895,0.54963845,0.4875395,1.7814557552337646,0.0012720570666715,0.0287481639534235,0.0036251472774893,0.0016608483856543,0.0068986508995294,0.0075969663448631,0.0044515295885503,0.0011219565058127,0.0008409960428252,0.0118086542934179,0.0260428190231323,0.0144344167783856,0.018586752936244,0.0087563535198569,0.1457104235887527
143,1024,0.002,128,ICEH,317825.0,580225,0.24190372,0.4738566,0.46246812,5.884122848510742,0.0022270844783633,0.0013135859044268,0.0063264830969274,0.0028369659557938,0.0016282537253573,0.0016246255254372,0.0009668239508755,0.0002478230162523,0.0011014463379979,0.3624178469181061,0.0049199983477592,0.0856436118483543,0.0691304355859756,0.02916288562119,0.32099249958992
144,1024,0.002,128,MCN,281344.0,530689,0.40999296,0.4497472,0.48275697,2.269655227661133,0.0028050462715327,0.0013063565129414,0.0027597218286246,0.001294812769629,0.0034117465838789,0.0028903267811983,0.0042255180887877,0.0002224133786512,0.0008545046439394,0.0130295027047395,0.0011475649662315,0.0519669689238071,0.0289557687938213,0.03715730458498,0.1733551323413849
145,1024,0.002,128,SCARF,547072.0,530689,0.3775242,0.5795955,0.5019566,,,,,,,,,,,,,,,,
146,1024,0.002,128,SUBTAB,399616.0,530689,0.7544543,0.47885737,0.53273565,,,,,,,,,,,,,,,,
147,1024,0.003,32,CLIP,17921.0,34369,0.3370086,0.51185673,0.49697116,1.3521733283996582,0.001516071264632,0.0018647013930603,0.004826508462429,0.0006798570393584,0.0019128553103655,0.043419312685728,0.0018134821439161,5.205735214985907e-05,0.0008676723227836,0.0695659890770912,0.0017331998096778,0.0479771345853805,0.0162172373384237,0.0137584339827299,0.1451595723628997
148,1024,0.003,32,CONTROL,,34369,,,0.6048813,,,,,,,,,,,,,,,,
149,1024,0.003,32,GMC,819488.0,305377,0.54807514,0.6839377,0.5541295,3.281280755996704,0.0019281837157905,0.0300948601216077,0.0053245550952851,0.0038420055061578,0.0076440293341875,0.027136156335473,0.0069861616939306,3.854940950986929e-05,0.0029583766590803,0.0118253398686647,0.0262786038219928,0.0107301799580454,0.0178696755319833,0.0092766396701335,0.0984488502144813
150,1024,0.003,32,ICEH,305441.0,321889,0.49007732,0.50944275,0.44072834,4.500272750854492,0.002121121622622,0.0177342221140861,0.0026474948972463,0.0020780018530786,0.000882139778696,0.0014444448752328,0.0010380253661423,2.9979160899529237e-05,0.0004779972659889,0.0100432429462671,0.0158865246921777,0.0115771312266588,0.0170260276645421,0.0115851713344454,0.2435604929924011
151,1024,0.003,32,MCN,21184.0,34369,0.29634607,0.49726582,0.52853525,4.566916942596436,0.0040297601372003,0.0019203558331355,0.0030308347195386,0.0011470892932265,0.0061434851959347,0.0061392574571073,0.0057091759517788,0.0003531101974658,0.001144433976151,0.0332694910466671,0.0046227616257965,0.0544789880514144,0.0338418819010257,0.0515788197517395,0.1576472371816635
152,1024,0.003,32,SCARF,35392.0,34369,0.28118664,0.61283207,0.5213354,,,,,,,,,,,,,,,,
153,1024,0.003,32,SUBTAB,26176.0,34369,0.81147325,0.47254297,0.5446951,,,,,,,,,,,,,,,,
154,1024,0.003,64,CLIP,68609.0,134273,0.36133295,0.49883834,0.48013714,1.081972360610962,0.0012998695019632,0.0012881119037047,0.0044464394450187,0.0006661067018285,0.001836713287048,0.006170617416501,0.0014020819216966,3.834725430351682e-05,0.000703667406924,0.0578618831932544,0.0016658954555168,0.0787907093763351,0.0169692430645227,0.0128654493018984,0.1486690193414688
155,1024,0.003,64,CONTROL,,134273,,,0.49038884,,,,,,,,,,,,,,,,
156,1024,0.003,64,GMC,823616.0,358721,0.38699374,0.52372235,0.5086856,1.9185298681259155,0.0012230682186782,0.0293461177498102,0.0033979527652263,0.001706772018224,0.0073239575140178,0.0054400777444243,0.0034170050639659,0.001171875745058,0.000845470756758,0.0109808333218097,0.0254411771893501,0.0171156115829944,0.0163568053394556,0.0103833647444844,0.1335847973823547
157,1024,0.003,64,ICEH,309569.0,375233,0.40571028,0.47406733,0.49246112,1.8354101181030276,0.0049328966997563,0.0051164701581001,0.0045630754902958,0.0050747287459671,0.0006580394692718,0.0027572610415518,0.0002777618647087,0.0002440756070427,0.0008513228967785,0.2000428587198257,0.0198045130819082,0.0241524130105972,0.0440633036196231,0.0398012548685073,0.365110844373703
158,1024,0.003,64,MCN,75136.0,134273,0.4271595,0.44649807,0.49064675,2.32822322845459,0.00423961924389,0.0013383520999923,0.0029561736155301,0.0010261085117235,0.0052025243639945,0.0032973031047731,0.002999575342983,0.00010216080409,0.0008566672331653,0.0154188042506575,0.0010496180038899,0.0498363189399242,0.0337890721857547,0.0354791320860385,0.1388766020536422
159,1024,0.003,64,SCARF,138368.0,134273,0.6927534,0.581709,0.56056964,,,,,,,,,,,,,,,,
160,1024,0.003,64,SUBTAB,101504.0,134273,0.7449328,0.46276078,0.53277963,,,,,,,,,,,,,,,,
161,1024,0.003,128,CLIP,268289.0,530689,0.32938033,0.47898185,0.47693017,1.213553786277771,0.0009206014801748,0.0013371024979278,0.0022571578156203,0.0007317425333894,0.0020025726407766,0.0878409072756767,0.0020265593193471,5.475273064803332e-05,0.0009003559243865,0.0199607647955417,0.0009041350567713,0.0714314952492713,0.0157303027808666,0.0178689323365688,0.1594012081623077
162,1024,0.003,128,CONTROL,,530689,,,0.5030819,,,,,,,,,,,,,,,,
163,1024,0.003,128,GMC,831872.0,563713,0.49118662,0.65542525,0.58263606,4.092746257781982,0.005448265466839,0.3459524810314178,0.0044012861326336,0.0024439019616693,0.0322670564055442,0.2505878508090973,0.0062730219215154,3.529142850311473e-05,0.0054577463306486,0.0114043597131967,0.150395318865776,0.018940694630146,0.032723095268011,0.2813649773597717,0.1001007780432701
164,1024,0.003,128,ICEH,317825.0,580225,0.51964617,0.47824675,0.43729153,1.4911240339279177,0.010309918783605,0.0053955381736159,0.0132750002667307,0.0076465606689453,0.0005367132253013,0.0023897679056972,0.0010461722267791,0.0002051407645922,0.0009513183613307,0.3900344371795654,0.0006395466043613,0.1088541075587272,0.0811628997325897,0.0282923895865678,0.3204818665981293
165,1024,0.003,128,MCN,281344.0,530689,0.34195977,0.45304155,0.4807589,2.4908342361450195,0.0029130349867045,0.0015211328864097,0.0034491068217903,0.0013218462700024,0.0074420128948986,0.0050609377212822,0.0048737009055912,9.826485620578752e-05,0.0013475713785737,0.0256574302911758,0.0013173022307455,0.054256934672594,0.0390017665922641,0.028586845844984,0.1703755259513855
166,1024,0.003,128,SCARF,547072.0,530689,0.59955484,0.6955079,0.58663917,,,,,,,,,,,,,,,,
167,1024,0.003,128,SUBTAB,399616.0,530689,0.7117137,0.495675,0.5081295,,,,,,,,,,,,,,,,
168,1024,0.005,32,CLIP,17921.0,34369,0.5318623,0.52038944,0.5350653,1.963718295097351,0.0012403883738443,0.0016047180397436,0.0022681329865008,0.0007053364533931,0.0011156976688653,0.0685697495937347,0.0018009458435699,8.085487934295088e-05,0.0013932670699432,0.0310270171612501,0.0012273659231141,0.1025472730398178,0.0184577219188213,0.0157283768057823,0.1530410796403885
169,1024,0.005,32,CONTROL,,34369,,,0.521327,,,,,,,,,,,,,,,,
170,1024,0.005,32,GMC,819488.0,305377,0.55082434,0.6618104,0.5968209,3.349087715148926,0.002352779963985,0.0777982026338577,0.0099576124921441,0.0055642705410718,0.0073635885491967,0.0388075970113277,0.0069750156253576,3.77373507944867e-05,0.0014404131798073,0.0174074377864599,0.0357143245637416,0.0108943693339824,0.0221602134406566,0.0131435682997107,0.1000021249055862
171,1024,0.005,32,ICEH,305441.0,321889,0.64908195,0.49537,0.43978986,1.87785279750824,0.0013163693947717,0.0213319845497608,0.0022727968171238,0.0011796741746366,0.0067648310214281,0.0056058471091091,0.0015546253416687,2.732101165747736e-05,0.0006145645747892,0.0093608126044273,0.0206913743168115,0.0110801579430699,0.0153276706114411,0.0071597686037421,0.1930175423622131
172,1024,0.005,32,MCN,21184.0,34369,0.47111812,0.46246564,0.47993734,4.122206211090088,0.0055188410915434,0.0014544426230713,0.0029485807754099,0.0012912567472085,0.002528493758291,0.0033290130086243,0.0053995670750737,0.0001758585276547,0.0012860889546573,0.0230352189391851,0.0013139140792191,0.0729618072509765,0.0320249870419502,0.0454141497611999,0.1559327095746994
173,1024,0.005,32,SCARF,35392.0,34369,0.732081,0.6691749,0.5316376,,,,,,,,,,,,,,,,
174,1024,0.005,32,SUBTAB,26176.0,34369,0.6989093,0.4729382,0.5097723,,,,,,,,,,,,,,,,
175,1024,0.005,64,CLIP,68609.0,134273,0.38487554,0.4960494,0.4903819,1.3188854455947876,0.001325472490862,0.0016511345747858,0.0040125171653926,0.0006628351984545,0.0020595369860529,0.0107485139742493,0.0016696878010407,0.0004266877949703,0.0012660395586863,0.0963135212659835,0.0009588183602318,0.0608587227761745,0.0185204464942216,0.0167182516306638,0.1656370311975479
176,1024,0.005,64,CONTROL,,134273,,,0.49358636,,,,,,,,,,,,,,,,
177,1024,0.005,64,GMC,823616.0,358721,0.5496863,0.70259064,0.54815656,3.109389305114746,0.0021780533716082,0.0346294566988945,0.0094723086804151,0.0039417431689798,0.0073737022466957,0.0088949305936694,0.0071482388302683,6.420812133001164e-05,0.0029466932173818,0.0128246182575821,0.0299962498247623,0.0111686727032065,0.0221216138452291,0.0133027229458093,0.0998424664139747
178,1024,0.005,64,ICEH,309569.0,375233,0.6030964,0.5097441,0.4909503,2.264653205871582,0.0012277992209419,0.0136992465704679,0.0025993795134127,0.001575463800691,0.0023278417065739,0.0050148721784353,0.0015731405001133,2.6120886104763485e-05,0.0009656543843448,0.0076963272877037,0.0140342386439442,0.0111249536275863,0.0138762313872575,0.0095117771998047,0.285038948059082
179,1024,0.005,64,MCN,75136.0,134273,0.4095814,0.46239007,0.50556093,3.4150068759918213,0.0047837872989475,0.0017223618924617,0.0028598618227988,0.0012051712255924,0.0033769123256206,0.0040036011487245,0.0048016156069934,0.000221800422878,0.0011207023635506,0.0220715850591659,0.0022112058941274,0.0666679963469505,0.0323025658726692,0.0658561512827873,0.155953362584114
180,1024,0.005,64,SCARF,138368.0,134273,0.54049426,0.62605745,0.5840475,,,,,,,,,,,,,,,,
181,1024,0.005,64,SUBTAB,101504.0,134273,0.75728196,0.48137835,0.5361062,,,,,,,,,,,,,,,,
182,1024,0.005,128,CLIP,268289.0,530689,0.37853706,0.4848365,0.44590294,1.3658230304718018,0.000888183247298,0.0013321387814357,0.0025558962952345,0.0006976567674428,0.002437011571601,0.0395094230771064,0.0021372959017753,3.359781840117648e-05,0.0009687618003226,0.0391190610826015,0.0009295310592278,0.0916302651166915,0.0148329148069024,0.0107017243281006,0.1639644801616668
183,1024,0.005,128,CONTROL,,530689,,,0.59121054,,,,,,,,,,,,,,,,
184,1024,0.005,128,GMC,831872.0,563713,0.5337284,0.6587807,0.6242352,3.7574384212493896,0.0596476048231124,0.3439435362815857,0.0450785979628562,0.0145430359989404,0.0433207713067531,0.179131880402565,0.0398196429014205,4.79150221508462e-05,0.0146816242486238,0.1618340164422989,0.3644965589046478,0.0196661427617073,0.0949524119496345,0.2209179848432541,0.1230521351099014
185,1024,0.005,128,ICEH,317825.0,580225,0.6015417,0.48576164,0.46190494,2.242600917816162,0.0014550719643011,0.0096441619098186,0.0027856763917952,0.0007106055272743,0.0069336178712546,0.0018182870699092,0.0009096831781789,3.837517579086125e-05,0.0010404866188764,0.0082655996084213,0.0079293940216302,0.0118910185992717,0.0157850943505764,0.0109305381774902,0.1584522575139999
186,1024,0.005,128,MCN,281344.0,530689,0.29109952,0.44538635,0.44864145,3.261110544204712,0.001947199460119,0.0015152037376537,0.0030773021280765,0.0014801087090745,0.0049383537843823,0.0041936454363167,0.0031136877369135,6.262504757614806e-05,0.0007397637236863,0.0221561752259731,0.0012816211674362,0.0722147524356842,0.0405898317694664,0.0269624684005975,0.1822427213191986
187,1024,0.005,128,SCARF,547072.0,530689,0.42236957,0.56258965,0.5426249,,,,,,,,,,,,,,,,
188,1024,0.005,128,SUBTAB,399616.0,530689,0.73018944,0.50940984,0.52393895,,,,,,,,,,,,,,,,
189,1024,0.007,32,CLIP,17921.0,34369,0.33904833,0.50536937,0.47300285,1.3648327589035034,0.0018052207306027,0.0013480749912559,0.0046259071677923,0.0007172020268626,0.0023726730141788,0.2015173733234405,0.0017089470056816,6.595542799914256e-05,0.0011789856944233,0.0432718284428119,0.0016921552596613,0.0972517430782318,0.0188800301402807,0.015474104322493,0.1595039516687393
190,1024,0.007,32,CONTROL,,34369,,,0.59249437,,,,,,,,,,,,,,,,
191,1024,0.007,32,GMC,819488.0,305377,0.52802473,0.6115695,0.5363104,2.730774402618408,0.0657305344939231,0.4289416074752807,0.0043927738443017,0.0024542696774005,0.0241773519665002,0.0053266412578523,0.0074873073026537,0.0010948072886094,0.0009203365771099,0.0107092419639229,0.4118334054946899,0.0124185290187597,0.1497879922389984,0.3578501343727112,0.0991211906075477
192,1024,0.007,32,ICEH,305441.0,321889,0.6218502,0.49315336,0.52446914,0.7994974255561829,0.001049093552865,0.0014557520626112,0.0023017986677587,0.0007051463471725,0.0001985385606531,0.0012215687893331,0.0008531730272807,2.2765345420339145e-05,0.0003416860708966,0.0104035455733537,0.0003358817775733,0.0112568698823452,0.0132058123126626,0.0070530194789171,0.1611654907464981
193,1024,0.007,32,MCN,21184.0,34369,0.44684246,0.4660501,0.47751528,5.939386367797852,0.0047583528794348,0.0020241250749677,0.0035793806891888,0.00108471699059,0.0076378406956791,0.0093447035178542,0.0073666619136929,0.0004009181575383,0.0014662401517853,0.0264503806829452,0.0018857442773878,0.0724781602621078,0.0348468646407127,0.0296564623713493,0.1585834771394729
194,1024,0.007,32,SCARF,35392.0,34369,0.271949,0.5631058,0.5376787,,,,,,,,,,,,,,,,
195,1024,0.007,32,SUBTAB,26176.0,34369,0.8188571,0.46864265,0.5279445,,,,,,,,,,,,,,,,
196,1024,0.007,64,CLIP,68609.0,134273,0.35947537,0.5178961,0.5104807,1.3135651350021362,0.0017125146696344,0.0013071573339402,0.002512798178941,0.000663403305225,0.0018636035965755,0.0344249792397022,0.0021754256449639,5.9456586313899606e-05,0.0013500897912308,0.031934306025505,0.0016985901165753,0.0913980230689048,0.0190098080784082,0.0167276225984096,0.1677729189395904
197,1024,0.007,64,CONTROL,,134273,,,0.4956159,,,,,,,,,,,,,,,,
198,1024,0.007,64,GMC,823616.0,358721,0.53326523,0.5715165,0.5066706,2.250266790390014,0.0015078344149515,0.0310471672564744,0.0042800079099833,0.0023558707907795,0.0070300381630659,0.0051235291175544,0.0059090126305818,0.0010172544280067,0.0009242154192179,0.0108501259237527,0.0284832380712032,0.0105765182524919,0.0212880261242389,0.0131978709250688,0.1969059258699417
199,1024,0.007,64,ICEH,309569.0,375233,0.6493372,0.48819104,0.43130022,0.7782134413719177,0.0012652421137318,0.0031316818203777,0.0012864626478403,0.0011338789481669,0.0001913817395688,8.672468538861722e-05,0.0008275199797935,2.35034131037537e-05,0.0007543086539953,0.0080235879868268,0.0016779765719547,0.0114889405667781,0.0168958492577075,0.0079671051353216,0.1927246749401092
200,1024,0.007,64,MCN,75136.0,134273,0.39891192,0.4453078,0.5095376,3.94470739364624,0.0034162194933742,0.0014064642600715,0.0029513929039239,0.0012060983572155,0.0022770285140722,0.005787506699562,0.0041273259557783,0.0001682120637269,0.0010590796591714,0.02398382127285,0.0013011621776968,0.0701571106910705,0.0391484312713146,0.0394023843109607,0.1662565171718597
201,1024,0.007,64,SCARF,138368.0,134273,0.60314333,0.677116,0.55434525,,,,,,,,,,,,,,,,
202,1024,0.007,64,SUBTAB,101504.0,134273,0.8002874,0.4859953,0.4783857,,,,,,,,,,,,,,,,
203,1024,0.007,128,CLIP,268289.0,530689,0.37285888,0.48468137,0.45694298,1.52769672870636,0.001827040570788,0.0014194393297657,0.002457404974848,0.0006407584296539,0.0016266992315649,0.0114765185862779,0.0012645052047446,3.37066849169787e-05,0.0012018652632832,0.0385879650712013,0.0009608544060029,0.2040887475013733,0.0177082661539316,0.0107380263507366,0.1519040167331695
204,1024,0.007,128,CONTROL,,530689,,,0.51898724,,,,,,,,,,,,,,,,
205,1024,0.007,128,GMC,831872.0,563713,0.5510772,0.6892387,0.7270102,2.926743507385254,0.0021464005112648,0.054593950510025,0.0205798838287591,0.011246214620769,0.0073461974970996,0.0339780636131763,0.0059547619894146,3.511911927489564e-05,0.002821055939421,0.0171909555792808,0.0498296730220317,0.0106193572282791,0.0202433224767446,0.0780582129955291,0.1012725979089737
206,1024,0.007,128,ICEH,317825.0,580225,0.6467791,0.5003293,0.5017941,1.318488836288452,0.0012082889443263,0.0159087423235178,0.0029961103573441,0.0010627503506839,0.0011184422764927,0.0031916995067149,0.0022796238772571,2.69809206656646e-05,0.0005324199446476,0.0084346197545528,0.0114395292475819,0.0108780767768621,0.0114190252497792,0.0075841145589947,0.1973363012075424
207,1024,0.007,128,MCN,281344.0,530689,0.2342315,0.44088453,0.4375104,2.582530975341797,0.0011331356363371,0.0019003143534064,0.0038996180519461,0.0012201147619634,0.0034472341649234,0.0048397774808108,0.0028977626934647,0.0002666605287231,0.0008497931994497,0.0235641151666641,0.001833556802012,0.0565955452620983,0.0280288476496934,0.028518134728074,0.1684722453355789
208,1024,0.007,128,SCARF,547072.0,530689,0.26744848,0.5977311,0.50378877,,,,,,,,,,,,,,,,
209,1024,0.007,128,SUBTAB,399616.0,530689,0.6679188,0.45728397,0.45266023,,,,,,,,,,,,,,,,
210,1024,0.01,32,CLIP,17921.0,34369,0.2775585,0.4888291,0.47940928,1.213678240776062,0.0016486305976286,0.0023366517852991,0.0038235355168581,0.0007379936287179,0.0023375549353659,0.1662614196538925,0.0035207767505198,5.818133286084048e-05,0.0023371553979814,0.1112380400300026,0.0029243752360343,0.0808000788092613,0.0217216946184635,0.0494358204305172,0.1547668874263763
211,1024,0.01,32,CONTROL,,34369,,,0.49444598,,,,,,,,,,,,,,,,
