,batch_size,learning_rate,latent_dim,model_type,embedder_params,predictor_params,kmeans_perf,knn_perf,predictor_perf,X3,X4,X6,X10,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X122,X123,X124,X125,X126,X127,X128,X129,X130,X131,X132,X133,X134,X135,X136,X137,X138,X139,X140,X141,X142,X143,X144,X145,X146,X147,X148,X150,X151,X152,X153,X154,X155,X156,X157,X158,X159,X160,X161,X162,X163,X164,X165,X166,X167,X168,X169,X170,X171,X172,X173,X174,X175,X176,X177,X178,X179,X180,X181,X182,X183,X184,X185,X186,X187,X189,X190,X191,X192,X194,X195,X196,X197,X198,X199,X200,X201,X202,X203,X204,X205,X206,X207,X208,X209,X210,X211,X212,X213,X214,X215,X216,X217,X218,X219,X220,X221,X222,X223,X224,X225,X226,X227,X228,X229,X230,X231,X232,X234,X236,X237,X238,X239,X240,X241,X242,X243,X244,X245,X246,X247,X248,X249,X250,X251,X252,X253,X254,X255,X256,X257,X258,X259,X260,X261,X262,X263,X264,X265,X266,X267,X269,X270,X271,X272,X273,X274,X275,X276,X277,X278,X279,X280,X281,X282,X283,X284,X285,X286,X287,X288,X291,X292,X294,X295,X296,X298,X299,X300,X301,X302,X304,X305,X306,X307,X308,X309,X310,X311,X312,X313,X314,X315,X316,X317,X318,X319,X320,X321,X322,X323,X324,X325,X326,X327,X328,X329,X331,X332,X333,X334,X335,X336,X337,X338,X339,X340,X341,X342,X343,X344,X345,X346,X348,X349,X350,X351,X352,X353,X354,X355,X356,X357,X358,X359,X360,X361,X362,X363,X364,X365,X366,X367,X368,X369,X370,X371,X372,X373,X374,X375,X376,X377,X378,X379,X380,X382,X383,X384,X385
21,1024,0.0003,32,GMC,6090784.0,482401,0.7410267,91.16169,148.93173,0.1428571428571428,1.0,0.0833333333333333,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4945092656142759,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.4328194364022389,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5817969990269882,0.5,0.5,0.5,0.5,1.0,0.5,0.5
22,1024,0.0003,32,ICEH,131233.0,498913,0.3190367,70.94001,145.47878,0.4585993371707657,1.0,0.2125333568432745,0.6944444444444444,0.6586294416243654,0.5629722921914357,0.8878147995795054,1.0,0.7577565632458234,0.6514423076923077,0.7416666666666667,0.8497340425531915,0.5592991913746631,1.0,0.6186666666666667,0.5821256038647343,0.4285714285714285,0.5642857142857143,0.7058299255531089,0.8744296244296244,0.9166666666666669,0.8392857142857143,0.6790123456790124,0.8568019093078759,1.0,0.6336515513126492,0.5555555555555556,0.6312649164677804,0.6574074074074074,0.5650851581508516,1.0,1.0,0.6382211538461539,0.6607142857142857,0.6739690721649485,0.7524038461538461,0.9628458164642376,0.5456349206349206,0.5606796116504854,0.8960880195599021,0.8351498637602179,0.7247246262785209,0.7914087107635495,0.7424999999999999,0.8095238095238095,0.9564676616915424,0.9307875894988068,0.5570388349514563,0.744578313253012,0.8558226569316252,1.0,0.5738095238095238,0.7123809523809523,0.5503597122302158,0.5323741007194245,0.7777954412052436,1.0,0.9238329238329238,1.0,0.6077922077922078,0.5997536945812808,0.7262210796915167,0.5531914893617021,0.7294685990338164,1.0,0.7948028673835126,0.9104477611940298,0.7577937649880095,0.5513126491646778,0.7227602905569007,0.87468671679198,0.5075757575757576,0.5339805825242718,1.0,0.5438829787234043,0.9586466165413534,1.0,1.0,0.7315035799522673,1.0,0.7195704057279236,0.6238095238095238,0.6547619047619048,0.7100238663484487,1.0,0.92542194092827,0.8086124401913876,0.9645569620253164,0.8002392344497608,0.8182632779406973,0.8083756345177665,0.9023809523809524,0.8449979694057128,0.4140811455847255,0.0261904761904761,0.6357142857142857,0.9116222760290558,0.8308457711442786,1.0,0.893120393120393,0.7828162291169452,0.9511002444987776,0.675854108956602,0.5259515570934256,0.7539222873900293,0.6687192118226601,0.8666666666666667,0.8941176470588235,0.7675000000000001,0.7613365155131264,0.6666666666666666,1.0,0.5952380952380952,0.9306930693069306,0.9254153651138576,0.9032258064516128,0.9444192148551822,0.9937965260545906,0.7261557177615572,0.916628672745694,0.9002808988764045,0.910757946210269,0.6234866828087167,0.8942786069651741,0.7970711297071129,0.8522167487684729,0.5038759689922481,0.6896551724137931,0.4411319612590799,0.7396121457987583,0.6608478802992519,0.7088235294117647,1.0,0.8891625615763548,0.8092909535452323,0.5668316831683169,0.9699358974358976,0.5353403141361257,0.6124694376528117,1.0,0.935280705688869,0.8083756345177665,0.60202834799609,0.7320109699141957,0.7505839326326142,0.8462469733656175,0.6583333333333333,0.929245283018868,0.9590570719602978,0.844466690935566,0.7743589743589744,0.7952380952380953,0.9176904176904176,1.0,0.7519515643247894,0.8033573141486811,0.9621026894865524,0.8925191117582818,0.6738609112709832,0.7541966426858513,0.5,0.7191283292978208,0.5734939759036145,0.8190954773869347,0.9957446808510638,0.968905472636816,0.782476231633535,0.803475935828877,0.54296875,0.720763723150358,1.0,0.9578313253012049,1.0,0.9621212121212122,0.98828125,1.0,0.6412556053811659,0.5178571428571429,0.9979591836734694,0.7863961813842482,0.7787081339712918,0.7666666666666666,0.8361858190709046,0.8138424821002387,0.6443914081145585,0.6671597633136095,0.993421052631579,0.8493975903614458,1.0,1.0,0.7566585956416465,0.6023809523809524,0.910126582278481,0.8520025031289111,1.0,0.5980629539951574,0.6100478468899522,1.0,0.8571428571428572,0.8457446808510638,0.6894484412470023,0.7279236276849642,0.8745904623225337,0.818295739348371,0.5,0.7452153110047847,0.9731051344743276,0.8465812554530009,0.8345070422535211,0.6081480085437869,0.6355949470252649,0.7488095238095238,0.5810473815461347,0.5461346633416458,0.722488038277512,0.6542168674698795,0.9427860696517412,0.8623853211009174,1.0,0.616945107398568,0.9947916666666669,0.8845238095238095,0.5310262529832935,0.8559101654846335,0.6992840095465394,0.6837708830548926,0.7699468085106382,1.0,0.9605263157894736,0.9786184210526316,0.6952380952380952,0.7028639618138425,0.9973544973544972,0.9448818897637796,1.0,0.7666666666666666,0.75,0.8365617433414043,0.6692111959287532,1.0,0.5976190476190476,1.0,1.0,0.5405982905982906,1.0,0.949004975124378,0.974009900990099,0.9986842105263158,1.0,0.711864406779661,1.0,0.680952380952381,0.6698564593301435,0.9416873449131512,0.5,0.935096153846154,0.8245277535600116,0.9,1.0,1.0,0.900497512437811,1.0,1.0,0.8678571428571429,0.8486486486486486,0.7144607843137255,0.8597014925373134,0.775,0.8414634146341464,1.0,0.6961259079903148,0.4043764988009592,0.8682485322896282,1.0,1.0,1.0,1.0,0.8602941176470589,0.6699751861042184,0.6887019230769231,0.7544757033248082,0.7946859903381642,0.9477611940298508,1.0,0.8066825775656324,0.730310262529833,0.7666666666666666,0.9719101123595506,0.6909307875894988,0.6799999999999999,0.5281385281385281,0.642156862745098,0.6443148688046647,0.8033573141486811,1.0,1.0,0.7124105011933174,0.8160237388724035,0.651024811218986,0.6673567977915804,0.9449533911925424,0.8241626794258373,0.8079665851670741,0.5544959128065395,0.927860696517413,0.6297071129707112,0.653061224489796,0.8023809523809524,0.7334963325183375,0.7981990328557871,0.6488095238095238,0.706199460916442,0.8875598086124402,0.4130695443645084,1.0,0.7228915662650602,0.7255369928400954,0.5855421686746988,0.6007751937984496,0.6866028708133971,0.8704600484261501,0.6926952141057935,0.818295739348371,0.6212121212121212,0.8088058688387636,0.7589864864864866,0.8545918367346939,0.7904761904761906,0.5558493416792575,0.642,0.6931137724550898,1.0,0.945323621524153,0.7075242718446602,0.799492385786802,0.7308641975308642,0.9861878453038674,0.9589547768793052,0.5435560859188544,0.4409307875894988,0.3309523809523809,0.7759493670886076,0.8439086294416244,1.0,0.7940476190476191,0.8934624697336562,1.0,0.6086956521739131,0.9698795180722892,0.7020905923344948,0.6967418546365914,0.6855123674911661,0.8301204819277108,0.5059952038369304,0.6606280193236715,0.7211538461538461,1.0,0.580952380952381,0.6428571428571428
23,1024,0.0003,32,SCARF,392224.0,391201,0.4201371,74.06936,149.47253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1024,0.0003,32,SUBTAB,183328.0,391201,0.15450133,70.51811,151.18031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1024,0.0003,64,CONTROL,,1517633,,,46.540863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1024,0.0003,64,GMC,6094912.0,1589441,0.7152053,87.090096,139.36684,0.1428571428571428,1.0,0.0833333333333333,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.502092050209205,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5064522289518197,0.5,0.4425021795989538,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5269834710743801,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5119047619047619,0.5
27,1024,0.0003,64,ICEH,135361.0,1605953,0.36282805,56.414497,58.072186,0.3939037153322867,1.0,0.1682355112587671,0.5398550724637681,0.6065989847715736,0.5818639798488665,0.9246652040769688,1.0,0.7159904534606205,0.8617788461538461,0.5833333333333334,0.8377659574468085,0.7991913746630728,1.0,0.696,0.7657004830917875,0.1666666666666666,0.825,0.5224913494809689,0.8598631098631099,0.8134328358208955,0.855952380952381,0.9171280386916124,0.730310262529833,1.0,0.6957040572792363,0.875986381570574,0.6217183770883055,0.9181780577828688,0.6239659367396594,1.0,1.0,0.59375,0.2773809523809524,0.6971649484536082,0.7908653846153846,0.9644905533063428,0.5297619047619048,0.6152912621359223,0.9474327628361858,0.8937834292057725,0.8559697088906373,0.7938796567828825,0.73125,0.6845238095238095,0.8432835820895522,0.8031026252983293,0.6577669902912622,0.6590361445783133,0.6848739495798319,1.0,0.6690476190476191,0.73875,0.815347721822542,0.5815347721822542,0.7150386421443944,1.0,0.9103194103194104,1.0,0.6272727272727272,0.8152709359605912,0.8170790488431876,0.7313829787234043,0.6944444444444444,1.0,0.815136476426799,0.8606965174129353,0.6942446043165468,0.5202863961813843,0.7941888619854722,0.7506265664160401,0.5045454545454545,0.616504854368932,1.0,0.8125,0.9567669172932332,1.0,1.0,0.7064439140811456,1.0,0.7147971360381862,0.7523809523809524,0.7761904761904762,0.7231503579952268,1.0,0.685126582278481,0.8110047846889952,0.6810126582278481,0.604066985645933,0.8640300858042793,0.6979695431472082,0.7059523809523809,0.8674698795180723,0.4081145584725537,0.8690476190476191,0.6916666666666667,0.7530266343825666,0.7835820895522387,1.0,0.9066339066339066,0.7744630071599046,0.8728606356968216,0.823753462603878,0.6228373702422145,0.6634530791788856,0.7105911330049262,0.9939759036144578,1.0,0.7686309523809524,0.7291169451073986,0.5285714285714286,1.0,0.7297619047619047,0.8725247524752475,0.911901851600344,0.91439205955335,0.8940609546876577,0.9094292803970224,0.5012165450121655,0.920048125633232,0.7612359550561798,0.8581907090464548,0.7421307506053268,0.8694029850746269,0.8870292887029289,0.7721674876847291,0.5,0.75,0.524364406779661,0.7991732743254041,0.6758104738154613,0.6529411764705882,1.0,0.6514778325123153,0.9584352078239609,0.8733983692486895,0.9215384615384616,0.773828701839173,0.6149144254278729,1.0,0.9411116094789564,0.8121827411167513,0.8270337786466819,0.8500190072770718,0.7396121457987583,0.6670702179176755,0.7226190476190476,0.8946540880503144,0.8945409429280398,0.7803447917208384,0.7564102564102564,0.8833333333333333,0.8587223587223587,1.0,0.6471356567705452,0.8261390887290168,0.815403422982885,0.7646653492121276,0.6930455635491607,0.6270983213429256,0.5396634615384616,0.6440677966101696,0.8012048192771084,0.792713567839196,0.98230382063601,0.9017412935323385,0.9179343128781332,0.8770053475935828,0.5,0.7947494033412887,1.0,0.7481927710843373,1.0,0.956439393939394,0.9583333333333331,1.0,0.8996466911265117,0.3738095238095238,0.9971590909090908,0.7804295942720764,0.7236842105263158,0.7666666666666666,0.949877750611247,0.6085918854415274,0.7088305489260143,0.7988165680473374,0.9457236842105264,0.8313253012048193,1.0,1.0,0.6234866828087167,0.3285714285714285,0.9227848101265824,0.7700534759358288,1.0,0.5,0.3516746411483253,1.0,0.7095238095238096,0.9188829787234044,0.7050359712230216,0.6801909307875895,0.7863123407353476,0.8007518796992481,0.5768436984039625,0.5729665071770335,0.9437652811735942,0.8810901409744225,0.9309525033412152,0.6450245005653976,0.5929095354523227,0.8119047619047619,0.8228179551122194,0.8539900249376559,0.6614832535885168,0.5829317269076305,0.8519900497512438,0.8547400611620795,1.0,0.6097852028639619,0.96875,0.7523809523809524,0.7028639618138425,0.7521867612293144,0.766109785202864,0.7959427207637231,0.7686170212765957,1.0,0.9718045112781954,0.930921052631579,0.6869047619047619,0.7064439140811456,0.9951993249407044,0.9724409448818898,1.0,0.6226190476190476,0.5681818181818181,0.6815980629539952,0.6908396946564885,1.0,0.8369047619047619,1.0,1.0,0.8568376068376069,1.0,0.9539800995024876,0.8353960396039604,0.9447368421052632,1.0,0.6004842615012107,1.0,0.6964285714285714,0.8708133971291866,0.9367245657568238,0.5033557046979866,0.8052884615384616,0.9838709677419356,0.8209876543209876,1.0,1.0,0.9303482587064676,1.0,1.0,0.6988095238095238,0.7986486486486486,0.7230392156862745,0.6940298507462687,0.68875,0.8073170731707318,1.0,0.6651029055690072,0.5980215827338129,0.7041095890410959,1.0,1.0,1.0,1.0,0.7220588235294118,0.684863523573201,0.7668269230769231,0.6534526854219949,0.7584541062801933,0.7860696517412935,1.0,0.8221957040572792,0.8472553699284009,0.8833333333333333,0.949438202247191,0.6957040572792363,0.7983333333333333,0.9567099567099568,0.5637254901960784,0.6676384839650146,0.8285371702637889,1.0,1.0,0.7613365155131264,0.9035431680090432,0.5121359223300971,0.7717391304347826,0.937801350048216,0.9354066985645932,0.598920130399348,0.6267029972752044,0.8718905472636815,0.5669456066945606,0.7831632653061225,0.6,0.7493887530562348,0.8868689835947033,0.7761904761904762,0.7035040431266846,0.9617224880382776,0.6690647482014389,1.0,0.6445783132530121,0.6730310262529833,0.5951807228915662,0.524547803617571,0.5873205741626795,0.6610169491525424,0.8337531486146096,0.7531328320802004,0.7765151515151515,0.8241436925647452,0.6047297297297297,0.8048469387755102,0.7238095238095238,0.5,0.9649122807017544,0.784431137724551,1.0,0.9317049444813514,0.6953883495145631,0.8109137055837563,0.6333333333333333,0.984104511970534,0.5777777777777777,0.5751789976133652,0.6366348448687351,0.1821428571428571,0.7886075949367088,0.9302030456852792,1.0,0.75,0.860774818401937,1.0,0.6932367149758454,0.9487951807228916,0.7628191793645015,0.5,0.9081272084805654,0.8156626506024096,0.5575539568345323,0.6727053140096618,0.7259615384615384,1.0,0.6761904761904762,0.7392857142857143
28,1024,0.0003,64,SCARF,1521728.0,1517633,0.3536372,67.37884,46.806755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1024,0.0003,64,SUBTAB,686144.0,1517633,0.15151297,69.16426,47.554047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1024,0.0005,32,CONTROL,,391201,,,47.771393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1024,0.0005,32,GMC,6090784.0,482401,0.73168755,83.37589,50.4186,0.1428571428571428,1.0,0.0833333333333333,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5
