,batch_size,learning_rate,latent_dim,model_type,embedder_params,predictor_params,kmeans_perf,knn_perf,predictor_perf,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
38,4096,0.0001778279410038,128,ICEH,217217.0,381442,0.33206913,0.6604816808314484,0.8517922113664265,0.0649600625038147,0.0147992316633462,0.0019670757465064,0.0732762441039085,0.0185056831687688,0.1773115694522857,0.0006471218075603,0.0006265904521569,0.0006248892168514,0.1215052902698516
39,4096,0.0001778279410038,128,MCN,184064.0,331906,0.29872224,0.7142495743871753,0.820512717187543,0.0348660387098789,0.0254906080663204,0.0036281493958085,0.0330224521458148,0.0229699797928333,0.181523710489273,0.0010231838095933,0.0013010872062295,0.0029609135817736,0.1536720991134643
40,4096,0.0001778279410038,128,SCARF,397696.0,381442,0.27181643,0.6200752298731411,0.8492664581228246,,,,,,,,,,
41,4096,0.0001778279410038,128,SUBTAB,249984.0,250242,0.18924244,0.6121972688558881,0.7134346246325728,,,,,,,,,,
42,4096,0.0003162277660168,32,CLIP,11201.0,21538,0.24645676,0.8102588638771083,0.7838384019927751,0.0277969595044851,0.0398919321596622,0.0066273403353989,0.0229645073413848,0.0062967468984424,0.1418786942958831,0.0015879808925092,0.0205662082880735,0.0054478738456964,0.0742791593074798
43,4096,0.0003162277660168,32,CONTROL,,21538,,,0.7677887888797458,,,,,,,,,,
44,4096,0.0003162277660168,32,GMC,504512.0,183202,0.52418655,0.7122013949850243,0.8022645877355532,0.0213019289076328,0.0723790600895881,0.0060627055354416,0.01972465403378,0.0059508169069886,0.0647665932774543,0.0047158244997262,0.004415632225573,0.0089676352217793,0.0495137423276901
45,4096,0.0003162277660168,32,ICEH,204833.0,215170,0.3090823,0.6702110768871082,0.8099836777040035,0.058642603456974,0.0143918534740805,0.0094616906717419,0.0377892218530178,0.0172613989561796,0.1432524025440216,0.000216155545786,0.0005737882456742,0.0005895557696931,0.1795266866683959
46,4096,0.0003162277660168,32,MCN,15296.0,21538,0.30839348,0.7086113224681739,0.7878685114663053,0.0525373443961143,0.019204057753086,0.0087344320490956,0.0264323577284812,0.0187616609036922,0.1733441352844238,0.0030579450540244,0.0035639826674014,0.0054677887819707,0.134008839726448
47,4096,0.0003162277660168,32,SCARF,360640.0,353410,0.23940806,0.6214413594063626,0.8340858640769577,,,,,,,,,,
48,4096,0.0003162277660168,32,SUBTAB,182112.0,182178,0.22165793,0.5904559039505121,0.7265274152784225,,,,,,,,,,
49,4096,0.0003162277660168,64,CLIP,42881.0,84034,0.22399598,0.7894435080637502,0.8146719093851104,0.0302653107792139,0.0171685460954904,0.0064787133596837,0.026319334283471,0.0090095372870564,0.121923379600048,0.0029046253766864,0.0036230862606316,0.007943601347506,0.0533825866878032
50,4096,0.0003162277660168,64,CONTROL,,84034,,,0.7925742188257163,,,,,,,,,,
51,4096,0.0003162277660168,64,GMC,511744.0,221250,0.6014372,0.6908795173830953,0.8261904398417773,0.0229808818548917,0.0532748289406299,0.0055600362829863,0.0196280665695667,0.0052880602888762,0.0684351995587349,0.0045598614960908,0.0034791422076523,0.0075451345182955,0.0627228319644928
52,4096,0.0003162277660168,64,ICEH,208961.0,250114,0.32523626,0.6376624970807206,0.8276948783101918,0.0422328859567642,0.0694693326950073,0.0021971820387989,0.0279743950814008,0.0141159119084477,0.1441726088523864,0.0002904439170379,0.000646396249067,0.000441746058641,0.1942128986120224
53,4096,0.0003162277660168,64,MCN,51072.0,84034,0.30783793,0.7150498570323791,0.8056663004761324,0.0503836646676063,0.0147462543100118,0.006126488558948,0.0297660790383815,0.0188973192125558,0.1826584041118622,0.0011799014173448,0.001891580177471,0.0030294694006442,0.1178481802344322
54,4096,0.0003162277660168,64,SCARF,372992.0,360706,0.36167055,0.5934214299908078,0.8676957452533602,,,,,,,,,,
55,4096,0.0003162277660168,64,SUBTAB,200640.0,200770,0.20716572,0.607800781942466,0.6801351040266261,,,,,,,,,,
56,4096,0.0003162277660168,128,CLIP,167681.0,331906,0.19113806,0.7793802125400344,0.8457670473067521,0.0238946545869111,0.0301941763609647,0.0166360419243574,0.0223664864897727,0.006986990571022,0.0999901145696639,0.0038511308375745,0.0110113034024834,0.0195998158305883,0.0931476652622223
57,4096,0.0003162277660168,128,CONTROL,,331906,,,0.8295078568880282,,,,,,,,,,
58,4096,0.0003162277660168,128,GMC,532352.0,364930,0.6239056,0.7098375718127021,0.8462000628411686,0.0219466127455234,0.0604652054607867,0.0062909945845603,0.0229923892766237,0.0054158819839358,0.0733131766319274,0.0046783108264207,0.0044395276345312,0.0083390986546874,0.0469513610005378
59,4096,0.0003162277660168,128,ICEH,217217.0,381442,0.35021403,0.6002852496717326,0.8592511859873754,0.0503600947558879,0.01949929818511,0.0046565649099647,0.0551048777997493,0.0163846164941787,0.1522508710622787,0.0003867011982947,0.0005256560398265,0.0001716815022518,0.0945269837975501
60,4096,0.0003162277660168,128,MCN,184064.0,331906,0.30593055,0.7223522396074216,0.8243880974414814,0.0336156226694583,0.0215075649321078,0.0036880983971059,0.0275578964501619,0.0262336265295743,0.1761629730463028,0.001047333353199,0.0012534377165138,0.0021976015996187,0.1431981921195983
61,4096,0.0003162277660168,128,SCARF,397696.0,381442,0.24437827,0.6269565401848219,0.8628081687278946,,,,,,,,,,
62,4096,0.0003162277660168,128,SUBTAB,249984.0,250242,0.20234258,0.6036365763871008,0.7137976651835878,,,,,,,,,,
63,4096,0.0005623413251903,32,CLIP,11201.0,21538,0.23602219,0.791606777735175,0.7970861436529215,0.0306937973946332,0.0436350218951702,0.0089087607339024,0.0250557158142328,0.013884674757719,0.1161465197801589,0.0016524388920515,0.0094413515180349,0.0051667653024196,0.069045066833496
64,4096,0.0005623413251903,32,CONTROL,,21538,,,0.7779342792782804,,,,,,,,,,
65,4096,0.0005623413251903,32,GMC,504512.0,183202,0.6785209,0.6730463857608318,0.8273950704327527,0.0218746680766343,0.074879914522171,0.0064780409447848,0.0201535616070031,0.0049996268935501,0.0699417069554328,0.0069900178350508,0.0037671930622309,0.0094860866665839,0.0470213890075683
