,batch_size,learning_rate,latent_dim,model_type,embedder_params,predictor_params,kmeans_perf,knn_perf,predictor_perf,P1stFixation,P2stFixation,nextWordRegress,lineNo,assgNo,prevFixDur,firstfixDur,firstPassFixDur,nextFixDur,firstSaccLen,lastSaccLen,prevFixPos,landingPos,leavingPos,totalFixDur,meanFixDur,regressLen,regressDur,pupilDiamMax,pupilDiamLag,timePrtctg,titleNo,wordNo
91,1024,0.0007,64,CLIP,86145.0,180546,0.5016601,0.5912460960172465,0.5624153561261436,0.792618657937807,0.7515664160401003,0.7778211128445138,40116632.0,35568.703125,35345.05078125,222865.890625,467691.0625,220582.265625,166711.140625,154334.59375,565146.8125,399634.9375,711042.75,808419.9375,203221.046875,2953245.0,35994048.0,0.1749481707811355,0.2184783071279525,0.0208849385380744,15.886990547180176,17.68593978881836
92,1024,0.0007,64,CONTROL,,180546,,,0.5417657057571653,,,,,,,,,,,,,,,,,,,,,,,
93,1024,0.0007,64,GMC,1073984.0,455298,0.9199205,0.5654659904369697,0.4845533567341975,0.5,0.5200132684652808,0.5,34371456.0,15614.3837890625,11340.3525390625,84737.5625,303776.75,65310.99609375,70101.53125,176608.5,86621.1796875,198430.984375,26988.77734375,415726.3125,99212.5625,2966928.0,451259.03125,0.1293151229619979,0.2014795839786529,0.0008276412845589,8.739815711975098,3.989487409591675
94,1024,0.0007,64,ICEH,377409.0,471810,0.49367937,0.522732926121445,0.5578825903098311,0.5,0.6518575851393189,0.6130915236609464,40093708.0,15272.1376953125,113220.4140625,52372.66796875,792926.1875,135616.265625,1041259.5,559344.4375,301170.15625,639846.375,324650.4375,42781.09765625,223384.21875,2943389.75,2582595.25,1.831294536590576,2.242363929748535,0.0235193874686956,8.19710922241211,4.039422035217285
95,1024,0.0007,64,MCN,92672.0,180546,0.522912,0.570316602636743,0.5266852768027418,0.4710692853246044,0.4789363113666519,0.4665691627665106,36580896.0,23841.90234375,26198.029296875,26514.07421875,40912.03125,29150.060546875,1281618.375,1088206.875,73289.1328125,163288.5,13103.8701171875,951645.875,27198.953125,2966928.0,451330.8125,0.1189825758337974,0.1986507475376129,0.0186625998467206,17.591327667236328,6.277266979217529
96,1024,0.0007,64,SCARF,184576.0,180546,0.90089655,0.5338955529145132,0.5442601088969349,,,,,,,,,,,,,,,,,,,,,,,
97,1024,0.0007,64,SUBTAB,123136.0,180546,0.5128396,0.5752121279124403,0.4923094994610431,,,,,,,,,,,,,,,,,,,,,,,
98,1024,0.0007,128,CLIP,336129.0,713346,0.50750595,0.5870173571764186,0.5178961333296481,0.7991052918712493,0.746985109833407,0.7728549141965679,39471092.0,34817.16015625,54318.31640625,241605.46875,653085.8125,208047.59375,1239295.625,212950.671875,179920.109375,509075.34375,395873.25,772132.8125,151338.703125,215251552.0,44992536.0,0.0960321426391601,0.1596724987030029,0.0020355007145553,17.98817253112793,7.858081340789795
99,1024,0.0007,128,CONTROL,,713346,,,0.5369358226693568,,,,,,,,,,,,,,,,,,,,,,,
100,1024,0.0007,128,GMC,1082240.0,746370,0.8972959,0.5620664160747354,0.5288134656311323,0.5,0.5252764263600177,0.5,36185872.0,25864.869140625,17136.28125,89722.03125,341227.90625,77026.953125,344336.5625,332061.46875,177388.0,407324.46875,411070.375,583874.25,105591.4765625,2966928.0,450574.5625,0.128862202167511,0.2320977449417114,0.001366218086332,9.51642608642578,4.094612121582031
101,1024,0.0007,128,ICEH,385665.0,762882,0.68950814,0.539419861253144,0.5408605345347005,0.5,0.5992997198879552,0.5,38899432.0,7430.65576171875,132736.96875,66151.8203125,818134.8125,202924.03125,314923.5625,382473.9375,241440.96875,749194.4375,489119.75,1349091.125,9608.5400390625,78237440.0,91973056.0,0.1477123200893402,0.2800705134868622,0.0013050694251433,8.813403129577637,2.4007885456085205
102,1024,0.0007,128,MCN,349184.0,713346,0.51361006,0.568717006163456,0.5209260385285095,0.4967266775777414,0.4045039068258882,0.4582748309932397,38922620.0,28960.583984375,70603.84375,26514.07421875,40912.03125,29150.060546875,74917.875,94153.6953125,73263.65625,807638.4375,11652.115234375,832487.1875,26877.35546875,2966928.0,451330.8125,0.1429046988487243,0.211448460817337,0.0046371254138648,12.398159980773926,3.917214155197144
103,1024,0.0007,128,SCARF,729600.0,713346,0.8541452,0.5256073629805699,0.5062947403333241,,,,,,,,,,,,,,,,,,,,,,,
104,1024,0.0007,128,SUBTAB,483840.0,713346,0.51711315,0.5686651833835439,0.4861909565794201,,,,,,,,,,,,,,,,,,,,,,,
105,1024,0.001,32,CLIP,22593.0,46242,0.5205386,0.5463433846494017,0.5173399021585916,0.7967703218767048,0.7553331859059413,0.7770215808632346,40672288.0,38212.2109375,95598.5078125,201164.765625,603936.6875,129979.015625,1491822.0,772164.125,92376.703125,430014.625,406635.15625,1349091.125,43396.0859375,2952725.5,443944.03125,0.7301825881004333,0.2760208249092102,0.0427937433123588,18.38764762878418,29.498029708862305
106,1024,0.001,32,CONTROL,,46242,,,0.5229851303170172,,,,,,,,,,,,,,,,,,,,,,,
107,1024,0.001,32,GMC,1069856.0,380418,0.91620994,0.5475145794754153,0.5405081396312982,0.5025150027277687,0.548452012383901,0.5,29795750.0,17690.18359375,32433.802734375,90921.4609375,338761.8125,71663.9296875,64529.29296875,715753.3125,138482.921875,78361.7734375,27480.068359375,321212.6875,77814.7578125,2966928.0,451339.21875,0.1170826032757759,0.2087995111942291,0.0006708857836201,8.760841369628906,3.864651679992676
108,1024,0.001,32,ICEH,373281.0,396930,0.80091035,0.5320126585777065,0.5352256709322573,0.5773213311511184,0.601452159811293,0.5,38803892.0,2392.419189453125,48909.48046875,120988.59375,483228.6875,164151.4375,985677.6875,724448.3125,96355.9609375,49603.23828125,18148.37890625,638877.4375,119259.265625,11838987.0,443460.0,0.1261062771081924,0.2766145169734955,0.0004816158034373,8.366622924804688,4.513797760009766
109,1024,0.001,32,MCN,25856.0,46242,0.52631176,0.583047732235151,0.5229609463530582,0.4934533551554828,0.5000110570544007,0.4056942277691107,34739532.0,28854.94140625,24877.529296875,222686.90625,40912.03125,158694.984375,1300713.75,71492.3515625,58552.74609375,11018.9853515625,957988.5625,42876.33984375,189368.390625,2955224.75,445608.4375,0.1309127211570739,0.2053339332342147,0.0018702420638874,29.18002700805664,4.135348320007324
110,1024,0.001,32,SCARF,47232.0,46242,0.795645,0.5396271523727924,0.5462190099776125,,,,,,,,,,,,,,,,,,,,,,,
111,1024,0.001,32,SUBTAB,31872.0,46242,0.55678725,0.5396927945606811,0.5246641883861696,,,,,,,,,,,,,,,,,,,,,,,
112,1024,0.001,64,CLIP,86145.0,180546,0.52191025,0.60150355158785,0.5051546391752577,0.8021985815602837,0.7736141825151113,0.7812077483099324,40372384.0,34171.5234375,45520.69921875,182624.53125,499466.1875,216484.453125,1238972.25,1334260.0,238505.734375,350714.125,58698.84765625,949907.625,154618.96875,261670960.0,26851164.0,0.2190631628036499,0.1853059828281402,0.0014080628752708,14.59264087677002,13.55321979522705
113,1024,0.001,64,CONTROL,,180546,,,0.5248783892098062,,,,,,,,,,,,,,,,,,,,,,,
114,1024,0.001,64,GMC,1073984.0,455298,0.9012415,0.5470032613802824,0.5312353168790249,0.5,0.52703081232493,0.5,37539868.0,19716.021484375,17283.66796875,107991.71875,285066.71875,69699.8359375,63827.046875,150121.375,165226.59375,385121.96875,251340.953125,142748.96875,67173.53125,2966928.0,451187.8125,0.1343766897916793,0.2074393332004547,0.0008471015025861,8.536136627197266,4.0367937088012695
115,1024,0.001,64,ICEH,377409.0,471810,0.38169703,0.5385976064785385,0.5187840302921423,0.6162575013638844,0.6470735662686127,0.5,38913600.0,1582.4244384765625,24479.294921875,88723.7734375,19984.0625,136081.828125,857828.9375,524412.4375,77268.8203125,52724.59375,778441.0,142356.484375,4427.28662109375,2950674.75,443460.0,0.1174220740795135,0.1851636618375778,0.0008281994378194,7.788436412811279,4.22601842880249
116,1024,0.001,64,MCN,92672.0,180546,0.51923275,0.5752121279124403,0.5545106547635499,0.510240043644299,0.5042016806722689,0.4908086323452938,38106556.0,11463.96484375,12691.5068359375,26514.07421875,794313.3125,23577.55078125,81178.2265625,71486.2734375,72226.5,8994.38671875,8527.166015625,42876.33984375,22587.685546875,2966928.0,451319.84375,0.1426701843738556,0.1858784109354019,0.0005803431849926,31.2628116607666,3.846254825592041
117,1024,0.001,64,SCARF,184576.0,180546,0.9105609,0.5473729305436554,0.5482090047262376,,,,,,,,,,,,,,,,,,,,,,,
118,1024,0.001,64,SUBTAB,123136.0,180546,0.5344522,0.5805222354274343,0.5179859594814957,,,,,,,,,,,,,,,,,,,,,,,
119,1024,0.001,128,CLIP,336129.0,713346,0.8021627,0.5842845692490534,0.5,0.8018385160938353,0.7229286451422674,0.7747009880395216,39659960.0,31390.107421875,26012.693359375,190752.125,262323.8125,86279.8828125,1239009.5,990291.0625,108518.1796875,287338.5625,220409.015625,218492.234375,154391.546875,11690704.0,4350375.5,0.5146000981330872,0.1106526851654052,0.000736458285246,16.463863372802734,11.600525856018066
120,1024,0.001,128,CONTROL,,713346,,,0.5205529145131422,,,,,,,,,,,,,,,,,,,,,,,
121,1024,0.001,128,GMC,1082240.0,746370,0.91622424,0.5461360935297532,0.5400762831320307,0.5,0.5052742149491376,0.5,32721108.0,30560.720703125,36786.78515625,69367.3671875,229183.03125,68436.21875,368235.46875,594480.75,180676.984375,101861.171875,123567.09375,94376.0390625,104845.078125,2966928.0,450602.8125,0.1395385116338729,0.2334101200103759,0.0052326321601867,9.546648979187012,4.05781888961792
122,1024,0.001,128,ICEH,385665.0,762882,0.34614754,0.5408778087946713,0.5625397307979326,0.5336933987997817,0.504548135043491,0.5,38001664.0,3501.33642578125,28206.134765625,45377.3671875,5719.66357421875,195148.65625,81215.6875,107867.8671875,132716.96875,80966.9140625,115324.2265625,247171.03125,5242.68212890625,2944421.75,15415353.0,0.1585925072431564,0.254229336977005,0.026744058355689,7.624178886413574,2.169513702392578
123,1024,0.001,128,MCN,349184.0,713346,0.3997385,0.5622218844144717,0.5051546391752577,0.6067321331151119,0.580922895473979,0.4914196567862715,38663332.0,15901.7197265625,24527.4375,26514.07421875,675483.8125,39751.97265625,81438.625,94334.6953125,463049.5,13128.0390625,13240.95703125,652088.625,26877.35546875,2966928.0,451330.8125,0.1178155988454818,0.1962723433971405,0.0011093323118984,13.68593978881836,4.311432361602783
124,1024,0.001,128,SCARF,729600.0,713346,0.88789207,0.5366283408418784,0.4987631629860977,,,,,,,,,,,,,,,,,,,,,,,
125,1024,0.001,128,SUBTAB,483840.0,713346,0.47930083,0.5526312152787375,0.5138746856084685,,,,,,,,,,,,,,,,,,,,,,,
126,1024,0.002,32,CLIP,22593.0,46242,0.50637335,0.6011407921284653,0.5280637627484039,0.7544189852700491,0.7338456435205661,0.7767940717628705,44311240.0,36336.82421875,103684.6640625,161534.953125,663915.3125,220501.046875,1496314.25,1677647.5,274813.59375,443799.15625,932975.0,465193.375,195293.578125,212565760.0,43746756.0,0.1328759640455246,0.2449048459529876,0.003791241440922,19.84231185913086,18.894874572753903
127,1024,0.002,32,CONTROL,,46242,,,0.5198377601503552,,,,,,,,,,,,,,,,,,,,,,,
128,1024,0.002,32,GMC,1069856.0,380418,0.9180947,0.5504166551504934,0.5105407534341229,0.5025150027277687,0.5301931298835323,0.5,36136352.0,21883.173828125,33803.71484375,70185.0234375,244893.34375,49942.03515625,96476.34375,346433.9375,128209.765625,550831.5625,564340.875,43046.55859375,45207.87890625,2966928.0,451259.59375,0.1466267108917236,0.2119101285934448,0.0300125442445278,9.237844467163086,4.094612121582031
129,1024,0.002,32,ICEH,373281.0,396930,0.37159345,0.531162764987148,0.5000518227799121,0.5396617566830333,0.6609870263895031,0.5,38130672.0,4371.51513671875,94681.1015625,46414.5390625,507764.0625,126510.0546875,252689.90625,114033.7265625,36306.03125,854558.25,144178.390625,1349091.125,164448.265625,2952899.75,443579.59375,0.118388831615448,0.2201498001813888,0.000447853206424,7.889618873596191,2.473061800003052
130,1024,0.002,32,MCN,25856.0,46242,0.51139814,0.5791817528537078,0.5,0.447948717948718,0.5372217307975822,0.5010270410816432,38697052.0,34314.99609375,111189.5859375,160911.484375,46589.6015625,29150.060546875,52990.0234375,72208.3046875,56441.046875,9433.0673828125,13027.7783203125,42876.33984375,26877.35546875,2961393.25,451330.8125,0.1233631893992424,0.336727112531662,0.0011725570075213,11.459920883178713,8.83968448638916
131,1024,0.002,32,SCARF,47232.0,46242,0.87279934,0.53706365219314,0.5036448688538183,,,,,,,,,,,,,,,,,,,,,,,
132,1024,0.002,32,SUBTAB,31872.0,46242,0.50295824,0.5630234100771123,0.5,,,,,,,,,,,,,,,,,,,,,,,
133,1024,0.002,64,CLIP,86145.0,180546,0.83102375,0.5700574887371825,0.5464539399132141,0.7934751773049645,0.7363261093911249,0.7762610504420178,39199660.0,28670.271484375,45676.109375,14102.4453125,30491.1796875,56256.50390625,1209485.75,1283137.375,271671.34375,175406.421875,122898.078125,7615.99462890625,3180.533935546875,65958900.0,15635186.0,0.2350054383277893,0.2037895619869232,0.0096438452601432,15.383706092834473,6.754270553588867
134,1024,0.002,64,CONTROL,,180546,,,0.5077803266908045,,,,,,,,,,,,,,,,,,,,,,,
135,1024,0.002,64,GMC,1073984.0,455298,0.91425866,0.5543862800917609,0.5618729443630635,0.5,0.5038662833554475,0.5,35272392.0,30025.734375,53984.57421875,76677.0703125,392958.40625,102159.78125,379955.21875,611607.8125,235400.9375,440496.1875,547273.4375,373552.9375,111483.734375,2966928.0,451187.8125,0.146299660205841,0.2384402155876159,0.0324875935912132,18.683311462402344,4.024967193603516
136,1024,0.002,64,ICEH,377409.0,471810,0.7814463,0.5278875652967027,0.4981931124070645,0.6340207310420076,0.6555100987763527,0.5,38945052.0,5790.7373046875,44262.51953125,5053.0869140625,9764.2080078125,211674.625,755267.125,145166.515625,228778.34375,51912.2109375,65218.53515625,78991.3203125,5958.7109375,2956649.75,444538.5,0.1165554970502853,0.2328161001205444,0.0004581843095365,7.930354595184326,2.1721420288085938
137,1024,0.002,64,MCN,92672.0,180546,0.5832901,0.5504684779304054,0.5,0.4860120021822149,0.5759619637328616,0.5,38407572.0,13994.9306640625,35509.93359375,12914.880859375,40912.03125,11207.8583984375,67648.6796875,64199.68359375,59816.0859375,13246.0712890625,8868.2060546875,42876.33984375,22424.283203125,2966928.0,451226.0625,0.2650576531887054,0.2659609615802765,0.0194152984768152,22.20762062072754,6.764783382415772
138,1024,0.002,64,SCARF,184576.0,180546,0.8546489,0.5086924076172576,0.5102056327906912,,,,,,,,,,,,,,,,,,,,,,,
139,1024,0.002,64,SUBTAB,123136.0,180546,0.52185494,0.5790781072938835,0.5012886597938144,,,,,,,,,,,,,,,,,,,,,,,
140,1024,0.002,128,CLIP,336129.0,713346,0.8711884,0.5811164699704265,0.5501955446228683,0.6554500818330605,0.6753869969040247,0.7851079043161726,37987372.0,28335.62109375,62220.4765625,101349.40625,374697.9375,146464.0,1188004.125,1081850.75,161748.96875,14359.529296875,114306.4921875,11819.5126953125,26683.017578125,438293568.0,29804154.0,0.1624140739440918,0.3226053714752197,0.0010505176614969,13.26149845123291,13.32851505279541
141,1024,0.002,128,CONTROL,,713346,,,0.4868957463862248,,,,,,,,,,,,,,,,,,,,,,,
142,1024,0.002,128,GMC,1082240.0,746370,0.9119114,0.5621044194466709,0.5095388463558221,0.5,0.5319475158484446,0.5,38205964.0,30765.255859375,37123.58984375,92030.296875,108823.296875,38839.11328125,402401.125,248178.5,199481.5625,22970.765625,74815.265625,36235.2265625,26857.439453125,2966928.0,450565.71875,0.1512514948844909,0.2067965716123581,0.0290268678218126,10.888304710388184,4.982917308807373
143,1024,0.002,128,ICEH,385665.0,762882,0.35661983,0.5303474199165308,0.5025773195876289,0.4983633387888707,0.6285382574082264,0.5,43195900.0,1826.0880126953125,100723.109375,6653.17333984375,11543.54296875,181473.21875,499579.46875,290800.59375,75442.2421875,472886.15625,8333.6328125,104671.015625,4268.7197265625,2956816.75,15974214.0,0.114065982401371,0.1821424216032028,0.0006590085104107,7.775295734405518,3.477004051208496
144,1024,0.002,128,MCN,349184.0,713346,0.41622695,0.5553121804261906,0.5080947182222714,0.502454991816694,0.5,0.5762805512220489,38461964.0,28260.62109375,39780.140625,19388.66796875,177423.796875,28686.34765625,82155.265625,1184105.75,280645.46875,13513.255859375,13302.908203125,42872.0859375,26877.35546875,2966928.0,451330.8125,0.1992885619401931,0.529125452041626,0.0583217181265354,22.413928985595703,6.71484899520874
145,1024,0.002,128,SCARF,729600.0,713346,0.80899316,0.5330422044719605,0.5040007186092148,,,,,,,,,,,,,,,,,,,,,,,
146,1024,0.002,128,SUBTAB,483840.0,713346,0.49469694,0.5529421519582101,0.5073761090074901,,,,,,,,,,,,,,,,,,,,,,,
147,1024,0.003,32,CLIP,22593.0,46242,0.45151708,0.5644364445427158,0.5468823415604875,0.7940752864157119,0.7265037593984962,0.7819877795111805,34083024.0,34655.62109375,89092.796875,222238.28125,140560.171875,102905.765625,1239082.0,942267.375,160517.328125,11676.6552734375,7208.68603515625,926798.0625,193811.265625,2955191.25,443793.1875,0.2336400151252746,0.148982897400856,0.0328845605254173,17.124835968017578,5.821287631988525
148,1024,0.003,32,CONTROL,,46242,,,0.5408328957187474,,,,,,,,,,,,,,,,,,,,,,,
149,1024,0.003,32,GMC,1069856.0,380418,0.906997,0.5379377297476576,0.5,0.5025150027277687,0.5052742149491376,0.5,36799472.0,31222.75390625,47321.59765625,58849.1875,78698.6640625,68613.6171875,285626.15625,673405.375,205154.359375,10009.033203125,35275.22265625,48855.453125,24331.87890625,2966928.0,450602.8125,0.1549596935510635,0.2626980543136596,0.0360344983637332,9.110381126403809,4.218133926391602
150,1024,0.003,32,ICEH,373281.0,396930,0.8644508,0.5087131367292226,0.5,0.5084833606110202,0.6177392009435353,0.5,39034260.0,4570.10009765625,51051.43359375,107831.0859375,382299.09375,182630.640625,437807.1875,160442.4375,300588.375,53001.90625,344281.46875,390545.15625,6590.5595703125,3077583.5,26024094.0,0.1195596233010292,0.2556112408638,0.0005124059971421,7.79500675201416,4.073587417602539
151,1024,0.003,32,MCN,25856.0,46242,0.30356818,0.5512976424089991,0.5013335728697382,0.5,0.493328910511573,0.4967498699947997,38375800.0,27487.412109375,23857.072265625,26514.07421875,40912.03125,12332.828125,73569.4921875,58519.84375,195911.734375,9501.7490234375,9169.8291015625,36345.8671875,26877.35546875,2964880.75,447911.8125,0.1691503971815109,0.2999205589294433,0.0012579703470692,19.486202239990234,4.985545158386231
152,1024,0.003,32,SCARF,47232.0,46242,0.7602321,0.5440251789613333,0.5,,,,,,,,,,,,,,,,,,,,,,,
153,1024,0.003,32,SUBTAB,31872.0,46242,0.520202,0.5768117243857274,0.5,,,,,,,,,,,,,,,,,,,,,,,
154,1024,0.003,64,CLIP,86145.0,180546,0.8699921,0.5606222879411846,0.4904300599762306,0.7344408074195308,0.7320802005012531,0.6534646385855434,38593008.0,26144.123046875,102299.6875,26838.96484375,9713.8935546875,75896.9375,1246730.5,766860.8125,148307.46875,7716.5400390625,52621.29296875,10003.62109375,2997.964599609375,319586816.0,33441568.0,0.0942038372159004,0.1595226526260376,0.0097225997596979,13.139290809631348,13.989487648010254
155,1024,0.003,64,CONTROL,,180546,,,0.5007324286227578,,,,,,,,,,,,,,,,,,,,,,,
156,1024,0.003,64,GMC,1073984.0,455298,0.9189179,0.5315773472264448,0.5056728669743789,0.5,0.5175549167035235,0.5,30713856.0,28619.568359375,42396.1015625,58351.37890625,171304.125,67757.1015625,421169.96875,605946.0,254852.1875,371828.3125,11182.3388671875,51887.8828125,60652.4453125,2966928.0,451117.28125,0.1789315938949585,0.2870352566242218,0.0356549136340618,12.310118675231934,4.0591325759887695
157,1024,0.003,64,ICEH,377409.0,471810,0.39859033,0.5257248279483707,0.5024218512478925,0.5335733769776323,0.6031660032434026,0.5,38673072.0,9098.12890625,50095.265625,4413.341796875,8311.072265625,213355.625,558057.5,175047.453125,102619.5390625,543506.5,72412.7734375,214337.390625,5270.32958984375,2960684.0,15122417.0,0.1181957200169563,0.2016609162092209,0.00045456958469,8.955322265625,3.3955321311950684
158,1024,0.003,64,MCN,92672.0,180546,0.42146912,0.5520162516237804,0.5126274840385838,0.4983633387888707,0.4922563762347044,0.5158866354654187,38417652.0,24981.4140625,30220.0,26514.07421875,40912.03125,29150.060546875,83971.4296875,1331758.0,72087.0234375,11122.578125,12782.658203125,42876.33984375,26863.322265625,2966928.0,451330.8125,1.7192684412002563,0.7255734205245972,0.0022869620006531,12.391590118408203,6.704336166381836
159,1024,0.003,64,SCARF,184576.0,180546,0.8584421,0.5217033802271911,0.5382106630551947,,,,,,,,,,,,,,,,,,,,,,,
160,1024,0.003,64,SUBTAB,123136.0,180546,0.527348,0.5766044332660789,0.5,,,,,,,,,,,,,,,,,,,,,,,
161,1024,0.003,128,CLIP,336129.0,713346,0.47149265,0.5736125314391531,0.5,0.7821603927986907,0.7289510541058528,0.7788676547061882,38290644.0,24646.06640625,86525.1875,81718.9140625,12810.1318359375,213159.765625,1232121.625,681439.9375,177896.984375,29426.791015625,30284.951171875,9854.8212890625,39918.38671875,255228080.0,59083944.0,0.1049380004405975,0.3110325038433075,0.0073562804609537,13.902759552001951,8.54796314239502
162,1024,0.003,128,CONTROL,,713346,,,0.5299673861971753,,,,,,,,,,,,,,,,,,,,,,,
163,1024,0.003,128,GMC,1082240.0,746370,0.89987665,0.5455971366186673,0.5478980680467649,0.5033333333333333,0.5252764263600177,0.5,31177426.0,27495.05859375,44705.0,26985.62109375,50399.0078125,83478.9296875,362136.3125,558192.5,223564.875,468081.625,325169.96875,147239.4375,18626.853515625,2966928.0,449704.875,0.2189858853816986,0.2275120764970779,0.0376131162047386,10.14586067199707,6.4349541664123535
164,1024,0.003,128,ICEH,385665.0,762882,0.4061159,0.5077285039108925,0.5381657499792709,0.5025750136388435,0.6628409258440218,0.5,38282108.0,4064.787109375,25213.802734375,9172.0419921875,316267.84375,108835.09375,83604.1328125,389516.125,239965.375,52558.27734375,299791.78125,13430.693359375,56672.71484375,2956634.25,443465.71875,0.1153058186173439,0.252723753452301,0.0005694542196579,7.906701564788818,4.069645404815674
165,1024,0.003,128,MCN,349184.0,713346,0.47629493,0.5634587214283739,0.4974745031922832,0.519721767594108,0.5365841073271413,0.5094773790951638,35842008.0,30886.560546875,29591.40625,26514.07421875,665588.8125,29150.060546875,104887.1484375,99458.3671875,69958.3203125,11726.8046875,10935.951171875,684404.8125,26858.970703125,2966928.0,451330.8125,0.778060793876648,0.484660804271698,0.0169770866632461,16.11695098876953,7.437582015991211
166,1024,0.003,128,SCARF,729600.0,713346,0.91369355,0.5428643486913021,0.4987113402061855,,,,,,,,,,,,,,,,,,,,,,,
167,1024,0.003,128,SUBTAB,483840.0,713346,0.7506468,0.5696947292777977,0.5463122909814544,,,,,,,,,,,,,,,,,,,,,,,
168,1024,0.005,32,CLIP,22593.0,46242,0.6326995,0.5886169536497057,0.4976230618280313,0.7942935079105292,0.6558491817779744,0.7595358814352574,38297496.0,29407.26953125,57138.109375,3509.419189453125,70553.5859375,217715.71875,1238521.125,1486216.875,223937.78125,31419.671875,52717.06640625,7278.228515625,12600.6533203125,2950755.0,5329854.0,0.1762392520904541,0.2986330091953277,0.0092706149443984,10.668856620788574,17.05650520324707
169,1024,0.005,32,CONTROL,,46242,,,0.5,,,,,,,,,,,,,,,,,,,,,,,
170,1024,0.005,32,GMC,1069856.0,380418,0.9130557,0.5546177551753683,0.5524895663469777,0.5033333333333333,0.5165044965354563,0.5,31431138.0,33978.06640625,43767.40234375,42804.55078125,155473.078125,77508.7734375,393931.59375,183029.53125,233901.671875,51403.6171875,434853.21875,190923.0625,81131.9921875,2966928.0,451187.8125,0.1542131602764129,0.2704699337482452,0.0415512882173061,19.930355072021484,21.33639907836914
171,1024,0.005,32,ICEH,373281.0,396930,0.73997855,0.5096908598435643,0.5,0.6209219858156028,0.6565384048356184,0.5,40740728.0,11598.1904296875,59464.1640625,149892.90625,11785.9052734375,214035.9375,1001364.875,764761.3125,414151.21875,52224.7265625,473534.03125,11851.830078125,193060.03125,2958967.75,444928.53125,0.1297024637460708,0.2528871297836303,0.0004994238261133,8.595269203186035,4.069645404815674
172,1024,0.005,32,MCN,25856.0,46242,0.28645715,0.5240215859152594,0.4974226804123711,0.5025968357883251,0.5161469851098334,0.503165626625065,38340408.0,20506.078125,25035.453125,26514.07421875,40912.03125,29150.060546875,81991.0546875,1071556.5,77654.109375,11334.7080078125,12411.97265625,42876.33984375,122276.796875,2966928.0,451330.8125,0.1630174666643142,0.3689874708652496,0.0748548284173011,22.67279815673828,6.764783382415772
173,1024,0.005,32,SCARF,47232.0,46242,0.88121545,0.5555574749177745,0.5000518227799121,,,,,,,,,,,,,,,,,,,,,,,
174,1024,0.005,32,SUBTAB,31872.0,46242,0.4817901,0.5633032530886377,0.5012886597938144,,,,,,,,,,,,,,,,,,,,,,,
175,1024,0.005,64,CLIP,86145.0,180546,0.86556786,0.5801594759680495,0.5006218733589453,0.8024986361156574,0.7314315199764116,0.7172776911076444,37247136.0,20272.455078125,71044.4453125,3131.91455078125,6885.6162109375,164726.75,1180032.125,914115.8125,141829.0,21156.076171875,171829.90625,9883.5849609375,7948.13671875,345411328.0,46357408.0,0.216271236538887,0.1862418353557586,0.0006406418397091,20.520368576049805,5.641261577606201
176,1024,0.005,64,CONTROL,,180546,,,0.5,,,,,,,,,,,,,,,,,,,,,,,
177,1024,0.005,64,GMC,1073984.0,455298,0.91727364,0.5135948425969432,0.4977819850197617,0.5,0.5028158631873803,0.5,31370010.0,26053.138671875,47770.81640625,78466.1953125,266238.09375,67408.421875,458028.25,757567.25,198282.109375,367787.78125,326899.1875,251238.140625,82195.7421875,2966928.0,451259.03125,0.3127129673957824,0.3594298660755157,0.0394339226186275,10.967148780822754,22.760841369628903
178,1024,0.005,64,ICEH,377409.0,471810,0.84796566,0.5214442663276305,0.5012886597938144,0.57379705400982,0.6281807459826036,0.5,39006564.0,17824.923828125,40417.43359375,140170.578125,608653.3125,97700.1015625,526934.75,98526.1640625,196631.953125,114710.5625,343873.4375,857302.125,131655.921875,3946057.0,443460.0,0.234825387597084,0.2097374945878982,0.0009535722783766,24.46649169921875,5.237844944000244
179,1024,0.005,64,MCN,92672.0,180546,0.7564422,0.5584077278129405,0.5,0.4853518821603927,0.4195230723868495,0.5067927717108685,38809260.0,23170.90234375,30323.337890625,43216.53515625,406222.34375,29150.060546875,79974.140625,97641.9375,74134.828125,13137.7158203125,12487.962890625,42876.33984375,28938.296875,2966928.0,451330.8125,0.2438053339719772,0.9610540866851808,0.0076568629592657,18.45466423034668,10.128777503967283
180,1024,0.005,64,SCARF,184576.0,180546,0.88745797,0.5320644813576186,0.4986595174262734,,,,,,,,,,,,,,,,,,,,,,,
181,1024,0.005,64,SUBTAB,123136.0,180546,0.50017405,0.5540753434122883,0.5000518227799121,,,,,,,,,,,,,,,,,,,,,,,
182,1024,0.005,128,CLIP,336129.0,713346,0.85039127,0.5816036041016003,0.5,0.7989252591380251,0.7450058970956803,0.7453458138325533,38745112.0,25527.93359375,71759.25,33486.51953125,14014.5888671875,207452.484375,548954.75,820123.0625,494091.90625,20341.515625,29747.38671875,9926.2197265625,5313.64794921875,154852544.0,54179336.0,0.1479101926088333,0.1824234127998352,0.0039863851852715,14.745072364807127,7.424441337585449
183,1024,0.005,128,CONTROL,,713346,,,0.5,,,,,,,,,,,,,,,,,,,,,,,
