,batch_size,learning_rate,latent_dim,model_type,embedder_params,predictor_params,kmeans_perf,knn_perf,predictor_perf,city,area,animal,furniture,rooms,bathroom,parking_spaces,hoa_(BRL),rent_amount_(BRL),property_tax_(BRL),fire_insurance_(BRL)
26,1024,0.0002,32,SCARF,37024.0,36001,0.29015014,0.0015342887,0.00019554635,,,,,,,,,,,
27,1024,0.0002,32,SUBTAB,28832.0,36001,0.14631164,0.0015543064,0.00028401436,,,,,,,,,,,
28,1024,0.0002,64,CLIP,63681.0,108865,0.16549525,0.0014706779,0.00013898668,0.344927536231884,0.025,0.7,0.4857142857142857,1.6956521272659302,1.34782612323761,2.10869574546814,12.727738380432127,0.9351983070373536,9.148104667663574,0.6680276989936829
29,1024,0.0002,64,CONTROL,,108865,,,0.00012671926,,,,,,,,,,,
30,1024,0.0002,64,GMC,574528.0,254657,0.34842816,0.00063186814,0.00022746963,0.2652173913043478,0.05,0.4888888888888889,0.5311688311688312,0.695652186870575,1.54347825050354,2.0,14.227396965026855,0.3001402020454407,6.096562385559082,0.2562229931354522
31,1024,0.0002,64,ICEH,225985.0,271169,0.5388986,0.00040506682,7.897444e-05,0.2492753623188405,0.075,0.977777777777778,0.6610389610389611,2.54347825050354,2.45652174949646,9.56521701812744,16.598590850830078,0.0194761510938406,7.449439525604248,0.0385912619531154
32,1024,0.0002,64,MCN,70208.0,108865,0.17810324,0.0018470816,0.00016617365,0.0792270531400966,0.05,0.7888888888888889,0.3532467532467532,4.9347825050354,7.5,12.89130401611328,12.531442642211914,1.322597861289978,10.988892555236816,1.386023759841919
33,1024,0.0002,64,SCARF,112960.0,108865,0.21716194,0.0017327087,0.00016517726,,,,,,,,,,,
34,1024,0.0002,64,SUBTAB,80192.0,108865,0.1205954,0.0013501642,0.0001204848,,,,,,,,,,,
35,1024,0.0002,128,CLIP,184705.0,365185,0.20019257,0.0015289171,0.00019208583,0.3009661835748792,0.0875,0.5888888888888889,0.5272727272727272,1.2391303777694702,1.04347825050354,1.93478262424469,12.419473648071287,0.0562283992767334,5.810553073883057,0.0297444052994251
36,1024,0.0002,128,CONTROL,,365185,,,0.00013123549,,,,,,,,,,,
37,1024,0.0002,128,GMC,582784.0,398209,0.35909966,0.0006484583,0.00014226726,0.2231884057971014,0.075,1.0,0.5766233766233766,0.782608687877655,1.58695650100708,2.04347825050354,14.18251895904541,0.3165187537670135,6.32124137878418,0.2647462487220764
38,1024,0.0002,128,ICEH,234241.0,414721,0.53397125,0.00036482455,0.00015665429,0.3246376811594203,0.1,0.8666666666666667,0.5,4.5217390060424805,2.8913042545318604,7.543478488922119,16.00067138671875,0.0403735823929309,7.937011241912842,0.0490103587508201
39,1024,0.0002,128,MCN,197760.0,365185,0.21045041,0.0015467847,0.00016178751,0.2101449275362318,0.05,0.8222222222222222,0.6155844155844156,3.7173912525177,4.97826099395752,7.543478488922119,10.913833618164062,1.3090773820877075,10.360734939575195,1.1489601135253906
40,1024,0.0002,128,SCARF,381568.0,365185,0.18781242,0.0015757687,0.00012400438,,,,,,,,,,,
41,1024,0.0002,128,SUBTAB,250496.0,365185,0.13183574,0.001386613,0.00010496588,,,,,,,,,,,
42,1024,0.0003,32,CLIP,24673.0,36001,0.15330759,0.0015984429,0.00022333904,0.2188405797101449,0.025,0.7888888888888889,0.5168831168831168,1.93478262424469,1.43478262424469,1.91304349899292,12.553565979003906,1.4035992622375488,4.111684322357178,0.8690465092658997
43,1024,0.0003,32,CONTROL,,36001,,,0.0002691808,,,,,,,,,,,
44,1024,0.0003,32,GMC,570400.0,216673,0.34880033,0.00061489624,0.00020764189,0.2318840579710145,0.1,0.4888888888888889,0.5454545454545454,0.739130437374115,1.2826087474822998,1.82608699798584,15.465620994567873,0.3057667911052704,6.20727014541626,0.2451894134283065
45,1024,0.0003,32,ICEH,221857.0,233185,0.51466316,0.00030582296,0.00014438042,0.3246376811594203,0.1375,0.5555555555555556,0.5545454545454546,3.91304349899292,3.10869574546814,1.36956524848938,15.787901878356934,0.0154703529551625,7.255769729614258,0.0540331564843654
46,1024,0.0003,32,MCN,27936.0,36001,0.18069656,0.0017976797,0.00015646775,0.3202898550724637,0.0583333333333333,0.4555555555555555,0.5701298701298702,3.73913049697876,7.717391490936279,11.34782600402832,17.374366760253906,1.4769939184188845,13.185200691223145,1.396353840827942
47,1024,0.0003,32,SCARF,37024.0,36001,0.25316152,0.001731357,0.0006036449,,,,,,,,,,,
48,1024,0.0003,32,SUBTAB,28832.0,36001,0.17317052,0.0016289029,0.00021740182,,,,,,,,,,,
49,1024,0.0003,64,CLIP,63681.0,108865,0.18607843,0.001552262,0.00017288557,0.2019323671497584,0.0,0.7444444444444445,0.612987012987013,1.47826087474823,1.08695650100708,1.7173912525177002,13.808669090270996,0.1673065423965454,4.5582194328308105,0.0988655313849449
50,1024,0.0003,64,CONTROL,,108865,,,0.00014315652,,,,,,,,,,,
51,1024,0.0003,64,GMC,574528.0,254657,0.33125392,0.0006157857,0.00014115633,0.2739130434782608,0.025,0.4888888888888889,0.5311688311688312,0.6521739363670349,1.1739130020141602,1.91304349899292,15.04141616821289,0.3038041889667511,6.391875743865967,0.2451401203870773
52,1024,0.0003,64,ICEH,225985.0,271169,0.5394569,0.000292373,0.0001584878,0.2,0.075,0.5,0.5,2.17391300201416,2.3043477535247803,2.13043475151062,16.123458862304688,0.0217452980577945,8.013406753540039,0.0393913350999355
53,1024,0.0003,64,MCN,70208.0,108865,0.1962839,0.0016038236,0.0001253204,0.2932367149758453,0.025,0.3444444444444444,0.5844155844155844,3.9347825050354,6.1086955070495605,10.1304349899292,12.535260200500488,1.3295910358428955,9.761068344116213,1.3305753469467163
54,1024,0.0003,64,SCARF,112960.0,108865,0.27878582,0.0015495787,0.000106216525,,,,,,,,,,,
55,1024,0.0003,64,SUBTAB,80192.0,108865,0.2263991,0.0014751189,0.00013301474,,,,,,,,,,,
56,1024,0.0003,128,CLIP,184705.0,365185,0.16753787,0.0013215637,0.0001589479,0.3956521739130434,0.1083333333333333,0.3666666666666666,0.548051948051948,1.3043478727340698,0.739130437374115,1.5,11.83483600616455,0.0389233008027076,4.78712272644043,0.0344028212130069
57,1024,0.0003,128,CONTROL,,365185,,,0.00010386038,,,,,,,,,,,
58,1024,0.0003,128,GMC,582784.0,398209,0.34174368,0.0005988527,0.00017963063,0.2565217391304347,0.1,0.4888888888888889,0.5454545454545454,0.6521739363670349,1.39130437374115,2.04347825050354,16.013090133666992,0.3145944476127624,6.651934623718262,0.2469154298305511
59,1024,0.0003,128,ICEH,234241.0,414721,0.5309971,0.00037328445,0.00017387113,0.2666666666666666,0.1,0.8666666666666667,0.5,2.8478260040283203,2.73913049697876,9.239130020141602,16.39852523803711,0.0241567231714725,7.552421092987059,0.0369571223855018
60,1024,0.0003,128,MCN,197760.0,365185,0.16602845,0.0015050182,0.00015026545,0.2251207729468599,0.1,0.3888888888888889,0.538961038961039,2.5652174949646,5.5217390060424805,7.4347825050354,10.20060920715332,1.282617211341858,8.44806957244873,1.0503336191177368
61,1024,0.0003,128,SCARF,381568.0,365185,0.2802481,0.0012779139,0.0001494626,,,,,,,,,,,
62,1024,0.0003,128,SUBTAB,250496.0,365185,0.17344454,0.0012987102,0.00011059153,,,,,,,,,,,
63,1024,0.0005,32,CLIP,24673.0,36001,0.17524044,0.0015493961,0.00015867552,0.3227053140096618,0.025,0.7777777777777778,0.5727272727272728,2.02173924446106,1.5,1.97826087474823,15.958706855773926,0.270306259393692,8.415703773498535,1.3908870220184326
64,1024,0.0005,32,CONTROL,,36001,,,0.00012705645,,,,,,,,,,,
65,1024,0.0005,32,GMC,570400.0,216673,0.33991387,0.00065883575,0.00019036724,0.2478260869565217,0.025,0.5,0.5454545454545454,0.739130437374115,1.10869562625885,1.6956521272659302,14.686086654663086,0.2497573345899582,6.1013712882995605,0.2328273355960846
66,1024,0.0005,32,ICEH,221857.0,233185,0.5134523,0.00024087273,0.00012222368,0.3159420289855072,0.075,0.5,0.5428571428571428,2.52173924446106,3.2826087474823,2.0652174949646,12.417911529541016,0.0250728912651538,7.524008274078369,0.0295256059616804
67,1024,0.0005,32,MCN,27936.0,36001,0.18537532,0.0015087354,0.00014164127,0.372463768115942,0.0,0.8222222222222222,0.5701298701298702,3.3043477535247803,6.804347991943359,9.65217399597168,15.542202949523926,1.3805394172668457,10.503512382507324,1.3867766857147217
68,1024,0.0005,32,SCARF,37024.0,36001,0.22477409,0.0014735248,8.295924e-05,,,,,,,,,,,
69,1024,0.0005,32,SUBTAB,28832.0,36001,0.15675183,0.0016042402,0.00013355167,,,,,,,,,,,
70,1024,0.0005,64,CLIP,63681.0,108865,0.18264273,0.0014309207,0.00012772305,0.3632850241545894,0.0083333333333333,0.3222222222222222,0.612987012987013,1.56521737575531,1.15217387676239,4.543478488922119,9.67452907562256,0.0641172304749488,6.213977813720703,0.0452095568180084
71,1024,0.0005,64,CONTROL,,108865,,,0.00012310044,,,,,,,,,,,
72,1024,0.0005,64,GMC,574528.0,254657,0.34179252,0.0005987685,0.00018432688,0.2478260869565217,0.025,0.4777777777777778,0.5311688311688312,0.717391312122345,1.2391303777694702,1.97826087474823,16.02568244934082,0.3141037821769714,6.535944938659668,0.2345896363258361
73,1024,0.0005,64,ICEH,225985.0,271169,0.5021611,0.00019652878,0.00015378969,0.391304347826087,0.05,0.5777777777777777,0.4688311688311688,2.02173924446106,1.8478261232376096,1.7391303777694702,14.448349952697754,0.0202719755470752,7.1641459465026855,0.0284919925034046
74,1024,0.0005,64,MCN,70208.0,108865,0.15250398,0.001429177,0.00015568812,0.2130434782608695,0.0291666666666666,0.4222222222222222,0.4909090909090909,2.65217399597168,4.5,5.456521511077881,15.757329940795898,1.3847191333770752,9.376338958740234,0.9349899888038636
75,1024,0.0005,64,SCARF,112960.0,108865,0.23980305,0.0009511642,0.00012019426,,,,,,,,,,,
76,1024,0.0005,64,SUBTAB,80192.0,108865,0.17583892,0.0013308824,0.000124473,,,,,,,,,,,
77,1024,0.0005,128,CLIP,184705.0,365185,0.18456301,0.0012054656,0.00010068846,0.4193236714975844,0.0833333333333333,0.8222222222222222,0.5467532467532468,1.39130437374115,0.8478260636329651,1.86956524848938,7.044328212738037,0.0521191917359828,6.5102386474609375,0.0320513546466827
78,1024,0.0005,128,CONTROL,,365185,,,8.497386e-05,,,,,,,,,,,
79,1024,0.0005,128,GMC,582784.0,398209,0.33486277,0.00060425873,0.00011471127,0.2565217391304347,0.05,0.4888888888888889,0.5,0.739130437374115,1.2391303777694702,1.8043478727340696,15.92985725402832,0.3108985126018524,6.424967288970947,0.2276610136032104
