,batch_size,learning_rate,latent_dim,model_type,embedder_params,predictor_params,kmeans_perf,knn_perf,predictor_perf,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol
137,1024,0.002,64,MCN,53696.0,92353,0.5082048,0.6246154,0.5364843,6.346991539001465,0.0727561563253402,0.2371123284101486,25.652687072753903,0.0049874228425323,406.0488586425781,2992.979248046875,5.941059862379916e-05,0.2109222114086151,0.0838906168937683,5.405986309051514
138,1024,0.002,64,SCARF,96448.0,92353,0.46831253,0.5638177,0.5310648,,,,,,,,,,,
139,1024,0.002,64,SUBTAB,63680.0,92353,0.5031998,0.6086989,0.54762816,,,,,,,,,,,
140,1024,0.002,128,CLIP,184449.0,364929,0.48540583,0.59951925,0.5322514,3.539376974105835,0.0194680392742156,0.4049872159957886,28.50872039794922,0.0101511580869555,2548.68115234375,37419.17578125,3.5646702599478886e-05,0.0731378719210624,0.0504884682595729,1.0744431018829346
141,1024,0.002,128,CONTROL,,364929,,,0.51571256,,,,,,,,,,,
142,1024,0.002,128,GMC,582272.0,397953,0.56200296,0.6916239,0.5392611,14.18491554260254,0.0208402313292026,0.0340555384755134,21.125200271606445,0.0014372230507433,394.2642211914063,24158.81640625,8.011786121642217e-05,0.199625015258789,0.0178873855620622,8.513355255126953
143,1024,0.002,128,ICEH,233985.0,414465,0.47572243,0.54166156,0.53083247,12.140807151794434,0.094535656273365,0.0206136927008628,39.23016357421875,0.0090302564203739,312.53692626953125,21994.095703125,5.570259963860735e-05,0.4475014507770538,0.2675914168357849,14.00372314453125
144,1024,0.002,128,MCN,197504.0,364929,0.44508234,0.56267804,0.5265249,7.023407459259033,0.1010124534368515,0.0636132359504699,19.6263427734375,0.0409944988787174,357.6473083496094,3422.071533203125,7.918843039078638e-05,0.6130872368812561,0.2005126476287841,6.497989654541016
145,1024,0.002,128,SCARF,381312.0,364929,0.48664644,0.6864615,0.5590007,,,,,,,,,,,
146,1024,0.002,128,SUBTAB,250240.0,364929,0.50144076,0.61473846,0.53034395,,,,,,,,,,,
147,1024,0.003,32,CLIP,12321.0,23649,0.45525974,0.5704553,0.53421867,6.497403621673584,0.0189494621008634,0.2489597052335739,45.52885437011719,0.0087493155151605,398.5646057128906,23490.3671875,3.89838642149698e-05,0.0952654182910919,0.0640792325139045,1.4393603801727295
148,1024,0.003,32,CONTROL,,23649,,,0.53936136,,,,,,,,,,,
149,1024,0.003,32,GMC,569888.0,216417,0.5701271,0.69525164,0.52739334,16.98153305053711,0.02164988219738,0.0244124606251716,23.78864860534668,0.0107735777273774,432.7896118164063,56373.89453125,7.648371683899313e-05,0.5266461372375488,0.0201361533254385,11.12514877319336
150,1024,0.003,32,ICEH,221601.0,232929,0.44539353,0.5610577,0.52416605,5.87279224395752,0.091668352484703,0.0319552309811115,35.94823455810547,0.0018101630266755,632.95654296875,19688.8203125,5.586120823863894e-05,0.0181476939469575,0.0295743085443973,2.3549039363861084
151,1024,0.003,32,MCN,15584.0,23649,0.46096575,0.6237991,0.5384606,9.65613079071045,0.0782764628529548,0.2588371038436889,35.27896499633789,0.0027164199855178,413.6980895996094,38565.1953125,7.767436909489334e-05,0.2712670564651489,0.1041593849658966,5.965248107910156
152,1024,0.003,32,SCARF,24672.0,23649,0.58455575,0.6195693,0.535636,,,,,,,,,,,
153,1024,0.003,32,SUBTAB,16480.0,23649,0.5155749,0.6080154,0.5468161,,,,,,,,,,,
154,1024,0.003,64,CLIP,47169.0,92353,0.47434208,0.58277774,0.5047661,5.096903324127197,0.0305149611085653,0.2391901612281799,28.247148513793945,0.0031886012293398,417.9880676269531,21740.0390625,4.713925955002196e-05,0.0866751074790954,0.0598104633390903,2.297963857650757
155,1024,0.003,64,CONTROL,,92353,,,0.53569007,,,,,,,,,,,
156,1024,0.003,64,GMC,574016.0,254401,0.5759526,0.7602885,0.5962608,4.147723197937012,0.0261627659201622,0.0238558445125818,26.973806381225582,0.0145550072193145,15719.8583984375,30187.58984375,1.415854785591364e-05,0.1082281470298767,0.0242510773241519,2.231797933578491
157,1024,0.003,64,ICEH,225729.0,270913,0.4816466,0.55365777,0.53036666,9.968999862670898,0.0204108078032732,0.027188615873456,18.989648818969727,0.0302393455058336,245.6123046875,47012.734375,4.682006692746654e-05,0.1027101725339889,0.1051424667239189,8.13918399810791
158,1024,0.003,64,MCN,53696.0,92353,0.46836933,0.6062868,0.5659599,8.815114974975586,0.1210508123040199,0.0401081517338752,66.29389190673828,0.0300674196332693,349.53192138671875,2212.916259765625,7.767436909489334e-05,0.1788360327482223,0.021529845893383,7.724339485168457
159,1024,0.003,64,SCARF,96448.0,92353,0.50372165,0.6481731,0.5691793,,,,,,,,,,,
160,1024,0.003,64,SUBTAB,63680.0,92353,0.48714796,0.5784615,0.5898106,,,,,,,,,,,
161,1024,0.003,128,CLIP,184449.0,364929,0.48224854,0.6090598,0.5298877,5.83579158782959,0.0220656543970108,0.3117035627365112,42.99715042114258,0.0022114415187388,1937.82080078125,29066.865234375,3.99596719944384e-05,0.0871854126453399,0.0497347712516784,2.4682459831237797
162,1024,0.003,128,CONTROL,,364929,,,0.76762044,,,,,,,,,,,
163,1024,0.003,128,GMC,582272.0,397953,0.57311565,0.7462,0.6110722,2.6746654510498047,0.0256198830902576,0.0222858451306819,28.911718368530277,0.0017310983967036,521.9500122070312,3948.91650390625,1.5973921108525246e-05,0.0748484581708908,0.0202190782874822,4.913849353790283
164,1024,0.003,128,ICEH,233985.0,414465,0.49917832,0.53713846,0.5273005,3.798361539840698,0.0320346541702747,0.0239001531153917,37.12190628051758,0.0346802100539207,222.76307678222656,31390.30078125,5.339438939699903e-05,0.0951495617628097,0.21201753616333,3.763436317443848
165,1024,0.003,128,MCN,197504.0,364929,0.44497895,0.54631084,0.51265144,13.548068046569824,0.077615737915039,0.2606415450572967,16.013837814331055,0.0185625907033681,291.0196228027344,2146.940673828125,8.185495971702039e-05,0.2087848633527755,0.1833472549915313,9.000282287597656
166,1024,0.003,128,SCARF,381312.0,364929,0.44312847,0.6690978,0.56488246,,,,,,,,,,,
167,1024,0.003,128,SUBTAB,250240.0,364929,0.49291456,0.620628,0.52332944,,,,,,,,,,,
168,1024,0.005,32,CLIP,12321.0,23649,0.47394386,0.61470085,0.5412859,7.299718856811523,0.0207439623773098,0.1050924658775329,37.258636474609375,0.001862670877017,5970.0966796875,25188.65625,3.339364047860727e-05,0.0747690945863723,0.0465706177055835,1.0280883312225342
169,1024,0.005,32,CONTROL,,23649,,,0.5625711,,,,,,,,,,,
170,1024,0.005,32,GMC,569888.0,216417,0.56444126,0.72598463,0.62703866,2.2796499729156494,0.0269440747797489,0.0285966135561466,29.922590255737305,0.0018505230545997,553.6138305664062,4877.03173828125,3.134662620141171e-05,0.0751650780439376,0.0232772305607795,3.91088604927063
171,1024,0.005,32,ICEH,221601.0,232929,0.5440705,0.5788308,0.54184455,3.7238845825195312,0.0179814230650663,0.0274666156619787,20.21674346923828,0.010820566676557,240.6776885986328,26665.1015625,4.743433964904398e-05,0.2074502259492874,0.1104897037148475,6.636185169219971
172,1024,0.005,32,MCN,15584.0,23649,0.47883677,0.5988221,0.5541042,6.657438278198242,0.0446026138961315,0.1112375482916832,21.030118942260746,0.0032435737084597,10375.171875,25435.873046875,5.586120823863894e-05,0.423440545797348,0.0908795371651649,7.341186046600342
173,1024,0.005,32,SCARF,24672.0,23649,0.5201997,0.6641346,0.57895875,,,,,,,,,,,
174,1024,0.005,32,SUBTAB,16480.0,23649,0.4923706,0.5950079,0.553858,,,,,,,,,,,
175,1024,0.005,64,CLIP,47169.0,92353,0.45496103,0.62717944,0.5743261,4.6720805168151855,0.0196786522865295,0.0494621582329273,25.666379928588867,0.0014360508648678,377.0415344238281,25884.787109375,4.18579438701272e-05,0.0603727884590625,0.0445867702364921,1.0635828971862793
176,1024,0.005,64,CONTROL,,92353,,,0.53754646,,,,,,,,,,,
177,1024,0.005,64,GMC,574016.0,254401,0.5649356,0.77832305,0.6344565,3.844891786575317,0.0264846514910459,0.0236550793051719,29.073070526123047,0.0023120047990232,5908.73828125,5754.115234375,1.5430921848746948e-05,0.1098952293395996,0.0274750757962465,5.709843635559082
178,1024,0.005,64,ICEH,225729.0,270913,0.5362388,0.55115384,0.5623891,1.6664539575576782,0.0250633098185062,0.0221736915409564,20.315156936645508,0.0137632163241505,312.9903869628906,19472.775390625,4.792496110894717e-05,0.0215252321213483,0.0344515405595302,3.276005506515503
179,1024,0.005,64,MCN,53696.0,92353,0.444913,0.5755769,0.52126884,10.57911491394043,0.1313163638114929,0.0435352325439453,25.85035514831543,0.0339650437235832,825.0718994140625,6310.49755859375,5.7085380831267685e-05,0.249320700764656,0.1604419946670532,8.320208549499512
180,1024,0.005,64,SCARF,96448.0,92353,0.4826564,0.71192306,0.5486842,,,,,,,,,,,
181,1024,0.005,64,SUBTAB,63680.0,92353,0.4695637,0.6068269,0.54476744,,,,,,,,,,,
182,1024,0.005,128,CLIP,184449.0,364929,0.48676494,0.6096154,0.5192042,4.522919178009033,0.0268532335758209,0.413378894329071,55.67839431762695,0.0035300569143146,242.7407684326172,19752.75,3.67128595826216e-05,0.0931658744812011,0.0520047694444656,1.138529658317566
183,1024,0.005,128,CONTROL,,364929,,,0.5235458,,,,,,,,,,,
184,1024,0.005,128,GMC,582272.0,397953,0.555658,0.7416013,0.6579775,2.224749803543091,0.027092806994915,0.0248707700520753,31.18806266784668,0.0443589054048061,506.046142578125,5139.525390625,1.7608252164791338e-05,0.1175996959209442,0.0224161520600318,5.641584873199463
185,1024,0.005,128,ICEH,233985.0,414465,0.49182677,0.5900475,0.52227294,3.1570425033569336,0.0370894223451614,0.0208941530436277,25.72088623046875,0.0197486579418182,294.2019348144531,29375.31640625,4.6397919504670426e-05,0.0655234158039093,0.0465387739241123,14.87617301940918
186,1024,0.005,128,MCN,197504.0,364929,0.41282472,0.55625,0.53132766,9.65613079071045,0.1004998460412025,0.0448547713458538,21.23415184020996,0.0152276307344436,321.5811462402344,1807.3961181640625,7.767436909489334e-05,0.1992552727460861,0.0985696986317634,5.922417640686035
187,1024,0.005,128,SCARF,381312.0,364929,0.4816077,0.7052,0.5266496,,,,,,,,,,,
188,1024,0.005,128,SUBTAB,250240.0,364929,0.48619902,0.61149573,0.5284706,,,,,,,,,,,
189,1024,0.007,32,CLIP,12321.0,23649,0.49173415,0.6288889,0.55178946,3.779630422592163,0.0214404612779617,0.3378273844718933,68.87100219726562,0.0025644015986472,3859.634521484375,21943.568359375,4.157384319114499e-05,0.0847251042723655,0.0484820045530796,1.0674378871917725
190,1024,0.007,32,CONTROL,,23649,,,0.55034393,,,,,,,,,,,
191,1024,0.007,32,GMC,569888.0,216417,0.5660222,0.7451282,0.55711883,3.5056073665618896,0.0283114220947027,0.0277821533381938,30.96348571777344,0.0495590381324291,764.9657592773438,7640.931640625,2.149880856450181e-05,0.062415849417448,0.0520952306687831,4.97613525390625
192,1024,0.007,32,ICEH,221601.0,232929,0.52538013,0.58210826,0.5395289,5.654834747314453,0.1505178660154342,0.0408192314207553,32.06779861450195,0.0081354426220059,247.24038696289065,34638.03515625,7.185374124674127e-05,0.2604254782199859,0.1785641759634018,8.169008255004883
193,1024,0.007,32,MCN,15584.0,23649,0.45379028,0.5488854,0.5559929,6.080776691436768,0.0473370403051376,0.2492870837450027,24.70030975341797,0.0017115891678258,12934.2060546875,24090.662109375,3.2353545975638554e-05,0.2739615142345428,0.0828229263424873,6.848919868469238
194,1024,0.007,32,SCARF,24672.0,23649,0.5663301,0.6710161,0.5304604,,,,,,,,,,,
195,1024,0.007,32,SUBTAB,16480.0,23649,0.56697804,0.5841445,0.53112495,,,,,,,,,,,
196,1024,0.007,64,CLIP,47169.0,92353,0.4844012,0.5830154,0.5145316,3.751395702362061,0.0224826540797948,0.168609544634819,54.61364364624024,0.0035912520252168,421.3357543945313,23272.337890625,3.383617877261713e-05,0.0981052666902542,0.0561072304844856,0.9803337454795836
197,1024,0.007,64,CONTROL,,92353,,,0.5329714,,,,,,,,,,,
198,1024,0.007,64,GMC,574016.0,254401,0.5684667,0.77343076,0.53048116,3.5657458305358887,0.0298709627240896,0.0288024600595235,29.623580932617188,0.0020885921549052,616.2311401367188,7168.97998046875,1.7872005628305487e-05,0.0842409208416938,0.0224346164613962,3.258556842803955
199,1024,0.007,64,ICEH,225729.0,270913,0.55369955,0.70853364,0.5473079,6.017541885375977,0.026983194053173,0.0709178522229194,18.50967788696289,0.0014688184019178,304.3553771972656,9039.62109375,7.772252865834162e-05,0.3520176708698272,0.0506441555917263,8.04773998260498
200,1024,0.007,64,MCN,53696.0,92353,0.4221722,0.593547,0.5405585,10.726946830749512,0.1990577131509781,0.2523112595081329,67.39012908935547,0.0229488667100667,355.19500732421875,45084.296875,5.586120823863894e-05,0.6121597290039062,0.3784758746623993,5.93134069442749
201,1024,0.007,64,SCARF,96448.0,92353,0.59689873,0.6790461,0.5153697,,,,,,,,,,,
202,1024,0.007,64,SUBTAB,63680.0,92353,0.5755548,0.6382526,0.5593617,,,,,,,,,,,
203,1024,0.007,128,CLIP,184449.0,364929,0.49013343,0.6161846,0.51622045,6.845211982727051,0.0233382694423198,0.1598012298345565,38.35026931762695,0.0040533137507736,235.9511566162109,27307.830078125,1.2522827091743238e-05,0.2173749059438705,0.0437603071331977,0.8849782347679138
204,1024,0.007,128,CONTROL,,364929,,,0.5343955,,,,,,,,,,,
205,1024,0.007,128,GMC,582272.0,397953,0.56221867,0.87153846,0.8054966,8.589731216430664,0.0451395399868488,0.0385533832013607,30.382902145385746,0.0022881706245243,1137.8111572265625,6693.43017578125,1.96890232473379e-05,0.0581278391182422,0.0317961536347866,4.237288951873779
206,1024,0.007,128,ICEH,233985.0,414465,0.55351853,0.5532933,0.660217,9.156649589538574,0.0874754711985588,0.0493941567838192,16.652629852294922,0.0059538804925978,244.59153747558597,8344.017578125,4.825949145015329e-05,0.2212385386228561,0.1179240047931671,2.9135632514953613
207,1024,0.007,128,MCN,197504.0,364929,0.3831242,0.5448038,0.5794502,8.20578384399414,0.0936009660363197,0.0661057010293006,21.888402938842773,0.0025972507428377,349.9334716796875,2528.3623046875,7.767436909489334e-05,0.2652745544910431,0.099591851234436,8.090323448181152
208,1024,0.007,128,SCARF,381312.0,364929,0.49120277,0.68719846,0.5478116,,,,,,,,,,,
209,1024,0.007,128,SUBTAB,250240.0,364929,0.5077079,0.6526683,0.5416526,,,,,,,,,,,
210,1024,0.01,32,CLIP,12321.0,23649,0.49132597,0.6004308,0.52787083,3.972445964813232,0.0282490383833646,0.2056395560503006,28.32056427001953,0.0018899877322837,256.3080749511719,22042.330078125,4.733491005026736e-05,0.0663712471723556,0.081151396036148,1.008618712425232
211,1024,0.01,32,CONTROL,,23649,,,0.5393924,,,,,,,,,,,
212,1024,0.01,32,GMC,569888.0,216417,0.5710985,0.74087363,0.5528949,9.471452713012695,0.0367189981043338,0.0261803083121776,29.06842613220215,0.0019490922568365,4520.4658203125,7259.7529296875,1.686102586972993e-05,0.0824396833777427,0.0241856910288333,3.6379780769348153
213,1024,0.01,32,ICEH,221601.0,232929,0.55567145,0.6898308,0.60778123,4.663130283355713,0.0220104604959487,0.6480900049209595,22.11289596557617,0.0014993953518569,332.3572998046875,25103.787109375,7.937635382404551e-05,0.1749254465103149,0.0188898462802171,8.071001052856445
214,1024,0.01,32,MCN,15584.0,23649,0.47720665,0.5417949,0.5605131,9.570053100585938,0.0581927374005317,0.109599232673645,29.98078727722168,0.0039613181725144,14646.95703125,31511.822265625,7.78792891651392e-05,0.2735679745674133,0.1705363243818283,6.873616218566895
215,1024,0.01,32,SCARF,24672.0,23649,0.42234066,0.6356731,0.5738438,,,,,,,,,,,
216,1024,0.01,32,SUBTAB,16480.0,23649,0.50479466,0.5925,0.5351864,,,,,,,,,,,
217,1024,0.01,64,CLIP,47169.0,92353,0.47604623,0.60047007,0.51193154,7.800665378570557,0.0351546518504619,0.1458652466535568,37.4989128112793,0.0030162367038428,264.63885498046875,18897.748046875,2.13440325751435e-05,0.1156748160719871,0.0445930808782577,1.3436214923858645
218,1024,0.01,64,CONTROL,,92353,,,0.556581,,,,,,,,,,,
219,1024,0.01,64,GMC,574016.0,254401,0.56402814,0.77557296,0.62367946,10.510049819946287,0.0276445392519235,0.025412768125534,29.571857452392575,0.0602445155382156,836.9780883789062,14732.35546875,1.800897007342428e-05,0.055694006383419,0.0480463095009326,3.2364389896392822
220,1024,0.01,64,ICEH,225729.0,270913,0.4559224,0.5767385,0.59282565,2.478950023651123,0.0178664233535528,0.0202520005404949,12.173734664916992,0.0023690121490508,229.84500122070312,1544.8004150390625,2.868936255457811e-05,0.0263358429074287,0.0214052328467369,1.0765836715698243
221,1024,0.01,64,MCN,53696.0,92353,0.44750684,0.5464992,0.52113336,16.57865333557129,0.0891185849905014,0.063631072640419,18.195968627929688,0.0042335395701229,11360.5888671875,2099.8193359375,4.542516398942098e-05,0.175890177488327,0.137822613120079,8.1270112991333
222,1024,0.01,64,SCARF,96448.0,92353,0.4574084,0.578179,0.5888797,,,,,,,,,,,
223,1024,0.01,64,SUBTAB,63680.0,92353,0.5272145,0.5845192,0.5493164,,,,,,,,,,,
224,1024,0.01,128,CLIP,184449.0,364929,0.47471634,0.5871415,0.55401826,6.205761432647705,0.0271395407617092,0.0741407722234726,46.76635360717773,0.0057221679016947,234.4938507080078,10381.0810546875,4.051458381582052e-05,0.0799760222434997,0.0491713844239711,1.4755412340164185
225,1024,0.01,128,CONTROL,,364929,,,0.54769886,,,,,,,,,,,
226,1024,0.01,128,GMC,582272.0,397953,0.5727998,0.73464614,4.2398214,5.566173553466797,0.035359039902687,0.2513361573219299,32.90068817138672,0.0042232587002217,780.9495849609375,7460.47021484375,1.942511153174564e-05,0.0834390744566917,0.0269178450107574,2.8446710109710693
227,1024,0.01,128,ICEH,233985.0,414465,0.5184302,0.61777776,24.350367,1.447450041770935,0.0348832309246063,0.0224232301115989,18.010936737060547,0.0230033788830041,315.9488525390625,1040.8057861328125,4.735163747682236e-05,0.0604489557445049,0.0300775375217199,1.2605412006378174
228,1024,0.01,128,MCN,197504.0,364929,0.49817297,0.5367521,0.55033267,12.880345344543455,0.0235152319073677,0.0832838416099548,19.19622039794922,0.0026819412596523,295.8042297363281,18661.1171875,5.596521805273369e-05,0.2960027754306793,0.0977538451552391,6.645135402679443
229,1024,0.01,128,SCARF,381312.0,364929,0.53794414,0.8115693,0.6623839,,,,,,,,,,,
230,1024,0.01,128,SUBTAB,250240.0,364929,0.49283823,0.6926202,0.55801207,,,,,,,,,,,
