,batch_size,learning_rate,latent_dim,model_type,embedder_params,predictor_params,kmeans_perf,knn_perf,predictor_perf,lepton_pT,lepton_eta,lepton_phi,missing_energy_magnitude,missing_energy_phi,jet_1_pt,jet_1_eta,jet_1_phi,jet_2_pt,jet_2_eta,jet_2_phi,jet_3_pt,jet_3_eta,jet_3_phi,jet_4_pt,jet_4_eta,jet_4_phi,m_jj,m_jjj,m_lv,m_jlv,m_bb,m_wbb,m_wwbb
91,4096,0.0031622776601683,32,GMC,1203392.0,432290,0.79857814,0.5519389261608072,0.7383357465690957,0.0039835809729993,0.0453594177961349,0.1657115370035171,0.0045508500188589,0.1203972846269607,0.0029484673868864,0.0308133419603109,0.0970796942710876,0.0015892422525212,0.0301109254360198,0.1118320375680923,0.0010103117674589,0.0347663238644599,0.1155903413891792,0.0026556402444839,0.043858628720045,0.1467804312705993,0.0002990505017805,0.0003382415743544,0.0005012076580896,0.0011080895783379,0.0013693176442757,0.0008049538591876,0.0010232466738671
92,4096,0.0031622776601683,32,ICEH,439585.0,464258,0.19443554,0.600596882406548,0.7383050711012308,0.0066655371338129,0.1959986537694931,0.2246501743793487,0.0038584046997129,0.2125453799962996,0.0053632427006959,0.0872698426246642,0.0682817846536636,0.0052999854087829,0.0781677067279815,0.0725665614008903,0.0034037677105516,0.0631768107414245,0.0770347490906715,0.0049409731291234,0.0701358839869499,0.0895998328924179,0.0058090696111321,0.0054520475678145,0.0010170843452215,0.0100908558815717,0.0560572743415832,0.0261183138936758,0.065914399921894
93,4096,0.0031622776601683,32,SCARF,824768.0,817538,0.19879568,0.5092130435173925,0.7047932701187716,,,,,,,,,,,,,,,,,,,,,,,,
94,4096,0.0031622776601683,32,SUBTAB,445536.0,445602,0.35559663,0.5162579499984153,0.6731277907190625,,,,,,,,,,,,,,,,,,,,,,,,
95,4096,0.0031622776601683,64,CONTROL,,201410,,,0.7299747012287991,,,,,,,,,,,,,,,,,,,,,,,,
96,4096,0.0031622776601683,64,GMC,1210624.0,513346,0.78752387,0.540847027433484,0.7435500674429467,0.0055156615562736,0.0510657206177711,0.1863428056240081,0.0052017802372574,0.1542756557464599,0.0027206211816519,0.0348717421293258,0.1459880024194717,0.0015634590527042,0.0372768752276897,0.1697340309619903,0.0010636281222104,0.0408079922199249,0.1648887246847152,0.0030620431061834,0.0528324395418167,0.1878927946090698,0.0002853726618923,0.0003624321834649,0.0004862189525738,0.0011039037490263,0.0014570301864296,0.0005810339935123,0.0008686078363098
97,4096,0.0031622776601683,64,ICEH,443713.0,542210,0.13487843,0.5923654692474434,0.7363163238244161,0.0040452484972774,0.1941926032304764,0.1005529463291168,0.0041425274685025,0.1046212837100028,0.0815929844975471,0.042101539671421,0.0538654439151286,0.1090522184967994,0.100197821855545,0.0679856687784194,0.0328813940286636,0.2320641428232193,0.0843085721135139,0.0242536142468452,0.252989262342453,0.0915700569748878,0.0723037421703338,0.0241245049983262,0.0011864970438182,0.0278011076152324,0.0340207740664482,0.0577880702912807,0.0082986587658524
98,4096,0.0031622776601683,64,SCARF,837120.0,824834,0.7766588,0.4992787246431489,0.7146628602440528,,,,,,,,,,,,,,,,,,,,,,,,
99,4096,0.0031622776601683,64,SUBTAB,492736.0,492866,0.45621973,0.5212007569588945,0.6896402768654122,,,,,,,,,,,,,,,,,,,,,,,,
100,4096,0.0031622776601683,128,CONTROL,,796034,,,0.7078149014536927,,,,,,,,,,,,,,,,,,,,,,,,
101,4096,0.0031622776601683,128,GMC,1231232.0,829058,0.62599576,0.5343214814592121,0.7427530564810993,0.0043148701079189,0.0453205369412899,0.1967031806707382,0.0042589199729263,0.2036082744598388,0.0027692110743373,0.0273214560002088,0.1547769159078598,0.0015192725695669,0.027885241433978,0.1808936297893524,0.0010263395961373,0.0330268889665603,0.1285186856985092,0.002705379622057,0.0454567149281501,0.2062048465013503,0.0002896949299611,0.0003454685793258,0.0004860911576542,0.0010466660605743,0.0014044269919395,0.0006446818588301,0.0009830993367358
102,4096,0.0031622776601683,128,ICEH,451969.0,845570,0.11367234,0.5795354104632837,0.7388448586891292,0.0145953772589564,0.109036274254322,0.1718535721302032,0.0146950120106339,0.1664424985647201,0.0065257735550403,0.1219576075673103,0.0535566918551921,0.0049658259376883,0.1578613966703414,0.0685482323169708,0.008561048656702,0.1924782693386077,0.0925247296690941,0.0049607018008828,0.2164748907089233,0.0994079560041427,0.0101016601547598,0.0282103456556796,0.0011311311973258,0.0500955805182456,0.0339093282818794,0.0581166222691535,0.085010714828968
103,4096,0.0031622776601683,128,SCARF,861824.0,845570,0.84151113,0.5014879430205701,0.5110168283668943,,,,,,,,,,,,,,,,,,,,,,,,
104,4096,0.0031622776601683,128,SUBTAB,599424.0,599682,0.403509,0.5205110141945415,0.7050690370719022,,,,,,,,,,,,,,,,,,,,,,,,
105,4096,0.0056234132519034,32,CONTROL,,51554,,,0.7278981769677697,,,,,,,,,,,,,,,,,,,,,,,,
106,4096,0.0056234132519034,32,GMC,1203392.0,432290,0.72876173,0.5333321098263859,0.7363618491801975,0.0045841019600629,0.0460367463529109,0.1875673085451125,0.0048325480893254,0.1803798973560333,0.002775480505079,0.0343649983406066,0.1357501298189162,0.0014706465881317,0.0328736081719398,0.2163963764905929,0.001015939284116,0.0384799726307391,0.1653382033109665,0.0032327317167073,0.0541374236345291,0.1761149019002914,0.0003001113072969,0.0003319789539091,0.0005003355909138,0.0010290686041116,0.0014378237538039,0.0006690602167509,0.0009889315115287
107,4096,0.0056234132519034,32,ICEH,439585.0,464258,0.16009757,0.5940387385433752,0.7327264876448825,0.0075842691585421,0.0538947097957134,0.1099087446928024,0.0103742703795433,0.1107327714562416,0.0034962326753884,0.0308333653956651,0.0760301053524017,0.001871024724096,0.0314223431050777,0.0865787267684936,0.0011569773778319,0.0363216549158096,0.0732609704136848,0.002653369680047,0.0497502349317073,0.1033919900655746,0.0003282177785877,0.0003793645882979,0.0005229387315921,0.0018336843932047,0.0017662261379882,0.0006470549269579,0.0013963253004476
108,4096,0.0056234132519034,32,SCARF,824768.0,817538,0.6545785,0.5023470163225421,0.7391628202497303,,,,,,,,,,,,,,,,,,,,,,,,
109,4096,0.0056234132519034,32,SUBTAB,445536.0,445602,0.43891943,0.5038442130308098,0.6381384218160018,,,,,,,,,,,,,,,,,,,,,,,,
110,4096,0.0056234132519034,64,CONTROL,,201410,,,0.7320270105875728,,,,,,,,,,,,,,,,,,,,,,,,
111,4096,0.0056234132519034,64,GMC,1210624.0,513346,0.7232797,0.5416848699302599,0.7409031914527959,0.0051967124454677,0.0523010827600955,0.1749767512083053,0.0049200942739844,0.19794362783432,0.0027730669826269,0.0336357653141021,0.1522398889064788,0.0016408651135861,0.0305486880242824,0.190038189291954,0.0011042112018913,0.044843167066574,0.1679711639881134,0.0030673663131892,0.0535245537757873,0.1748651266098022,0.0002936790988314,0.0003790493356063,0.0005018745432607,0.0012000807328149,0.0013614963972941,0.0006286685238592,0.0009271508315578
112,4096,0.0056234132519034,64,ICEH,443713.0,542210,0.16503523,0.642140017229961,0.7356775396990263,0.0040792953222989,0.0422337390482425,0.0846565514802932,0.0042643179185688,0.2863221168518066,0.0033158666919916,0.028920967131853,0.3287499248981476,0.00171704380773,0.0293452814221381,0.3063727617263794,0.001124941278249,0.0339952893555164,0.3393170535564422,0.0022005341015756,0.0402209088206291,0.2623880803585052,0.0003473077667877,0.0003684352850541,0.0005371346487663,0.0019554439932107,0.0022427111398428,0.0581166222691535,0.0029278905130922
113,4096,0.0056234132519034,64,SCARF,837120.0,824834,0.587342,0.4999745261110864,0.5003235432793055,,,,,,,,,,,,,,,,,,,,,,,,
114,4096,0.0056234132519034,64,SUBTAB,492736.0,492866,0.35498646,0.5083422103206379,0.7084387596632158,,,,,,,,,,,,,,,,,,,,,,,,
115,4096,0.0056234132519034,128,CONTROL,,796034,,,0.7331578765720688,,,,,,,,,,,,,,,,,,,,,,,,
116,4096,0.0056234132519034,128,GMC,1231232.0,829058,0.7351773,0.5830879268751297,0.7444689385382299,0.0055687231943011,0.0537009947001934,0.1836367398500442,0.005588446278125,0.1772128492593765,0.0028853670228272,0.032698817551136,0.1574978530406951,0.0016040818300098,0.0340923182666301,0.1821165829896927,0.0011476037325337,0.0437821857631206,0.1591967642307281,0.0040603918023407,0.0537122264504432,0.2036636024713516,0.0003062834439333,0.0003744603309314,0.0005146066541783,0.0011959671974182,0.0015353381168097,0.0006200497737154,0.0008528204052709
117,4096,0.0056234132519034,128,ICEH,451969.0,845570,0.33765808,0.6321768475586661,0.7414077120276716,0.0115517796948552,0.2224262356758117,0.0882874950766563,0.0092557920143008,0.1464796513319015,0.0043989988043904,0.0394594930112361,0.105604775249958,0.0029134638607501,0.0303404293954372,0.1569161862134933,0.0026089469902217,0.0432227477431297,0.2124401479959487,0.0070649073459207,0.0990207493305206,0.2626284062862395,0.049784418195486,0.013336619362235,0.0018104226328432,0.0635227859020232,0.0212110225111246,0.019133310765028,0.0099969301372766
118,4096,0.0056234132519034,128,SCARF,861824.0,845570,0.6289353,0.5018965127014503,0.5,,,,,,,,,,,,,,,,,,,,,,,,
119,4096,0.0056234132519034,128,SUBTAB,599424.0,599682,0.46208823,0.5002936063686746,0.7126781433537129,,,,,,,,,,,,,,,,,,,,,,,,
120,4096,0.01,32,CONTROL,,51554,,,0.7284095500142378,,,,,,,,,,,,,,,,,,,,,,,,
121,4096,0.01,32,GMC,1203392.0,432290,0.5452463,0.5325500962828827,0.7371790772412335,0.0042515541426837,0.0450660698115825,0.1458648890256881,0.0046050176024436,0.1573490351438522,0.0027412874624133,0.0290719959884881,0.1338941901922226,0.001518762554042,0.0291101578623056,0.1524323672056197,0.0010249749757349,0.035401564091444,0.1657547205686569,0.0028450025711208,0.0454772897064685,0.1525202393531799,0.0003024412435479,0.0003414340899325,0.0004905845271423,0.0010724432067945,0.0014703283086419,0.0006421328289434,0.000923931133002
122,4096,0.01,32,ICEH,439585.0,464258,0.27212656,0.6485639464177306,0.5,0.003679361892864,0.0439559742808341,0.0846565514802932,0.0040683327242731,0.1464796513319015,0.0032829598058015,0.0283721610903739,0.0909277722239493,0.0017069847090169,0.029365574941039,0.2991645038127899,0.001070347498171,0.0335613191127777,0.1860255897045135,0.0026397940237074,0.0402197651565074,0.2623880803585052,0.0003322540724184,0.0003614219313021,0.0004919843631796,0.001577295246534,0.0023080848623067,0.0017760207410901,0.0855424478650092
123,4096,0.01,32,SCARF,824768.0,817538,0.65789014,0.5001821466778578,0.4998266200689185,,,,,,,,,,,,,,,,,,,,,,,,
124,4096,0.01,32,SUBTAB,445536.0,445602,0.68578047,0.4993408068953557,0.6679837332479561,,,,,,,,,,,,,,,,,,,,,,,,
125,4096,0.01,64,CONTROL,,201410,,,0.7338248525856053,,,,,,,,,,,,,,,,,,,,,,,,
126,4096,0.01,64,GMC,1210624.0,513346,0.6053687,0.5628612418291041,0.7391693631789525,0.0043522785417735,0.0486851297318935,0.1714935302734374,0.004847758449614,0.1508617848157882,0.0027895350940525,0.0335118658840656,0.1551959365606308,0.0015463231829926,0.0313339978456497,0.1607844531536102,0.0010680829873308,0.0405941866338252,0.1615949720144271,0.0026380077470093,0.0549647621810435,0.1567182838916778,0.0003011418739333,0.0003539710887707,0.0005101268179714,0.001119544962421,0.0014040832174941,0.0006641256040893,0.0009408655459992
127,4096,0.01,64,ICEH,443713.0,542210,0.3194543,0.6489043054505313,0.5,0.0037504937499761,0.0549084693193435,0.0846565514802932,0.004157948307693,0.1464796513319015,0.0045848274603486,0.0295483935624361,0.0909277722239493,0.0022519747726619,0.0308655779808759,0.2991645038127899,0.0012871369253843,0.0342841893434524,0.1860255897045135,0.0026650787331163,0.0403720326721668,0.2623880803585052,0.0003341707633808,0.0003951694234274,0.0004934853059239,0.0016786424675956,0.002107877517119,0.0581166222691535,0.0855424478650092
128,4096,0.01,64,SCARF,837120.0,824834,0.647118,0.5008023184368728,0.5,,,,,,,,,,,,,,,,,,,,,,,,
129,4096,0.01,64,SUBTAB,492736.0,492866,0.536204,0.5334988726104841,0.6815519519296556,,,,,,,,,,,,,,,,,,,,,,,,
130,4096,0.01,128,CONTROL,,796034,,,0.7317398711201697,,,,,,,,,,,,,,,,,,,,,,,,
131,4096,0.01,128,GMC,1231232.0,829058,0.14643759,0.5237472914409044,0.7374573757440992,0.0078599620610475,0.042393535375595,0.1904988884925842,0.0042843823321163,0.1655450165271758,0.0033953441306948,0.1788241863250732,0.0751117467880248,0.0037183044478297,0.030121237039566,0.1718285679817199,0.0091736130416393,0.1817727386951446,0.2242014408111571,0.0131342895328998,0.0420176424086093,0.2242182791233062,0.0003542837803252,0.0010919072665274,0.0005200244486331,0.0014602253213524,0.0435129217803478,0.0011631333036348,0.0014947835588827
132,4096,0.01,128,ICEH,451969.0,845570,0.47609422,0.6418569597394277,0.7295484070793954,0.010622170753777,0.0474505722522735,0.0846565514802932,0.0098243365064263,0.1464796513319015,0.002998533193022,0.0299948863685131,0.0909277722239493,0.0013878329191356,0.0297351572662591,0.2991645038127899,0.0009364688303321,0.0371731966733932,0.1860255897045135,0.0024941372685134,0.0436684824526309,0.2623880803585052,0.0003315852081868,0.0003710541059263,0.0004932838492095,0.0014868032885715,0.0019756427500396,0.0581166222691535,0.0855424478650092
133,4096,0.01,128,SCARF,861824.0,845570,0.69416994,0.5012674330008935,0.5,,,,,,,,,,,,,,,,,,,,,,,,
134,4096,0.01,128,SUBTAB,599424.0,599682,0.2941815,0.5016142308770317,0.5363957402683336,,,,,,,,,,,,,,,,,,,,,,,,
