,batch_size,learning_rate,latent_dim,model_type,embedder_params,predictor_params,kmeans_perf,knn_perf,predictor_perf,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54
51,1024,0.0005,32,GMC,2716448.0,981506,0.7468763,0.6973064338661108,0.7830975889892673,0.0314886532723903,0.0994322448968887,0.0370133370161056,0.0680497512221336,0.0991563200950622,0.0951006039977073,0.032196756452322,0.0009003145387396,0.0266834609210491,1236.782958984375,1130.7591552734375,1390.2591552734375,153.9859619140625,212.1841278076172,222.3990478515625,4.985355377197266,6.4781174659729,8.084327697753906,94.2688446044922,39.13279342651367,100.10306549072266,17.88364028930664,9.844083786010742,11.187573432922363,7.031440734863281,4.468496799468994,4.317538738250732,1555.693359375,0.1871781796216964,46.01638412475586,353.20538330078125,0.0802864804863929,43.49458312988281,0.0786909386515617,50.26449203491211,9.853812217712402,5680.22314453125,0.1025063470005989,11120.3662109375,389.8630981445313,5.302351474761963,332.9916381835937,39.12460708618164,7228.98681640625,364.4298400878906,0.0473820269107818,0.0416026338934898,0.0016438605962321,11312.630859375,16.32047462463379,400.0379943847656,41.24552917480469,0.0380119755864143,0.2274674624204635
52,1024,0.0005,32,ICEH,942625.0,998018,0.23534395,0.7214234180758242,0.7883004932051578,0.0135172717273235,0.1236965581774711,0.0838283449411392,0.1841519922018051,0.148295909166336,0.1016121730208396,0.2929429411888122,0.0203971955925226,0.2571525871753692,33.796112060546875,27.99071502685547,34.40340805053711,88.37377166748047,26.58440589904785,213.8156280517578,6.2549967765808105,8.015381813049316,12.342464447021484,2.5414257049560547,7.880736827850342,15.250346183776855,4.9507012367248535,210.1740264892578,161.69639587402344,10.620463371276855,4.351444721221924,32.66389846801758,2966.597900390625,0.305103063583374,464.7859497070313,1144.044677734375,0.129748910665512,100.01641082763672,0.1401586234569549,1124.154541015625,1263.2293701171875,16228.5615234375,0.2869935631752014,16755.107421875,1436.621337890625,89.68584442138672,1203.7008056640625,134.96238708496094,17547.29296875,1486.66455078125,0.1058442369103431,0.0638393387198448,0.0381121076643466,14486.921875,18.60831642150879,1530.7254638671875,156.68191528320312,0.7456023097038269,0.4173165559768677
53,1024,0.0005,32,SCARF,116864.0,115874,0.3701085,0.6448593496641186,0.7506206084472242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,1024,0.0005,32,SUBTAB,84096.0,115874,0.20752017,0.6608391726507605,0.7499162709443287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,1024,0.0005,64,CONTROL,,452930,,,0.7638253078912824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,1024,0.0005,64,GMC,2720576.0,1151618,0.70336145,0.6934588786580187,0.7841315342444599,0.0324527770280838,0.0935180336236953,0.0374040603637695,0.0659736320376396,0.09308522939682,0.1105126664042472,0.0341736264526844,0.0009950442472472,0.0273957569152116,1310.8226318359375,1077.840087890625,1545.5740966796875,143.2838897705078,157.4307403564453,214.33367919921875,4.546717166900635,5.795823574066162,7.527841091156006,86.07039642333984,32.61378479003906,102.21780395507812,15.798569679260254,10.094473838806152,11.47853183746338,6.581415176391602,4.701885223388672,4.521529674530029,1190.6207275390625,0.1905200481414795,50.08380889892578,355.78082275390625,0.0661038011312484,41.20061874389648,0.0870778188109397,42.69457626342773,9.70728588104248,8866.025390625,0.0876428931951522,9879.4482421875,380.3204345703125,5.334028720855713,333.279541015625,36.602352142333984,11520.8466796875,346.0269775390625,0.0516079515218734,0.0358173586428165,0.0230778120458126,11484.921875,16.11698341369629,408.0612182617188,43.19198989868164,0.0373862348496913,0.2187888920307159
57,1024,0.0005,64,ICEH,946753.0,1168130,0.23080134,0.7309942282449231,0.7850081557408695,0.1000465080142021,0.0107673862949013,0.0212479420006275,0.1639718860387802,0.1990846544504165,0.0681939199566841,0.6788079142570496,0.0007304069004021,0.2546129524707794,42.12472152709961,19.97463035583496,33.94740676879883,183.2040863037109,67.26824188232422,109.66800689697266,17.713193893432617,31.333457946777344,441.49700927734375,3.3931453227996826,12.421198844909668,25.44196319580078,19.04916381835937,266.1893310546875,14.510294914245604,18.29293441772461,16.54012107849121,218.53103637695312,1775.1307373046875,0.1946793049573898,43.70611190795898,1439.0556640625,0.665809154510498,135.69808959960938,0.1462774574756622,40.71717071533203,270.1590270996094,16277.025390625,0.3040719926357269,16749.638671875,1294.3082275390625,5.448905944824219,1575.8648681640625,135.37364196777344,17233.82421875,1572.628173828125,0.1658170670270919,0.0801894590258598,0.0423616468906402,17219.947265625,97.71253967285156,1551.058349609375,142.56321716308594,0.0981964394450187,0.2389053702354431
58,1024,0.0005,64,SCARF,456960.0,452930,0.32854468,0.7021673036831133,0.7643321461663193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,1024,0.0005,64,SUBTAB,325888.0,452930,0.2666808,0.6801155557485908,0.7429983688518261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,1024,0.0007,16,CONTROL,,30290,,,0.7700707233032198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,1024,0.0007,16,GMC,2714384.0,937922,0.7259721,0.6952187572388233,0.7745842502509459,0.0278996787965297,0.0900847911834716,0.0370781533420085,0.0711376667022705,0.0973793566226959,0.1014776229858398,0.0324727967381477,0.0011717670131474,0.0358842760324478,1573.94482421875,1629.1302490234375,1696.3568115234375,164.47276306152344,140.8814697265625,158.4873504638672,5.229641437530518,6.502700805664063,8.290512084960938,129.35122680664062,36.87640380859375,98.83260345458984,14.682802200317385,9.566661834716797,10.830171585083008,6.577826499938965,4.431857109069824,4.3981451988220215,1266.6605224609375,0.2317517101764679,47.561153411865234,345.4540405273437,0.0698914155364036,44.1975212097168,0.0814573243260383,47.21831893920898,9.28226375579834,11208.740234375,0.0936264842748642,13478.9580078125,372.64361572265625,5.238181114196777,342.3432922363281,38.36773681640625,5149.1142578125,352.2394104003906,0.066085398197174,0.0432119891047477,0.0216650143265724,10446.8212890625,14.42717742919922,410.7127075195313,42.89941787719727,0.0403640232980251,0.2435670047998428
62,1024,0.0007,16,ICEH,940561.0,954434,0.24192068,0.7056303567292102,0.7787573112114894,0.0213096421211957,0.1797717958688736,0.0747313648462295,0.1793023347854614,0.268543392419815,0.1903815567493438,0.0349365770816803,0.0013619349338114,0.2743864357471466,35.35820388793945,23.633424758911133,16.467063903808594,290.49835205078125,15.84756565093994,134.87930297851562,17.729700088500977,243.33322143554688,12.515257835388184,5.7024760246276855,8.463756561279297,24.74302101135254,2.053403377532959,9.687861442565918,7.119624137878418,5.464800834655762,70.4501724243164,31.752763748168945,2994.302001953125,0.4088384509086609,42.75797271728516,1440.671142578125,0.665809154510498,100.52059936523438,0.1207687258720398,47.66315460205078,9.455673217773438,16277.025390625,0.0928295105695724,16755.107421875,1428.4630126953125,23.71139907836914,1574.5025634765625,135.13873291015625,17547.29296875,1572.628173828125,0.1097958162426948,0.2470606565475464,0.0037949869874864,17232.822265625,37.82954025268555,1551.058349609375,101.4877700805664,0.1686316728591919,0.2378447651863098
63,1024,0.0007,16,SCARF,30528.0,30290,0.34446034,0.6309674445988727,0.7438613572311019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,1024,0.0007,16,SUBTAB,22336.0,30290,0.20734651,0.6351302505598023,0.7544475330090341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,1024,0.0007,32,CONTROL,,115874,,,0.7584423982704038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,1024,0.0007,32,GMC,2716448.0,981506,0.7215336,0.6874049301212262,0.7889930072967338,0.0320609286427497,0.0889090821146965,0.0366743803024292,0.083326943218708,0.0919692665338516,0.0936396569013595,0.0329773686826229,0.0009627109393477,0.028472488746047,1124.1337890625,959.4763793945312,1518.7384033203125,185.58164978027344,135.5786895751953,202.7217559814453,5.134921550750732,7.407216072082519,8.336231231689453,78.61589813232422,36.29402160644531,99.38945770263672,20.78315734863281,9.569753646850586,10.986083984375,6.787631511688232,4.4620747566223145,4.360042572021484,1389.312744140625,0.1816086769104004,54.16519546508789,375.8725891113281,0.0753004848957061,43.30639266967773,0.0791399627923965,49.23115539550781,9.466517448425291,10038.111328125,0.0972010716795921,8666.6318359375,371.138427734375,5.451688289642334,347.2919616699219,41.14669418334961,10140.21484375,380.3449096679688,0.0501389801502227,0.0378870703279972,0.0181267634034156,10926.4755859375,15.341316223144531,403.1106567382813,42.1906852722168,0.0394342318177223,0.2406041771173477
67,1024,0.0007,32,ICEH,942625.0,998018,0.18040201,0.7299519583429851,0.7893501225774071,0.4195263981819153,0.0499391295015811,0.0109527725726366,0.169847160577774,0.2000295519828796,0.0762843042612075,0.0254793856292963,0.0011266655055806,0.1790106892585754,11.962093353271484,19.703447341918945,112.01963806152344,160.4420623779297,190.1591796875,102.31371307373048,25.846776962280277,22.440189361572266,119.37017822265624,1.3490500450134275,7.496971607208252,24.51595687866211,4.891191959381104,228.18548583984372,98.1106948852539,17.045166015625,99.20384979248048,40.63768768310547,2994.302001953125,0.2656437456607818,934.66357421875,1435.353271484375,0.1417855024337768,135.51394653320312,0.1462774574756622,98.54158020019533,673.78955078125,10316.9970703125,0.0627191588282585,16755.107421875,1125.47412109375,56.44767761230469,1570.3966064453125,57.8432731628418,17501.28515625,1572.628173828125,0.1358938366174698,0.1637906581163406,0.0113711953163146,14261.3916015625,14.913254737854004,1199.7325439453125,149.6376190185547,0.6267736554145813,0.1857686340808868
68,1024,0.0007,32,SCARF,116864.0,115874,0.34444842,0.6646563248011736,0.7546205408848737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,1024,0.0007,32,SUBTAB,84096.0,115874,0.21668209,0.6507609209713536,0.7666063431395259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1024,0.0007,64,CONTROL,,452930,,,0.7533944048722107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,1024,0.0007,64,GMC,2720576.0,1151618,0.76134497,0.6915551887885105,0.791427664852135,0.0289008170366287,0.1364188343286514,0.0363660641014575,0.0619305111467838,0.1191320121288299,0.1040784865617752,0.0320447385311126,0.0009771838085725,0.0270549543201923,1501.704345703125,1236.0682373046875,1457.9307861328125,156.6376495361328,164.47373962402344,203.18844604492188,4.859276294708252,6.069937229156494,7.734378814697266,105.99933624267578,34.75917053222656,97.8626480102539,15.970541000366213,9.393674850463867,10.787524223327637,6.402360439300537,4.493625164031982,4.420863151550293,1057.4251708984375,0.1787557303905487,49.83041000366211,369.817626953125,0.0722177252173423,42.84129333496094,0.0618355721235275,58.86984634399414,10.770159721374512,9118.064453125,0.0982411131262779,10299.3427734375,383.4537353515625,5.348889350891113,377.9045715332031,43.07042694091797,11540.4267578125,380.6913757324219,0.049335803836584,0.0465157143771648,0.0211069639772176,12767.01171875,15.694522857666016,463.0688781738281,45.16170120239258,0.0380667746067047,0.2559133172035217
72,1024,0.0007,64,ICEH,946753.0,1168130,0.17199337,0.7228296801405296,0.7985530798780017,0.0654461905360221,0.0177612714469432,0.2054619938135147,0.1965928077697754,0.153919905424118,0.2310203164815902,0.7367967963218689,0.0022786003537476,0.2743864357471466,191.0780487060547,58.3709602355957,23.406517028808597,220.8354949951172,77.89234161376953,108.52205657958984,18.94065284729004,78.32103729248047,46.65749740600586,2.4005305767059326,10.111372947692873,43.289676666259766,39.650611877441406,5.289315700531006,27.540287017822266,35.10877990722656,22.380029678344727,17.367206573486328,2994.302001953125,0.4088384509086609,101.20280456542967,1440.671142578125,0.2845025062561035,124.733642578125,0.1506937742233276,48.90977478027344,26.06826400756836,16277.025390625,0.0773652344942092,16755.107421875,1440.2484130859375,98.31657409667967,1550.6817626953125,135.14089965820312,17547.29296875,1572.628173828125,0.0895567834377288,0.0570538565516471,0.0341255739331245,17231.6640625,90.28308868408205,1550.4541015625,146.7974395751953,0.0966885834932327,0.4425751864910126
73,1024,0.0007,64,SCARF,456960.0,452930,0.38362736,0.6837418442591305,0.7700744633619026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,1024,0.0007,64,SUBTAB,325888.0,452930,0.2195103,0.6821916502586672,0.7664322494401976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,1024,0.001,16,CONTROL,,30290,,,0.7653687456567061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,1024,0.001,16,GMC,2714384.0,937922,0.70532066,0.7033790826963169,0.762251829009343,0.0288429260253906,0.0882104635238647,0.0372595265507698,0.0641894936561584,0.0858039706945419,0.099227987229824,0.03411565721035,0.0010605201823636,0.032146118581295,1269.773193359375,1444.4945068359375,1689.6614990234375,136.3671417236328,149.12725830078125,172.4237823486328,4.696202754974365,6.0818071365356445,7.777345180511475,85.7460708618164,36.890228271484375,100.5655746459961,20.335880279541016,9.58975887298584,11.629316329956056,6.120642185211182,4.743845462799072,4.511817455291748,1426.1480712890625,0.185858741402626,53.568138122558594,414.5476989746094,0.0818299353122711,44.66103744506836,0.0804420411586761,49.68067932128906,9.464454650878906,9724.3623046875,0.0962421968579292,11411.546875,440.486083984375,5.549889087677002,399.8660278320313,41.82410430908203,10838.240234375,388.5737609863281,0.0661374852061271,0.0486556142568588,0.0186318457126617,11637.3173828125,14.61288356781006,477.2097473144531,42.72592926025391,0.0386196598410606,0.2488962262868881
77,1024,0.001,16,ICEH,940561.0,954434,0.27879,0.7063342116438884,0.776676028878079,0.5314680933952332,0.3347302377223968,0.1940549165010452,0.184590995311737,0.231778860092163,0.2153533697128296,0.5654872059822083,0.0010946172988042,0.2743864357471466,20.20444679260254,28.910036087036133,32.44102096557617,506.8641357421875,10.558399200439451,112.81539154052734,20.733627319335938,118.70603942871094,180.49497985839844,1.1429389715194702,9.4630708694458,18.924152374267575,39.83457565307617,376.6310119628906,71.26634979248047,844.068603515625,35.89177322387695,101.8188705444336,2994.302001953125,0.2977558374404907,54.83501434326172,453.8687438964844,0.1462303698062896,120.75908660888672,0.1462774574756622,1224.6778564453125,33.403419494628906,17065.353515625,0.0687659680843353,16755.107421875,1436.5592041015625,17.778629302978516,1565.7274169921875,145.63783264160156,17518.779296875,1572.628173828125,0.1935350447893142,0.1235822960734367,0.0453584194183349,18322.140625,14.468011856079102,1551.058349609375,146.7974395751953,0.0509252771735191,0.1441299617290496
78,1024,0.001,16,SCARF,30528.0,30290,0.32365486,0.6328763222917149,0.7579137228785422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,1024,0.001,16,SUBTAB,22336.0,30290,0.21426041,0.645031392363524,0.75444150065632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1024,0.001,32,CONTROL,,115874,,,0.7693719355648212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,1024,0.001,32,GMC,2716448.0,981506,0.7882595,0.6943484093892363,0.7712908269631689,0.0295067727565765,0.1432568132877349,0.0414025336503982,0.0692075416445732,0.1126050949096679,0.1100665926933288,0.0413491055369377,0.0009516783757135,0.0322949327528476,1381.7406005859375,1387.876953125,1626.4368896484375,134.7266845703125,149.45709228515625,164.53016662597656,4.714354038238525,6.239090919494629,7.780336380004883,162.4781036376953,33.30735778808594,101.1711883544922,14.148991584777832,10.082586288452148,12.251470565795898,6.623297691345215,4.749435424804688,4.521282196044922,1371.7086181640625,0.1471264213323593,46.2864875793457,348.7816467285156,0.0721488371491432,44.89810562133789,0.080383226275444,45.143184661865234,9.39708423614502,9811.94921875,0.1045567616820335,10510.1572265625,404.178466796875,5.301100254058838,357.8700256347656,36.50836944580078,12123.900390625,437.2273559570313,0.0466481335461139,0.0425473749637603,0.0171127915382385,9921.0693359375,15.353227615356444,427.106201171875,38.844688415527344,0.0392711535096168,0.2569041550159454
82,1024,0.001,32,ICEH,942625.0,998018,0.20455134,0.7254352945718477,0.7879603891591382,0.0315050929784774,0.0189296677708625,0.0595981404185295,0.1932726353406906,0.2396352589130401,0.7994681596755981,0.1158223375678062,0.0008245416101999,0.2743864357471466,312.6204528808594,26.152698516845703,12.950845718383787,97.36912536621094,1090.01611328125,727.3329467773438,19.22137260437012,1273.1336669921875,24.90708541870117,2.477717399597168,15.388004302978516,30.84947395324707,14.101316452026367,441.0870056152344,13.23275661468506,975.3250122070312,81.97773742675781,18.523775100708008,2994.302001953125,0.1894101649522781,65.53385162353516,1383.7283935546875,0.1212182566523552,71.2813720703125,0.5812351107597351,1224.846923828125,11.624194145202637,16277.025390625,0.4163703620433807,16755.107421875,1361.435546875,74.8599624633789,1575.9765625,135.37364196777344,17547.29296875,1329.2481689453125,0.1015682071447372,0.0639772117137909,0.0036985743790864,14171.0546875,1248.1173095703125,1551.058349609375,323.5837097167969,0.0341664478182792,0.885051965713501
83,1024,0.001,32,SCARF,116864.0,115874,0.31175283,0.6542315747818701,0.7594665711141997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,1024,0.001,32,SUBTAB,84096.0,115874,0.22783302,0.6700351324222067,0.7523667332638406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,1024,0.001,64,CONTROL,,452930,,,0.7507904794996525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,1024,0.001,64,GMC,2720576.0,1151618,0.78230447,0.6962406377885877,0.778938402439966,0.0290768090635538,0.1136949807405471,0.0344917587935924,0.0704691410064697,0.0887402892112732,0.0981545597314834,0.0312459822744131,0.0009932363172993,0.0313397124409675,1258.5634765625,1221.49560546875,1446.0880126953125,157.20449829101562,149.61245727539062,166.81613159179688,5.173610210418701,6.4949870109558105,7.933200359344482,103.57971954345705,33.621070861816406,98.67806243896484,14.312264442443848,9.335315704345703,12.386835098266602,6.7301926612854,4.43518590927124,4.315306663513184,1777.505126953125,0.2438721358776092,43.86252212524414,448.0740051269531,0.0807273164391517,46.0074348449707,0.0670657381415367,53.903079986572266,10.284259796142578,8854.6650390625,0.095014177262783,12158.6884765625,406.42425537109375,5.10577392578125,338.40533447265625,48.47007751464844,11245.0185546875,423.1346435546875,0.0678657218813896,0.0485798828303813,0.024702750146389,11786.2490234375,15.366193771362305,558.8126220703125,38.4333381652832,0.039473820477724,0.2666313052177429
87,1024,0.001,64,ICEH,946753.0,1168130,0.18550143,0.7315116834607367,0.7914343004401205,0.3465786576271057,0.0149623472243547,0.3965372443199157,0.217645525932312,0.2093977481126785,0.6921811699867249,0.7367967963218689,0.0007715073879808,0.266606330871582,9.824665069580078,13.142593383789062,15.755335807800291,99.4092254638672,1185.477783203125,111.56713104248048,37.33589553833008,38.56158065795898,75.39129638671875,6.612203121185303,10.814586639404297,19.453128814697266,4.819636821746826,37.15114974975586,372.0241088867188,10.014212608337402,22.82487297058105,10.296002388000488,2994.302001953125,0.4088384509086609,41.68642425537109,1802.264892578125,0.0751157999038696,103.46209716796876,0.5557901263237,893.65966796875,64.715087890625,16277.025390625,0.4096489250659942,14639.0888671875,1440.2484130859375,8.956502914428711,1561.324951171875,111.4065170288086,17547.29296875,1572.628173828125,0.1021628752350807,0.1527493000030517,0.0036985743790864,14910.072265625,165.64413452148438,1551.058349609375,352.66326904296875,0.0570326223969459,0.8948234915733337
88,1024,0.001,64,SCARF,456960.0,452930,0.3550841,0.705989040421589,0.735137368736005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,1024,0.001,64,SUBTAB,325888.0,452930,0.14894359,0.6887847704810439,0.7639892672380512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,1024,0.002,16,CONTROL,,30290,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,1024,0.002,16,GMC,2714384.0,937922,0.72864556,0.6992086759709675,0.777540465022006,0.0280402246862649,0.095334418118,0.045256994664669,0.0569133386015892,0.0922919362783432,0.0922453925013542,0.0355096906423568,0.0010978658683598,0.0347488299012184,1189.265625,1247.2745361328125,1506.2362060546875,143.33026123046875,194.48556518554688,171.9967803955078,6.148819923400879,7.396340370178223,7.750726222991943,76.7735824584961,36.67699432373047,98.3178253173828,17.791606903076172,9.402669906616213,10.302623748779297,7.750872611999512,4.518015861511231,4.572272300720215,1047.045166015625,0.1260969787836074,47.74879837036133,444.3779296875,0.0782687366008758,48.66115951538086,0.0820142179727554,46.30323791503906,12.851881980895996,12598.2646484375,0.1092990040779113,12502.2998046875,413.2863464355469,57.77071380615234,450.00592041015625,41.09200668334961,13673.27734375,461.7532958984375,0.0486536286771297,0.039463460445404,0.020442459732294,13692.4638671875,17.83824348449707,466.1007995605469,40.12099075317383,0.037177424877882,0.2637461125850677
92,1024,0.002,16,ICEH,940561.0,954434,0.21495739,0.7032074019380743,0.7490559368002471,0.0436228401958942,0.0246410239487886,0.0802218317985534,0.2230579555034637,0.2750617265701294,0.3886079788208008,0.0747700259089469,0.0011171469232067,0.2466927468776703,95.38084411621094,65.4222640991211,7.60691499710083,71.84980773925781,39.18412780761719,229.4689178466797,10.482423782348633,44.45220184326172,32.72573471069336,1.6231895685195925,14.450840950012209,34.93988800048828,95.71785736083984,8.29092025756836,202.6572113037109,20.46550750732422,231.56756591796875,9.809462547302246,2994.302001953125,0.1727857291698455,45.99554061889648,1439.41259765625,0.0822469070553779,47.6640510559082,0.1087120473384857,92.09322357177734,1912.9876708984373,16277.025390625,0.4127071499824524,16755.107421875,1440.2484130859375,61.46016693115234,1392.8966064453125,135.37364196777344,17547.29296875,1426.2852783203125,0.0590018555521965,0.0513040386140346,0.0036985743790864,11487.1220703125,907.4002685546876,1551.058349609375,121.0743637084961,0.0504029840230941,0.3843529820442199
93,1024,0.002,16,SCARF,30528.0,30290,0.3018531,0.6759463554937842,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,1024,0.002,16,SUBTAB,22336.0,30290,0.16966042,0.6436473293568064,0.7608704202378195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,1024,0.002,32,CONTROL,,115874,,,0.7377488948729828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,1024,0.002,32,GMC,2716448.0,981506,0.59648955,0.68462353293182,0.7674674011659331,0.0408842042088508,0.115004725754261,0.0721829310059547,0.0813759714365005,0.1069231927394867,0.1370391994714737,0.0665414482355117,0.0012666162801906,0.0330266766250133,1238.059326171875,1232.9093017578125,1593.5081787109375,125.49396514892578,117.67662811279295,160.5127410888672,5.067465305328369,6.365528583526611,8.56136417388916,133.71597290039062,37.08999252319336,100.52519989013672,14.262669563293455,9.508907318115234,10.53684902191162,6.860911846160889,4.705329418182373,4.64461612701416,1495.261962890625,0.2330485880374908,47.60564041137695,394.30902099609375,0.0780677795410156,46.76164627075195,0.0828194841742515,50.71723937988281,10.550540924072266,11079.5546875,0.1012148037552833,11763.8828125,445.8223876953125,6.011565685272217,486.4315185546875,44.93779373168945,11782.6728515625,376.7730712890625,0.0605978183448314,0.0483244247734546,0.0202443748712539,9472.412109375,194.54185485839844,473.40771484375,46.77820587158203,0.0388145372271537,0.2353505641222
97,1024,0.002,32,ICEH,942625.0,998018,0.26312348,0.7216144023627519,0.790726584819705,0.0271107852458953,0.0173231195658445,0.332003116607666,0.2758886516094208,0.2855913639068603,0.1290474236011505,0.0199896376579999,0.0020927442237734,0.2691569626331329,44.53449630737305,18.014938354492188,89.93438720703125,84.62300109863281,515.3643188476562,1317.63916015625,41.96266174316406,183.11610412597656,180.3341064453125,47.05229949951172,14.853877067565918,34.75349426269531,92.35480499267578,10.442811012268066,70.46542358398438,1567.7769775390625,14.196635246276855,270.5935363769531,431.7911987304688,0.308705061674118,1605.7952880859375,1440.671142578125,0.1409685611724853,147.24497985839844,0.5804404616355896,69.74222564697266,70.12651824951172,16277.025390625,0.1658488363027572,16755.107421875,1435.986328125,93.29901885986328,1392.8966064453125,135.37364196777344,17547.29296875,1688.8067626953125,0.2362163811922073,0.0326350145041942,0.0189677234739065,17167.7421875,187.25,1424.5408935546875,181.78158569335935,0.7456023097038269,0.8643633127212524
98,1024,0.002,32,SCARF,116864.0,115874,0.282661,0.7014756341209173,0.7959703642575864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,1024,0.002,32,SUBTAB,84096.0,115874,0.1884424,0.669868518840244,0.7459484306231179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1024,0.002,64,CONTROL,,452930,,,0.7662573112114894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,1024,0.002,64,GMC,2720576.0,1151618,0.5032853,0.6913983476179446,0.7777076818392402,0.0377774126827716,0.1206656172871589,0.0661728829145431,0.0808660835027694,0.0954956337809562,0.1196117103099823,0.0526426434516906,0.0012966027716174,0.0400807075202465,1074.0421142578125,904.053466796875,1370.5889892578125,143.41444396972656,130.00234985351562,193.18014526367188,5.137040138244629,6.5663886070251465,8.363035202026367,103.53353881835938,34.39891052246094,100.45223236083984,15.91047191619873,9.689789772033691,10.900023460388184,6.766313076019287,4.392937183380127,4.6501145362854,1342.57373046875,0.250061571598053,70.09142303466797,462.92034912109375,0.0775733590126037,43.23805618286133,0.0813999474048614,44.71865081787109,13.077505111694336,12474.4140625,0.0918273106217384,7997.60205078125,457.5553588867188,20.22648048400879,398.1368103027344,43.219337463378906,12424.341796875,481.9252624511719,0.0902234762907028,0.0576171875,0.0164614524692296,12719.486328125,27.636629104614254,515.1753540039062,45.946414947509766,0.0409875586628913,0.2724480330944061
