,batch_size,learning_rate,latent_dim,model_type,embedder_params,predictor_params,kmeans_perf,knn_perf,predictor_perf,oz1,oz2,oz3,oz4,oz5,oz6,oz9,oz10,oz11,oz12,oz13,oz31,oz83,oz87,oz124,oz125,oz126,oz127,oz128,oz131,oz133,oz149,oz150,oz151,oz165,oz171,oz172,oz173,oz175,oz176,oz177,oz178,oz181,oz183,oz185,oz197,oz246,oz247,oz248,oz249,oz250,oz251
61,1024,0.0007,16,GMC,2115344.0,733617,0.5500376,0.0008254554,0.0007894637,0.0001810987887438,0.0030623967759311,1.5745141354273073e-05,0.0002060955157503,0.0119984867051243,0.0058878427371382,0.0106303729116916,0.0046185730025172,0.0050056246109306,0.0062445383518934,0.0181185845285654,0.0035419096238911,0.0025026416406035,0.0017756010638549,0.0085189249366521,0.0121166203171014,0.0096637867391109,0.0064240917563438,0.004184179008007,0.0072890887968242,0.0063142152503132,0.0066185253672301,0.0043553481809794,0.0124767376109957,0.0116085484623909,0.0073077189736068,0.0136056309565901,0.0047337799333035,0.0149759203195571,0.0055560818873345,0.0065981382504105,0.0079052587971091,0.0022829950321465,0.0116079412400722,0.0041557261720299,0.0110123744234442,0.0312770195305347,0.0073504955507814,0.062305960804224,0.009158881381154,0.0115727270022034,0.0084900967776775
62,1024,0.0007,16,ICEH,739345.0,750129,0.30711007,0.0008070328,0.00076930755,0.0002683004422578,0.0008322499343194,2.3385657641483704e-06,0.0002083055005641,0.0203274097293615,0.0014783911174163,0.0038486975245177,0.005286443978548,0.0203262101858854,0.0017592553049325,0.0150949610397219,0.0231200046837329,0.0038804255891591,0.0045737982727587,0.011683533899486,0.0089830979704856,0.0015998040325939,0.0116397943347692,0.0049237003549933,0.0242969654500484,0.009973750449717,0.0019048517569899,0.0049154497683048,0.0415681526064872,0.0097300335764884,0.022680327296257,0.0052369963377714,0.127304196357727,0.0113218091428279,0.0300650279968976,0.0247607585042715,0.071545697748661,0.0027888468466699,0.0102721480652689,0.0211769975721836,0.0224296990782022,0.0079574817791581,0.0050229146145284,0.024216441437602,0.0023799513000994,0.0064808591268956,0.0069041075184941
63,1024,0.0007,16,SCARF,23808.0,23553,0.361586,0.00081074756,0.000801692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,1024,0.0007,16,SUBTAB,17408.0,23553,0.304607,0.00077266165,0.00078665954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,1024,0.0007,32,CONTROL,,90113,,,0.0007831329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,1024,0.0007,32,GMC,2117408.0,767969,0.5444098,0.0008374516,0.0008029429,7.828161324141547e-05,0.0029798336327075,1.2178013093944172e-05,3.944659329135902e-05,0.0126433968544006,0.0056325634941458,0.0107721406966447,0.0042631467804312,0.0047919014468789,0.0073373769409954,0.0160106625407934,0.0035233169328421,0.0023096189834177,0.0017477120272815,0.008573917672038,0.0124250929802656,0.0096637867391109,0.0061734053306281,0.0040790867060422,0.007280652411282,0.0061092423275113,0.0068814391270279,0.0044366903603076,0.012413608841598,0.0115972999483346,0.0068987272679805,0.0132936295121908,0.0049993689171969,0.0145432837307453,0.005637620575726,0.006855912040919,0.0081708543002605,0.0025026421062648,0.0122016202658414,0.0051087336614727,0.0103037115186452,0.0328077152371406,0.0073467902839183,0.0651961341500282,0.0102600613608956,0.0115722175687551,0.0090903881937265
67,1024,0.0007,32,ICEH,741409.0,784481,0.24872299,0.000820739,0.00075408205,0.0019899099133908,0.0020621982403099,6.861471320007695e-06,0.0023446169216185,0.0484639033675193,0.0695254802703857,0.0694298446178436,0.0191440880298614,0.0864454507827758,0.0066921720281243,0.0218046102672815,0.043200209736824,0.0319420173764228,0.0298598427325487,0.0349056385457515,0.0244628358632326,0.048658974468708,0.0577204450964927,0.0173166096210479,0.0994713231921196,0.0339157320559024,0.0084522552788257,0.0291440915316343,0.0783326178789138,0.0491001158952713,0.0448258258402347,0.0872360914945602,0.3070161938667297,0.0693553462624549,0.0672718957066536,0.0554887205362319,0.2236282527446746,0.0293528381735086,0.0217941477894783,0.0512904226779937,0.0483577065169811,0.0236094016581773,0.031545802950859,0.0368817597627639,0.0118239698931574,0.0148146664723753,0.0303072165697813
68,1024,0.0007,32,SCARF,91136.0,90113,0.3142022,0.0008238692,0.0007743335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,1024,0.0007,32,SUBTAB,65536.0,90113,0.22910975,0.0008261417,0.0007715009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1024,0.0007,64,CONTROL,,352257,,,0.000783619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,1024,0.0007,64,GMC,2121536.0,901185,0.63836575,0.0008705396,0.0007721281,0.0012811279157176,0.0030343015678226,6.456003120547393e-06,0.0015833992511034,0.0110086137428879,0.0055223703384399,0.0097937081009149,0.0032867032568901,0.0043194601312279,0.0057524088770151,0.0163081046193838,0.0041740601882338,0.0026091369800269,0.0026308640372008,0.0139132542535662,0.0295146182179451,0.0084689399227499,0.0057106078602373,0.0037287853192538,0.0079077612608671,0.0049493862316012,0.0058098169974982,0.0045924014411866,0.0116904769092798,0.0121484817937016,0.0058301109820604,0.0126879438757896,0.0077334083616733,0.0243475083261728,0.0053164586424827,0.0059115900658071,0.0088582634925842,0.0026956645306199,0.0129515249282121,0.0047025270760059,0.0131946019828319,0.0277144275605678,0.011043656617403,0.0500511713325977,0.0128310788422822,0.0420966297388076,0.0081870127469301
72,1024,0.0007,64,ICEH,745537.0,917697,0.26098374,0.00080647547,0.0007549488,0.0014023394323885,0.0020253527909517,2.446229473207495e-06,0.0011284619104117,0.0135483052581548,0.0531989783048629,0.0709056258201599,0.0123051041737198,0.0714735686779022,0.005553578492254,0.0268013942986726,0.0373249016702175,0.0114349639043211,0.0185554940253496,0.013808274641633,0.0422410741448402,0.0142832323908805,0.0126920891925692,0.0314221233129501,0.1126856058835983,0.0399349890649318,0.0035696849226951,0.0057776877656579,0.1098401993513107,0.0451743528246879,0.0463361181318759,0.0337208285927772,0.4868374168872833,0.0268968325108289,0.1080929934978485,0.0877433568239212,0.197412759065628,0.0300916694104671,0.0729127302765846,0.0526809506118297,0.0987739115953445,0.0064663370139896,0.0094430297613143,0.02610026858747,0.0022713465150445,0.0410055927932262,0.0367856621742248
73,1024,0.0007,64,SCARF,356352.0,352257,0.47782707,0.00082611234,0.00078488176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,1024,0.0007,64,SUBTAB,253952.0,352257,0.21803388,0.0007651315,0.0007775798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,1024,0.001,16,CONTROL,,23553,,,0.0007764145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,1024,0.001,16,GMC,2115344.0,733617,0.55405515,0.0008627703,0.00078666105,4.355628698249348e-05,0.0026992447674274,1.5424544699271792e-06,0.0001005299272947,0.0135582741349935,0.0056114443577826,0.0108046773821115,0.0054505039006471,0.0048031499609351,0.0073502738960087,0.0171494521200656,0.0040346160531044,0.0021498757414519,0.0017477120272815,0.0085939140990376,0.0127708707004785,0.0096637867391109,0.0059934272430837,0.0039389659650623,0.007241282146424,0.0081140073016285,0.0071888654492795,0.0054337121546268,0.012413608841598,0.0116085484623909,0.0066802590154111,0.014107747003436,0.0046634767204523,0.0146830584853887,0.0062166950665414,0.0065174219198524,0.0082958387210965,0.0025159537326544,0.0122250551357865,0.0054211905226111,0.0097187859937548,0.0313450247049331,0.0078066927380859,0.0669495910406112,0.0102944793179631,0.0119687756523489,0.0087899202480912
77,1024,0.001,16,ICEH,739345.0,750129,0.25493076,0.0007905683,0.0007796002,0.0022196597419679,0.0019245794974267,4.35490665040561e-06,0.0020950601901859,0.0120334578678011,0.0049567315727472,0.0198570135980844,0.0073935794644057,0.0485376827418804,0.0032210752833634,0.0456567667424678,0.0206844005733728,0.0101436981931328,0.0061169913969933,0.0081039704382419,0.0136389294639229,0.0066241673193871,0.0052074193954467,0.0083527769893407,0.0094713158905506,0.0135882534086704,0.0019876398146152,0.0041438560001552,0.1755468398332595,0.0230933614075183,0.007022812962532,0.004200751427561,0.1510278284549713,0.0107693634927272,0.0170825440436601,0.0228330846875906,0.1049321368336677,0.0102635221555829,0.0113345254212617,0.041002694517374,0.039246343076229,0.0057063037529587,0.0051804604008793,0.0086746206507086,0.0033054903615266,0.0169197879731655,0.0048834448680281
78,1024,0.001,16,SCARF,23808.0,23553,0.33998713,0.0008274369,0.0007826704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,1024,0.001,16,SUBTAB,17408.0,23553,0.2934932,0.0008032849,0.0008019471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1024,0.001,32,CONTROL,,90113,,,0.0007776566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,1024,0.001,32,GMC,2117408.0,767969,0.5407666,0.00082941307,0.000781571,5.206557034398429e-05,0.0030374298803508,4.498911039263476e-06,3.228848800063133e-05,0.0121984565630555,0.006441559176892,0.0108046773821115,0.0045853746123611,0.0048031499609351,0.0073357131332159,0.0163615942001342,0.0041089868173003,0.0022763391025364,0.0017477120272815,0.008573917672038,0.0124796135351061,0.0096287913620471,0.0078731225803494,0.0034991400316357,0.007241282146424,0.0066641732119023,0.0072608343325555,0.005491814110428,0.012413608841598,0.0116085484623909,0.0065405303612351,0.0140648977831006,0.0046322313137352,0.0140174627304077,0.00563595443964,0.0067456853576004,0.0082880277186632,0.0024826740846037,0.0122016202658414,0.0055539868772029,0.0116985384374856,0.033479131758213,0.0073588085360825,0.0667320564389228,0.010530318133533,0.0114996442571282,0.0086249411106109
82,1024,0.001,32,ICEH,741409.0,784481,0.2317218,0.0008127362,0.00075855164,0.0004369676171336,0.001504152896814,2.110047034875606e-06,0.0012231401633471,0.0114985723048448,0.0169289074838161,0.0128429243341088,0.0097975796088576,0.0305511802434921,0.0043559256009757,0.0121596325188875,0.0783404782414436,0.0399358458817005,0.0050107273273169,0.0140532394871115,0.0164295434951782,0.0484040044248104,0.005256085190922,0.0095554776489734,0.0173959508538246,0.0185776557773351,0.0055856141261756,0.0219370983541011,0.0620795749127864,0.0437232889235019,0.0142723564058542,0.006517865229398,0.3278027772903442,0.0413602739572525,0.2045779824256897,0.0370465666055679,0.0680149123072624,0.0183105897158384,0.1098846644163131,0.0573834553360939,0.0996962934732437,0.0085040545091032,0.0133503638207912,0.034078974276781,0.0035520896781235,0.0258355420082807,0.0115628829225897
83,1024,0.001,32,SCARF,91136.0,90113,0.40523207,0.0008391516,0.0007793197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,1024,0.001,32,SUBTAB,65536.0,90113,0.32442114,0.00076903205,0.0007751412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,1024,0.001,64,CONTROL,,352257,,,0.00077299407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,1024,0.001,64,GMC,2121536.0,901185,0.54842925,0.00080631115,0.0007820041,3.784157524933107e-05,0.0047278748825192,1.5279399576684227e-06,3.270781598985195e-05,0.0113935684785246,0.0057455105707049,0.0107349548488855,0.0042865821160376,0.0047919014468789,0.0071002561599016,0.0184648726135492,0.004016023594886,0.0023029630538076,0.0017477120272815,0.0085489209741353,0.0124595267698168,0.0096637867391109,0.0079750511795282,0.0050132442265748,0.007241282146424,0.006324216723442,0.0072645782493054,0.0060007865540683,0.012413608841598,0.0116085484623909,0.0070945224724709,0.0134787503629922,0.0046322313137352,0.0146031863987445,0.0060353176668286,0.0068715345114469,0.0083114616572856,0.0024627062957733,0.0122016202658414,0.0051087336614727,0.0094375703483819,0.0334546342492103,0.0074046989902853,0.0666915774345398,0.0104075064882636,0.0112495282664895,0.0088310446590185
87,1024,0.001,64,ICEH,745537.0,917697,0.22040798,0.00082596217,0.0007553432,0.0011812080629169,0.0018297136994078,2.012351615121588e-06,9.991397382691504e-05,0.0487938374280929,0.0091889509931206,0.0084806093946099,0.0082528833299875,0.0388413928449153,0.0036524678580462,0.0083411568775773,0.0207773726433515,0.029485996812582,0.0060612135566771,0.0127334035933017,0.0095656104385852,0.0039195134304463,0.0079327812418341,0.0042425557039678,0.0204583816230297,0.0200224835425615,0.0015699755167588,0.0070187509991228,0.0876988321542739,0.0587964057922363,0.0268222726881504,0.0058501856401562,0.0475018993020057,0.0681705772876739,0.0819100365042686,0.0529959797859191,0.2199959754943847,0.0251263361424207,0.0320584923028945,0.062382835894823,0.0962879732251167,0.0030726622790098,0.0172127112746238,0.0081719309091568,0.0037741800770163,0.0247046444565057,0.0086083756759762
88,1024,0.001,64,SCARF,356352.0,352257,0.37186307,0.0008409154,0.00077237334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,1024,0.001,64,SUBTAB,253952.0,352257,0.28023553,0.0008067259,0.00078811083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,1024,0.002,16,CONTROL,,23553,,,0.00078488793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,1024,0.002,16,GMC,2115344.0,733617,0.57916516,0.00086793187,0.0007914935,3.795573502429761e-05,0.003159325569868,1.8689418084250065e-06,5.853724360349588e-05,0.0125684076920151,0.0061486246995627,0.0109929302707314,0.004425236955285,0.0046794153749942,0.0066555510275065,0.0180395673960447,0.0065353312529623,0.0025558895431458,0.0018220825586467,0.008573917672038,0.0124595267698168,0.0096637867391109,0.006720695644617,0.0039311810396611,0.0075140609405934,0.0067241699434816,0.0076926457695662,0.0071256286464631,0.0124308252707123,0.0116085484623909,0.0069748312234878,0.0131209902465343,0.0055071138776838,0.0147562744095921,0.0057923635467886,0.0067474213428795,0.0101549625396728,0.0025092975702136,0.0124203450977802,0.0052102822810411,0.0102474698796868,0.0314975082874298,0.0073220077902078,0.065702237188816,0.0106370272114872,0.0113369422033429,0.0089666601270437
92,1024,0.002,16,ICEH,739345.0,750129,0.25422567,0.00083286467,0.0007580886,0.001541509409435,0.00154352968093,2.7302292437525463e-05,0.0028243940323591,0.0026946673169732,0.0041881543584167,0.0101702380925416,0.0174021162092685,0.0283464584499597,0.0026453339960426,0.0130009409040212,0.040680892765522,0.0051583815366029,0.0117970565333962,0.0140232518315315,0.0082111833617091,0.0314610861241817,0.0089208222925663,0.0032344800420105,0.0171259865164756,0.013908190652728,0.0013736294349655,0.0063470932655036,0.0409425906836986,0.1779977679252624,0.0074838297441601,0.0029065792914479,0.1221954524517059,0.0397561825811862,0.0241894330829381,0.0462572611868381,0.1344832181930542,0.0141040021553635,0.01973189227283,0.0590238273143768,0.0324971862137317,0.0090279188007116,0.0071921278722584,0.0128794154152274,0.0010002470808103,0.0130835613235831,0.0043786591850221
93,1024,0.002,16,SCARF,23808.0,23553,0.39775732,0.0008301965,0.0008175577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,1024,0.002,16,SUBTAB,17408.0,23553,0.24927044,0.00078823505,0.0007732456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,1024,0.002,32,CONTROL,,90113,,,0.00086296623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,1024,0.002,32,GMC,2117408.0,767969,0.5791318,0.00084823166,0.0007845039,6.730367749696597e-05,0.0043821996077895,1.7566732140039676e-06,2.8841261155321263e-05,0.0145331425592303,0.0062937103211879,0.0100052040070295,0.0042670471593737,0.0051068617030978,0.0081111472100019,0.0173562932759523,0.0048248046077787,0.002429426414892,0.0030863850843161,0.008573917672038,0.0124652655795216,0.0096637867391109,0.0078299613669514,0.004468323662877,0.0072300336323678,0.0055793058127164,0.0071464334614574,0.0059496541507542,0.0124824754893779,0.0116085484623909,0.0062733758240938,0.0134737594053149,0.004827516619116,0.0146031863987445,0.0059338086284697,0.0068298741243779,0.0076006115414202,0.0025159537326544,0.0122016202658414,0.0051634139381349,0.010866142809391,0.0328190848231315,0.0076422439888119,0.0672747641801834,0.0107785817235708,0.0115790711715817,0.0087926881387829
97,1024,0.002,32,ICEH,741409.0,784481,0.25575155,0.00082679326,0.00076273765,0.0003763254790101,0.0029318355955183,2.075750899166451e-06,0.0001686454488663,0.0063441987149417,0.0076664960943162,0.022469287738204,0.0124340103939175,0.0439595058560371,0.0258417893201112,0.0044924584217369,0.1273602396249771,0.0164003260433673,0.0085898181423544,0.0182027276605367,0.0101007837802171,0.0134932687506079,0.0105112642049789,0.0148450573906302,0.0165326222777366,0.0218272693455219,0.0196675453335046,0.0099656991660594,0.0737586542963981,0.0220697429031133,0.0029350039549171,0.0022900700569152,0.1486218571662902,0.009484770707786,0.0159111190587282,0.0089997267350554,0.0534699112176895,0.0666995570063591,0.0136935980990529,0.0807710886001586,0.0459617562592029,0.0032150286715477,0.0055738841183483,0.0117168826982378,0.0014923040289431,0.0080248424783349,0.0041046109981834
98,1024,0.002,32,SCARF,91136.0,90113,0.40341166,0.00081113295,0.00078599906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,1024,0.002,32,SUBTAB,65536.0,90113,0.27846938,0.0007895356,0.00081798306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1024,0.002,64,CONTROL,,352257,,,0.00077869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,1024,0.002,64,GMC,2121536.0,901185,0.6209349,0.0008413108,0.00092295406,3.244807157898322e-05,0.0045119179412722,1.84490625088074e-06,4.139710654271767e-05,0.0149480868130922,0.0057115349918603,0.0107651678845286,0.0045248274691402,0.0047919014468789,0.0073902108706533,0.0184648726135492,0.0053268065676093,0.0025492333807051,0.0037464248016476,0.008573917672038,0.0124595267698168,0.0096637867391109,0.0063974685035645,0.0041997455991804,0.007241282146424,0.0062742205336689,0.0072799697518348,0.0061076898127794,0.012413608841598,0.0123397093266248,0.0074887513183057,0.0139721287414431,0.0052805794402956,0.0143968509510159,0.0061700916849076,0.0066944784484803,0.0095378598198294,0.0025891694240272,0.0121156927198171,0.0047806459479033,0.0101574808359146,0.0339612998068332,0.0074439826421439,0.0668000802397728,0.010392241179943,0.0117562729865312,0.0089235641062259
102,1024,0.002,64,ICEH,745537.0,917697,0.21626101,0.0008089136,0.0007817586,0.002080675214529,0.0021696926560252,1.3846451111021452e-05,0.0013713573571294,0.0138232596218585,0.0286632664501667,0.0604844242334365,0.0274809375405311,0.0566029287874698,0.0041242097504436,0.0198709722608327,0.1412862092256546,0.0184770077466964,0.0079204812645912,0.0505036823451519,0.0338663011789321,0.0489589236676692,0.024536645039916,0.0119531014934182,0.1261782944202423,0.14426189661026,0.0033816494978964,0.0140142710879445,0.0709292143583297,0.1002024784684181,0.0091874646022915,0.0313383974134922,0.2240186184644699,0.0680640935897827,0.2258554100990295,0.0765598341822624,0.335426777601242,0.0237152688205242,0.0425024852156639,0.133014515042305,0.1380539983510971,0.0048149237409234,0.0249316692352294,0.0070110489614307,0.0021229176782071,0.0302084367722272,0.0243757497519254
103,1024,0.002,64,SCARF,356352.0,352257,0.32374048,0.00078341324,0.0007698075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,1024,0.002,64,SUBTAB,253952.0,352257,0.2387083,0.00078169093,0.0007905764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,1024,0.003,16,CONTROL,,23553,,,0.0008079632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1024,0.003,16,GMC,2115344.0,733617,0.62399405,0.00085914903,0.00080387696,9.005182073451579e-05,0.0027507375925779,1.7330643231616705e-06,7.78703615651466e-05,0.0146281281486153,0.0060669006779789,0.0116297286003828,0.0066378349438309,0.0055118114687502,0.0066667897626757,0.0182208456099033,0.0051315841265022,0.0040335119701921,0.0038672771770507,0.008573917672038,0.0116230519488453,0.0096637867391109,0.0069750505499541,0.0044683213345706,0.0079780649393796,0.0065441885963082,0.0068211196921765,0.0048224846832454,0.012413608841598,0.0120022501796484,0.0087104542180895,0.0137117123231291,0.005296200979501,0.014510003849864,0.0059887138195335,0.0079833650961518,0.008647353388369,0.003021806711331,0.0122016202658414,0.0057258298620581,0.0094150742515921,0.0321749672293663,0.0075721349567174,0.0679492205381393,0.0108687933534383,0.0110055617988109,0.0086870361119508
107,1024,0.003,16,ICEH,739345.0,750129,0.32508636,0.0007896869,0.0007740665,0.0011038503143936,0.0055262274108827,5.601746124739293e-06,0.0003657700435724,0.0050943843089044,0.0042000799439847,0.0068723331205546,0.0049017337150871,0.0047919014468789,0.0022081192582845,0.0197338573634624,0.004016023594886,0.0023029630538076,0.0017477120272815,0.0138882612809538,0.0072527532465755,0.0066441944800317,0.006223919801414,0.0041997446678578,0.0059027001261711,0.0066191777586936,0.0010474916780367,0.0035116949584335,0.0089701749384403,0.0156692918390035,0.004589426331222,0.0051417406648397,0.0105924485251307,0.0144434440881013,0.0061567770317196,0.0045445845462381,0.0076474724337458,0.0024893300142139,0.0121938083320856,0.0049837492406368,0.0107649052515625,0.0070621655322611,0.0073001403361558,0.0077299159020185,0.0050699799321591,0.0067439749836921,0.0205921418964862
108,1024,0.003,16,SCARF,23808.0,23553,0.3856328,0.0008271872,0.0007928787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,1024,0.003,16,SUBTAB,17408.0,23553,0.34262756,0.00081432564,0.0007636314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,1024,0.003,32,CONTROL,,90113,,,0.0007783962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,1024,0.003,32,GMC,2117408.0,767969,0.5849608,0.000888024,0.0008024697,3.834554081549868e-05,0.0037365574389696,1.2709300563074066e-06,2.667002445377875e-05,0.013008345849812,0.0061862687580287,0.0149531802162528,0.0074346219189465,0.0120247472077608,0.0076593607664108,0.0184416305273771,0.0074928542599081,0.0075811385177075,0.0177095290273427,0.0100287208333611,0.0135169569402933,0.0129083516076207,0.0095085045322775,0.005227300338447,0.0080905510112643,0.0066791791468858,0.00760861299932,0.0065353172831237,0.0117937978357076,0.0117997750639915,0.0089211901649832,0.0143427895382046,0.0173415746539831,0.0155882677063345,0.008349934592843,0.0074634607881307,0.0160292536020278,0.0283477324992418,0.0124281570315361,0.0058429976925253,0.0119347600266337,0.0321825742721557,0.0082769263535738,0.0671830847859382,0.010739411227405,0.0118127390742301,0.0088470028713345
112,1024,0.003,32,ICEH,741409.0,784481,0.24331464,0.0007746168,0.0008742337,0.0023236805573105,0.0051947110332548,1.799779056455009e-06,0.0044473302550613,0.0220472496002912,0.0072147073224186,0.0105792479589581,0.0042182309553027,0.3375253677368164,0.0030151533428579,0.0760417133569717,0.004016023594886,0.0023029630538076,0.0017477120272815,0.013968201354146,0.6956523656845093,0.026376686990261,0.0081035522744059,0.0044099204242229,0.0067350957542657,0.0067441626451909,0.0059529305435717,0.0059845112264156,0.0289766509085893,0.0117210345342755,0.0208967234939336,0.0464982762932777,0.1009949892759323,0.1955926269292831,0.0238400120288133,0.0587948523461818,0.0622656568884849,0.0024893300142139,0.0154199656099081,0.0063741691410541,0.0136782918125391,0.1194344386458396,0.0077202995307743,0.1841079145669937,0.0229589343070983,0.0165206510573625,0.0129859801381826
113,1024,0.003,32,SCARF,91136.0,90113,0.28496474,0.0008046444,0.0007933789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,1024,0.003,32,SUBTAB,65536.0,90113,0.3177044,0.00082951685,0.00078315707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,1024,0.003,64,CONTROL,,352257,,,0.00076596346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,1024,0.003,64,GMC,2121536.0,901185,0.58695734,0.0008838983,0.000803235,3.084616400883533e-05,0.0042945868335664,2.690156634344021e-06,0.0001497415942139,0.012488417327404,0.006355226971209,0.0196153279393911,0.0097565837204456,0.0219460092484951,0.0077038775198161,0.018148798495531,0.0088873049244284,0.0574409551918506,0.0188994612544775,0.0121334344148635,0.0126360096037387,0.0104686859995126,0.0086453594267368,0.0049509536474943,0.0096737910062074,0.0070141330361366,0.0079439114779233,0.0076136980205774,0.0153003502637147,0.0121034877374768,0.008312183432281,0.0143744070082902,0.0268638934940099,0.014962607063353,0.0263759158551692,0.0072195804677903,0.0380811840295791,0.0498265102505683,0.0121469423174858,0.012045363895595,0.0105174360796809,0.0332152023911476,0.0090556191280484,0.0678709149360656,0.0103065287694334,0.0119244018569588,0.0089070200920104
117,1024,0.003,64,ICEH,745537.0,917697,0.20573214,0.000815141,0.00077273353,0.0023177091497927,0.001029634498991,1.4728574569744524e-05,0.0028390637598931,0.0112535590305924,0.0202677529305219,0.0376804322004318,0.0049290829338133,0.0686389282345771,0.0038196956738829,0.0177281610667705,0.0422147512435913,0.0468379855155944,0.0664502382278442,0.0099887493997812,0.0196907892823219,0.0048044137656688,0.0317393951117992,0.0075743189081549,0.0316816642880439,0.020837327465415,0.0044515975750982,0.0741315335035324,0.0821432992815971,0.0803374573588371,0.0036533323582261,0.0025375846307724,0.3742577731609344,0.0096644815057516,0.0635128393769264,0.0732971802353859,0.0638124123215675,0.0595242604613304,0.0486267060041427,0.1251561045646667,0.0623622089624404,0.0044586560688912,0.0272467155009508,0.0038118774536997,0.0027720110956579,0.0488312058150768,0.0035981794353574
118,1024,0.003,64,SCARF,356352.0,352257,0.3638289,0.000814151,0.00076775765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,1024,0.003,64,SUBTAB,253952.0,352257,0.27948576,0.0007836354,0.00086794526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,1024,0.005,16,CONTROL,,23553,,,0.0007862786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,1024,0.005,16,GMC,2115344.0,733617,0.55707014,0.0008781869,0.00085151655,0.0004011949058622,0.0049916901625692,1.8552349274614244e-06,0.0004455943999346,0.0229371357709169,0.0218066629022359,0.0993174463510513,0.0149141522124409,0.0220922380685806,0.0119225122034549,0.0238986164331436,0.1165671348571777,0.0288735646754503,0.0085805216804146,0.0123984273523092,0.0174611173570156,0.0164279509335756,0.0131732486188411,0.0267125349491834,0.0138160856440663,0.0109686385840177,0.0177693646401166,0.0077113192528486,0.0151167120784521,0.0168841406702995,0.0086545627564191,0.0134791685268282,0.162221759557724,0.0233358033001422,0.0258185155689716,0.0193856097757816,0.1067210510373115,0.0184569749981164,0.0125687653198838,0.2291434854269027,0.0232845898717641,0.0334806144237518,0.0092019727453589,0.0686211362481117,0.0110219344496726,0.0161215495318174,0.010121458210051
