,batch_size,learning_rate,latent_dim,model_type,embedder_params,predictor_params,kmeans_perf,knn_perf,predictor_perf,waterfront,bedrooms,bathrooms,sqft_living,sqft_lot,grade,sqft_above,sqft_basement,yr_built,lat,long,sqft_living15
150,1024,0.003,32,ICEH,221857.0,234209,0.9268835,0.10987051,1.7926973,1.0,0.9912280440330504,0.7105262875556946,4718183.5,12035214336.0,1.9736841917037964,2330576.5,288981.78125,2348.70166015625,0.0721341595053672,0.3272385597229004,1533473.5
151,1024,0.003,32,MCN,15648.0,24737,0.9144384,0.11429976,161.8877,1.0,1.1140351295471191,0.8980262875556946,4205611.0,550088576.0,19.587718963623047,3023797.5,297784.40625,5628.18408203125,0.054653126746416,0.5518107414245605,2136269.25
152,1024,0.003,32,SCARF,25760.0,24737,0.9196942,0.11680553,1.4299887,,,,,,,,,,,,
153,1024,0.003,32,SUBTAB,18592.0,24737,0.9385939,0.117521726,0.1922864,,,,,,,,,,,,
154,1024,0.003,64,CLIP,47297.0,96577,0.9464607,0.12566313,0.8780179,1.0,1.2105263471603394,0.5586622953414917,5241624.5,684439872.0,1.175438642501831,4334033.5,261192.3125,1690.28076171875,0.0676444098353385,0.1562294065952301,1424146.0
155,1024,0.003,64,CONTROL,,96577,,,0.35337374,,,,,,,,,,,,
156,1024,0.003,64,GMC,590912.0,258753,0.65631884,0.11553772,0.3889639,1.0,0.859649121761322,0.5603070259094238,4389496.5,3890869248.0,1.342105269432068,5148786.5,294810.75,1644.5263671875,0.054178450256586,0.0689580887556076,1667513.0
157,1024,0.003,64,ICEH,225985.0,275265,0.8877791,0.11133895,3.9978137,1.0,0.9649122953414916,0.4775219261646271,4205611.0,8658206720.0,2.114035129547119,2767849.25,212047.578125,1890.4736328125,0.0750536695122718,0.2820268273353576,2015632.25
158,1024,0.003,64,MCN,53824.0,96577,0.91647804,0.11383568,0.22165056,1.0,2.7543859481811523,1.417763113975525,4205611.0,550088576.0,11.377193450927734,3484597.5,297784.40625,5628.18408203125,0.0937153995037078,0.5518107414245605,2136269.25
159,1024,0.003,64,SCARF,100672.0,96577,0.91253203,0.11676531,1.5839816,,,,,,,,,,,,
160,1024,0.003,64,SUBTAB,72000.0,96577,0.94051516,0.11678476,53.03762,,,,,,,,,,,,
161,1024,0.003,128,CLIP,184705.0,381569,0.9461075,0.1200393,87.54004,1.0,1.7456140518188477,0.422697365283966,5715535.5,550088576.0,1.1228070259094238,5516779.0,248021.265625,1696.4912109375,0.0862389504909515,0.1544422209262848,1737051.25
162,1024,0.003,128,CONTROL,,381569,,,0.57525045,,,,,,,,,,,,
163,1024,0.003,128,GMC,599168.0,414593,0.6785042,0.11571519,1.8170583,1.0,0.8333333134651184,0.5767543911933899,2483782.25,3024811520.0,1.3771929740905762,4015889.5,297784.40625,2103.122802734375,0.0466088652610778,0.0548212938010692,1344102.375
164,1024,0.003,128,ICEH,234241.0,431105,0.8926409,0.11112531,34.673004,1.0,0.9473684430122375,0.7313596606254578,3833535.0,16340483072.0,1.456140398979187,11209233.0,209166.0,3077.385986328125,0.0806633308529853,0.1163709536194801,1744166.125
165,1024,0.003,128,MCN,197760.0,381569,0.9404594,0.12134358,0.16933103,1.0,6.166666507720947,2.6173245906829834,4205611.0,550088576.0,21.105262756347656,3023797.5,297784.40625,4748.18408203125,0.0809764340519905,0.1253605484962463,2136269.25
166,1024,0.003,128,SCARF,397952.0,381569,0.93569887,0.11440886,0.66146207,,,,,,,,,,,,
167,1024,0.003,128,SUBTAB,283264.0,381569,0.9378863,0.113948725,11.682384,,,,,,,,,,,,
168,1024,0.005,32,CLIP,12385.0,24737,0.9455839,0.123069964,0.26125163,1.0,1.3333333730697632,0.4122807085514068,5629976.5,550088576.0,0.9649122953414916,6649220.5,237192.3125,2271.5263671875,0.0644325837492942,0.0800491049885749,1555988.125
169,1024,0.005,32,CONTROL,,24737,,,0.17233193,,,,,,,,,,,,
170,1024,0.005,32,GMC,586784.0,217697,0.67477715,0.11591196,4.1309204,1.0,0.921052634716034,0.6551535129547119,2431588.0,1295377408.0,1.4122806787490845,4104782.5,297784.40625,1975.4385986328125,0.038262914866209,0.0529135763645172,1141183.125
171,1024,0.005,32,ICEH,221857.0,234209,0.89331084,0.11557125,10.503583,1.0,0.7982456088066101,2.660087823867798,4205611.0,14166748160.0,2.245614051818848,3023797.5,264231.78125,1856.9649658203125,0.0640730187296867,0.1956121176481247,1300719.125
172,1024,0.005,32,MCN,15648.0,24737,0.9264317,0.11570202,0.15248294,1.0,5.517543792724609,1.2143640518188477,4205611.0,550088576.0,15.280701637268066,3023797.5,297784.40625,5628.18408203125,0.0933494046330452,0.3724323511123657,2136269.25
173,1024,0.005,32,SCARF,25760.0,24737,0.9008765,0.117841996,95.09515,,,,,,,,,,,,
174,1024,0.005,32,SUBTAB,18592.0,24737,0.9408938,0.11484774,0.250779,,,,,,,,,,,,
175,1024,0.005,64,CLIP,47297.0,96577,0.94674987,0.15894218,0.18011461,1.0,1.1929824352264404,0.265899121761322,307795.09375,1036472576.0,0.8157894611358643,269633.21875,246297.578125,2004.5526123046875,0.0629802122712135,0.0519594699144363,1289075.5
176,1024,0.005,64,CONTROL,,96577,,,0.17338122,,,,,,,,,,,,
177,1024,0.005,64,GMC,590912.0,258753,0.66646546,0.11901353,0.18170793,1.0,0.938596487045288,0.500548243522644,2151332.5,3456506368.0,1.394736886024475,2728526.5,294810.75,1415.114013671875,0.0474938116967678,0.0439383015036582,985752.25
