,batch_size,learning_rate,latent_dim,model_type,embedder_params,predictor_params,kmeans_perf,knn_perf,predictor_perf,Vehicle_Reference_df_res,Vehicle_Type,Vehicle_Manoeuvre,Vehicle_Location-Restricted_Lane,Hit_Object_in_Carriageway,Hit_Object_off_Carriageway,Was_Vehicle_Left_Hand_Drive?,Propulsion_Code,Local_Authority_(District),Urban_or_Rural_Area,Vehicle_Reference_df,Casualty_Reference,Sex_of_Casualty,Pedestrian_Location,Pedestrian_Movement,Casualty_Type,Age_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Age_of_Vehicle,Longitude,Latitude,Police_Force,Number_of_Vehicles,Age_of_Casualty,Age_Band_of_Casualty,Casualty_IMD_Decile
86,4096,0.001,64,GMC,973632.0,388738,0.2651846,0.6787727183208417,0.7712449423665961,0.0730115747160676,0.0666666666666666,0.0554686141540601,0.1666666666666666,0.1,0.0909090909090909,0.5,0.2866664502539243,0.0034246575342465,0.5678217243811065,0.0783589147776969,0.0666666666666666,0.5913883742670942,0.1111111111111111,0.1,0.0625,190.0318298339844,2.1232831478118896,0.0729896575212478,27.10619735717773,0.9219699501991272,10.349335670471191,317.1571044921875,5.810385227203369,306.20135498046875,4.20502519607544,9.598995208740234
87,4096,0.001,64,ICEH,294465.0,405250,0.2637139,0.6441694113050815,0.7824390962467437,0.0729166666666666,0.3382565296983985,0.1427499324386289,0.246580547112462,0.2980250144750637,0.1555024269439036,0.5959409594095941,0.2658656528192106,0.1434524953887641,0.7360226984917573,0.1363749170117922,0.1520302670811062,0.627958002670745,0.1286922320550639,0.1868947885939036,0.11553259087726,10.377219200134276,0.9443886280059814,0.2268113493919372,1067.685791015625,0.9420125484466552,7.699385643005371,603.2056884765625,433.0067138671875,10.229480743408203,0.1745393574237823,25.557453155517575
88,4096,0.001,64,SCARF,196352.0,192322,0.16591986,0.7270868511938977,0.7659733952871743,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,4096,0.001,64,SUBTAB,126720.0,192322,0.3096077,0.6927195697389004,0.7536249881915168,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,4096,0.002,16,CONTROL,,18898,,,0.7626067526911333,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,4096,0.002,16,GMC,967440.0,278722,0.26209185,0.6650259786630716,0.7682507753570165,0.0725490183490322,0.0666666666666666,0.0555197034312275,0.1666666666666666,0.1,0.0909090909090909,0.5,0.2859368988534934,0.0048805315321002,0.5542714083553574,0.0777049545277312,0.0666666666666666,0.5963421391283888,0.1111111111111111,0.1,0.0625,178.70184326171875,2.4619765281677246,0.0720623657107353,25.078392028808597,0.7828605771064758,8.844881057739258,715.5560913085938,5.793969631195068,426.4197692871094,5.5745391845703125,9.540033340454102
92,4096,0.002,16,ICEH,288273.0,295234,0.31378528,0.634754583692925,0.7737432811731948,0.1251197318007662,0.1821959993774745,0.1006270178282251,0.2285263987391647,0.3,0.1016376392091448,0.6553170077155317,0.3602560958105453,0.0814575308073411,0.7848409796845297,0.0632978723404255,0.068085808580858,0.5887737562940765,0.1397935103244837,0.1426213824443913,0.1944988400719853,7.679397106170654,1.1742043495178225,1.0232914686203003,986.8908081054688,3.5001721382141118,7.699385643005371,640.0636596679688,793.4432373046875,7.399330139160156,0.0874371826648712,9.169849395751951
93,4096,0.002,16,SCARF,19136.0,18898,0.19567165,0.6855833710937937,0.7661817689828373,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,4096,0.002,16,SUBTAB,14784.0,18898,0.32506588,0.669569738900426,0.7573277602629729,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,4096,0.002,32,CONTROL,,57250,,,0.751294433921329,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,4096,0.002,32,GMC,969504.0,301570,0.8110619,0.6759209095814434,0.7778241808915525,0.0708493403730068,0.0666666666666666,0.0545557294383585,0.1666666666666666,0.1,0.0909090909090909,0.5,0.2871145448599569,0.0060491164087054,0.5518067088034332,0.0785616431138229,0.0668551473087508,0.5936071849683937,0.1111111111111111,0.1,0.0637254901960784,239.2301483154297,2.176549434661865,0.0716679692268371,25.234506607055664,0.7059579491615295,9.725879669189451,380.7789001464844,5.4931321144104,281.2914428710937,4.680401802062988,8.597319602966309
97,4096,0.002,32,ICEH,290337.0,318082,0.2412746,0.6268212363762127,0.7803866137433132,0.1260532974501727,0.2193939393939393,0.0961636958561991,0.2480229089271642,0.1228571428571428,0.090975813177648,0.575310298557531,0.4089772722228141,0.0910647337086245,0.8026733904718684,0.125278603268945,0.0666996699669967,0.615842663129621,0.3125186121646298,0.1559711224965067,0.149946797993673,15.244891166687012,2.8716917037963867,0.045920580625534,471.94036865234375,2.209951400756836,7.699385643005371,507.9296569824219,530.0505981445312,8.12462329864502,0.5259631276130676,20.49681663513184
98,4096,0.002,32,SCARF,58240.0,57250,0.16949503,0.6855553669756353,0.7335946784169747,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,4096,0.002,32,SUBTAB,40832.0,57250,0.30442566,0.6771385683475009,0.7364778697015937,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4096,0.002,64,CONTROL,,192322,,,0.7678006760056424,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,4096,0.002,64,GMC,973632.0,388738,0.26344326,0.6652226639617902,0.7821525864180827,0.0733543992823368,0.0666666666666666,0.0549111136207598,0.1666666666666666,0.1,0.0909090909090909,0.5,0.2891691433902739,0.0085396909027046,0.5784532862817614,0.0772828343502682,0.0666666666666666,0.5919233763819578,0.1111111111111111,0.1,0.0625,177.86196899414062,2.037855863571167,0.0716418623924255,24.40703582763672,1.011408805847168,9.359824180603027,448.2800598144531,5.771859169006348,290.7259521484375,4.616750240325928,9.162479400634766
102,4096,0.002,64,ICEH,294465.0,405250,0.26620844,0.6333741039562821,0.7619018302748695,0.1507925808043678,0.4044930980275155,0.1464739354595433,0.1931990881458966,0.1739495798319327,0.1343613106501535,0.7094934585709494,0.4219767972245898,0.1488848459962897,0.8023054862220682,0.2501794126015617,0.067029702970297,0.6314966947959988,0.3133903133903133,0.2085859842143028,0.1451994302645474,9.796649932861328,0.589614748954773,0.055478923022747,74.29615020751953,2.428459882736206,7.699385643005371,407.2740478515625,576.693115234375,14.792630195617676,2.4311556816101074,16.0445556640625
103,4096,0.002,64,SCARF,196352.0,192322,0.18122783,0.6561606658223267,0.7497944603403085,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,4096,0.002,64,SUBTAB,126720.0,192322,0.33497307,0.6810323736572353,0.7642742546245223,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,4096,0.003,16,CONTROL,,18898,,,0.7692338175745456,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,4096,0.003,16,GMC,967440.0,278722,0.32396892,0.6484203211587205,0.7626773954408848,0.0720033238147086,0.0666666666666666,0.0535623956985459,0.1666666666666666,0.1,0.0909090909090909,0.5,0.2881025892582333,0.0039138943248532,0.5680001449961727,0.0775422054313806,0.0668221440084207,0.5842696805792661,0.1111111111111111,0.1,0.0625,175.22311401367188,2.127973318099976,0.0717327967286109,24.838525772094727,1.983713150024414,10.021014213562012,689.3892822265625,5.494137287139893,313.21307373046875,4.709547519683838,10.085427284240724
107,4096,0.003,16,ICEH,288273.0,295234,0.29447657,0.634703378907407,0.775675629372141,0.0720730336164953,0.243024415085305,0.1459695830830268,0.2588371045817854,0.1562011173184357,0.1252369349185323,0.5929218383092922,0.3238193297641878,0.1481677724847672,0.6420647078374198,0.0713903886576204,0.1345106679451128,0.5937470533349737,0.2535810272978414,0.1800353982300885,0.1966794139971475,8.937018394470215,0.7986599802970886,0.0829032659530639,67.67369842529297,3.336721420288086,7.699385643005371,595.3162231445312,344.2854309082031,9.935678482055664,0.3959799110889435,12.105192184448242
108,4096,0.003,16,SCARF,19136.0,18898,0.35752717,0.6218392893454658,0.7690489487647927,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,4096,0.003,16,SUBTAB,14784.0,18898,0.3209788,0.6583004430382786,0.7652498034588048,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,4096,0.003,32,CONTROL,,57250,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,4096,0.003,32,GMC,969504.0,301570,0.244321,0.6475705586893625,0.7744437523917183,0.0720047148007765,0.0666666666666666,0.0541581504690459,0.1666666666666666,0.1,0.0909090909090909,0.5,0.2772104157048323,0.0123287671232876,0.558925173501102,0.0768732282676277,0.067154369922042,0.5741380920607753,0.1111111111111111,0.1,0.0637254901960784,169.3678436279297,1.9731993675231931,0.0715066194534301,27.4927978515625,0.8066471815109253,9.887845039367676,383.6978149414063,5.4586262702941895,294.9339904785156,3.9614739418029785,8.281742095947266
112,4096,0.003,32,ICEH,290337.0,318082,0.2683107,0.6263138959028166,0.7764748275160875,0.1884256477287123,0.2329807618288834,0.1240662720206013,0.4606481481481481,0.258095238095238,0.1088443920866623,0.6665548473666555,0.2750692520775623,0.1331560419044681,0.6725623930770919,0.1479165349393527,0.0666666666666666,0.6265404603487774,0.2433862433862434,0.1947890079180251,0.1469948531569657,10.019095420837402,0.7051926255226135,0.0263463854789733,87.9239501953125,1.5837475061416626,16.312789916992188,430.4201049804688,327.1799011230469,7.350083827972412,0.6854271292686462,12.804019927978516
113,4096,0.003,32,SCARF,58240.0,57250,0.18183684,0.6549409095494203,0.7509271780847361,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,4096,0.003,32,SUBTAB,40832.0,57250,0.3128459,0.7045635504546466,0.7487987049896646,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,4096,0.003,64,CONTROL,,192322,,,0.7677098267395297,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,4096,0.003,64,GMC,973632.0,388738,0.8352421,0.645597925549715,0.7748841327609755,0.0732804630228823,0.0666666666666666,0.0643722589662182,0.1666666666666666,0.1,0.0909090909090909,0.5,0.2634007579255155,0.0105593607305936,0.5773938256110318,0.0779050483175787,0.1345302237864982,0.5737595718905444,0.1111111111111111,0.1,0.0625,162.20167541503906,1.994304895401001,0.0714961737394332,23.316917419433597,0.777981698513031,9.562246322631836,305.49078369140625,5.501842498779297,300.13433837890625,4.478056907653809,8.341373443603516
117,4096,0.003,64,ICEH,294465.0,405250,0.2888669,0.6358363528358772,0.7728998112243837,0.0625,0.13,0.0799597140806272,0.3125,0.2109243697478991,0.0961477306357448,0.5,0.263573407202216,0.0390088982554735,0.5161110520037248,0.0625,0.0697689768976897,0.5058169973966075,0.1471779744346116,0.1,0.0865384615384615,10.057286262512209,13.744388580322266,0.0379305072128772,114.82144165039062,8.272659301757812,7.697953224182129,476.3353576660156,631.0127563476562,8.528307914733887,3.639195919036865,28.39262962341309
118,4096,0.003,64,SCARF,196352.0,192322,0.17618024,0.7063683990578832,0.7662743314797351,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,4096,0.003,64,SUBTAB,126720.0,192322,0.286185,0.698021682776907,0.772364514667337,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,4096,0.005,16,CONTROL,,18898,,,0.7632414646682176,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,4096,0.005,16,GMC,967440.0,278722,0.90069973,0.6329685325938154,0.7473206511557904,0.0727869839655686,0.0666666666666666,0.0542964394938987,0.1666666666666666,0.1,0.0909090909090909,0.5,0.2749113910049245,0.0056262230919765,0.5632060913457058,0.0768985199119007,0.0672981151935791,0.5844201008129877,0.1111111111111111,0.1,0.0637254901960784,175.8459014892578,2.159128904342652,0.0724502205848693,24.647571563720703,1.0571733713150024,8.965686798095703,253.88710021972656,5.774874210357666,325.51824951171875,4.356449127197266,8.02345085144043
122,4096,0.005,16,ICEH,288273.0,295234,0.38359663,0.6383436420724649,0.7689640077431628,0.0625,0.0666666666666666,0.0584376491069761,0.1666666666666666,0.1,0.0909090909090909,0.5622693726937269,0.25,0.0034246575342465,0.5,0.0625,0.0675313312062103,0.5027771616285617,0.1111111111111111,0.1,0.0625,9.739028930664062,0.0891122296452522,0.0730462744832038,24.902847290039062,4.0224385261535645,16.29927635192871,2424.765380859375,5.255276203155518,8.485762596130371,3.316917896270752,8.273032188415527
123,4096,0.005,16,SCARF,19136.0,18898,0.27702388,0.5652799531183202,0.7637212333340272,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,4096,0.005,16,SUBTAB,14784.0,18898,0.3669992,0.6684139005461524,0.770418124380555,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,4096,0.005,32,CONTROL,,57250,,,0.737388427846565,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,4096,0.005,32,GMC,969504.0,301570,0.37608162,0.6442568341096244,0.7773928790443054,0.0721318295275954,0.0666666666666666,0.0567002125197597,0.1666666666666666,0.1,0.0908757297748123,0.5,0.2962499741044582,0.0034246575342465,0.5634275871224568,0.0775001185545825,0.0679742990910386,0.5836630604725261,0.1111111111111111,0.1,0.0625,195.84991455078125,2.0097153186798096,0.0733492597937583,25.80770492553711,2.043215751647949,9.590574264526367,295.7886047363281,5.452596187591553,297.3936462402344,4.365494251251221,8.845895767211914
127,4096,0.005,32,ICEH,290337.0,318082,0.3186766,0.6430966726496314,0.7643410866366398,0.0625,0.0666666666666666,0.0651017214397496,0.1666666666666666,0.1,0.0909090909090909,0.5,0.25,0.0068493150684931,0.5,0.0625,0.0666666666666666,0.5,0.1111111111111111,0.1,0.0625,8.24388599395752,0.2807370126247406,0.0717620402574539,23.65896224975586,2.430303812026977,13.409509658813477,775.05224609375,6.056616306304932,9.298157691955566,0.492797315120697,9.66331672668457
128,4096,0.005,32,SCARF,58240.0,57250,0.19915831,0.7026524815427403,0.7365756519483597,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,4096,0.005,32,SUBTAB,40832.0,57250,0.31733066,0.6863682709658618,0.7518156883905398,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,4096,0.005,64,CONTROL,,192322,,,0.764964622584865,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,4096,0.005,64,GMC,973632.0,388738,0.90306425,0.616458864047932,0.779698599473862,0.0736117317048952,0.0666666666666666,0.0654345635549943,0.1666103793763368,0.0999650837988826,0.0909090909090909,0.5,0.2280651258079409,0.0071295143212951,0.5507853802430475,0.0746736455797582,0.0675995307171913,0.5693697706518001,0.1111111111111111,0.1,0.0649038461538461,174.1768798828125,2.0030150413513184,0.0716515108942985,24.08140754699707,0.6860319972038269,10.30129051208496,308.3464050292969,5.716248035430908,333.7792358398437,4.604355335235596,7.764823913574219
132,4096,0.005,64,ICEH,294465.0,405250,0.32645875,0.639987767211965,0.6123605117916711,0.0625,0.1333333333333333,0.0637689524183777,0.1666666666666666,0.1,0.0920454545454545,0.5,0.1923076923076923,0.0267044713277589,0.5,0.09375,0.0666666666666666,0.4999903461641044,0.223226108535843,0.115765253842571,0.0625,9.838525772094728,0.5125628113746643,0.0473283268511295,27.601675033569336,3.4702765941619877,7.090545177459717,511.6603088378906,106.41373443603516,9.162814140319824,0.1118927970528602,29.470685958862305
133,4096,0.005,64,SCARF,196352.0,192322,0.1914391,0.6152945075742413,0.7561753483702691,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,4096,0.005,64,SUBTAB,126720.0,192322,0.42945617,0.6804431343477154,0.7762878611994857,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,4096,0.007,16,CONTROL,,18898,,,0.7380455719388809,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,4096,0.007,16,GMC,967440.0,278722,0.91241735,0.6283409041055095,0.7774267433724387,0.0725465573736813,0.0666666666666666,0.0616075944922279,0.1666666666666666,0.1,0.0909090909090909,0.5,0.2944857293368374,0.0034246575342465,0.5573144449141652,0.0785403032889675,0.068506737716961,0.5795532204747532,0.1111111111111111,0.1,0.0637254901960784,209.86297607421875,2.1189279556274414,0.0717721283435821,25.438526153564453,1.8880707025527956,8.49298095703125,391.9923095703125,5.802345275878906,321.8207702636719,4.472362041473389,9.29346752166748
137,4096,0.007,16,ICEH,288273.0,295234,0.34901136,0.6256079007158744,0.5,0.0625,0.0666666666666666,0.0629847879436476,0.1666666666666666,0.1,0.0909090909090909,0.4956390472995639,0.3249307479224377,0.0034246575342465,0.5,0.0625,0.0802107386818416,0.5404414901212073,0.1111111111111111,0.1,0.1270900137425561,9.074036598205566,0.1872696876525879,0.0757063329219818,23.968509674072266,3.1217153072357178,6.405174255371094,5989.9853515625,5.810720443725586,7.314908027648926,0.0726968199014663,8.417085647583008
138,4096,0.007,16,SCARF,19136.0,18898,0.19658309,0.6256016081953275,0.7403331833589251,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,4096,0.007,16,SUBTAB,14784.0,18898,0.29739264,0.6921132461560385,0.7535166703759981,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,4096,0.007,32,CONTROL,,57250,,,0.7740243951254582,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,4096,0.007,32,GMC,969504.0,301570,0.93737084,0.6129169435322336,0.7819120616250714,0.0744614101945154,0.0666666666666666,0.0671189612089915,0.1666103793763368,0.0999650837988826,0.0909090909090909,0.5,0.2723072243382579,0.0085616438356164,0.5328840021203336,0.0750748869779646,0.0674323213052202,0.5788927184932473,0.1111111111111111,0.1,0.0641791507132982,177.50384521484375,1.9252930879592896,0.0735401362180709,25.098827362060547,1.4733268022537231,9.639408111572266,347.9457397460937,5.7055277824401855,281.6713562011719,3.8385260105133057,8.298157691955566
142,4096,0.007,32,ICEH,290337.0,318082,0.38411117,0.6183351239530479,0.756421653315742,0.0625,0.0666666666666666,0.0593252719831781,0.1666666666666666,0.1,0.0909090909090909,0.477859778597786,0.2086565096952908,0.0102739726027397,0.5123825789923142,0.0625,0.0666666666666666,0.6124442883865702,0.1111111111111111,0.1,0.0625,11.392294883728027,0.1343383640050888,0.0729953348636627,24.985260009765625,1.7855077981948853,15.950657844543455,5780.0107421875,5.810720443725586,6.530653476715088,0.0522613078355789,8.073701858520508
143,4096,0.007,32,SCARF,58240.0,57250,0.20841521,0.6967969629381748,0.7734793795862949,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,4096,0.007,32,SUBTAB,40832.0,57250,0.34124625,0.6970540116019348,0.7515677983063033,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,4096,0.007,64,CONTROL,,192322,,,0.7427120763556538,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,4096,0.007,64,GMC,973632.0,388738,0.8882869,0.6273016935366367,0.7767523869147596,0.1358278635481187,0.0666666666666666,0.0617438201490904,0.1666666666666666,0.1,0.0909090909090909,0.5,0.3099813348633899,0.0045012982361894,0.5669246782544344,0.0761090122559093,0.0680329594421236,0.5830355611393143,0.1111111111111111,0.1,0.0630252100840336,183.52294921875,2.131993293762207,0.0672905966639518,29.683082580566406,1.3609628677368164,7.809418201446533,275.59295654296875,5.506197452545166,282.8877868652344,4.16750431060791,9.05125617980957
147,4096,0.007,64,ICEH,294465.0,405250,0.29131764,0.6390474116605369,0.5,0.0625,0.0666666666666666,0.0630200213512778,0.1666666666666666,0.1,0.0909090909090909,0.5,0.2772853185595568,0.0034246575342465,0.5,0.0625,0.067232108592919,0.5,0.1111111111111111,0.1,0.0598717361429225,15.161808967590332,16.729312896728516,0.1634151041507721,23.902177810668945,1.8258039951324463,7.162135124206543,740.2120361328125,6.015410423278809,6.98190975189209,0.3963149189949035,9.84221076965332
148,4096,0.007,64,SCARF,196352.0,192322,0.28277108,0.5379540501896563,0.7367541001455445,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,4096,0.007,64,SUBTAB,126720.0,192322,0.40848878,0.6634178633930616,0.7412025118845378,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,4096,0.01,16,CONTROL,,18898,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,4096,0.01,16,GMC,967440.0,278722,0.90545136,0.5787806440146601,0.7752047631018124,0.0739642931736395,0.0666666666666666,0.055302349927489,0.1666666666666666,0.1,0.0909090909090909,0.5,0.2872781769390581,0.0072773972602739,0.5594444292752923,0.0726665164975288,0.0677762792890584,0.5648621028120052,0.1111111111111111,0.1,0.0678329023917259,328.7132263183594,2.3735344409942627,0.0727882906794548,25.913902282714844,1.0169023275375366,8.851439476013184,308.37890625,5.783919811248779,327.9520874023437,4.061306476593018,8.691457748413086
152,4096,0.01,16,ICEH,288273.0,295234,0.3919335,0.6228586296395331,0.5,0.0625,0.0666666666666666,0.0540439475137041,0.1548463356973995,0.1,0.0909090909090909,0.6678128144917812,0.1819051294629116,0.0034246575342465,0.6019042987599061,0.0625,0.074202712630067,0.4990285546995322,0.1111111111111111,0.1,0.0625,7.519262790679932,12.306532859802246,0.0731375813484191,28.06398582458496,3.117173671722412,7.441794872283935,5989.9853515625,5.479062080383301,7.938358306884766,0.0700167492032051,8.062981605529785
153,4096,0.01,16,SCARF,19136.0,18898,0.2833108,0.603837348751343,0.7373100355295243,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,4096,0.01,16,SUBTAB,14784.0,18898,0.30766553,0.6769818317479277,0.7732358126077774,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,4096,0.01,32,CONTROL,,57250,,,0.77447526302896,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,4096,0.01,32,GMC,969504.0,301570,0.8736384,0.6282255252173161,0.7772339969033755,0.0731026308040498,0.0666666666666666,0.0579757038456528,0.1666103793763368,0.1,0.0909090909090909,0.5,0.2780288165589412,0.0102739726027397,0.5718430143386151,0.0764868061922375,0.0670436279508349,0.5773440636093492,0.1111111111111111,0.1,0.0637254901960784,168.31959533691406,1.9564489126205444,0.0702630653977394,28.607370376586918,1.4584311246871948,9.189287185668944,379.6552734375,5.778559684753418,255.6964874267578,4.359798908233643,8.944388389587402
157,4096,0.01,32,ICEH,290337.0,318082,0.32996455,0.6096664964110217,0.5,0.0625,0.0666666666666666,0.0585648932413367,0.1666666666666666,0.1,0.0909090909090909,0.5,0.3316373418152331,0.0034246575342465,0.5,0.0625,0.0668881506090808,0.5278692771836303,0.1111111111111111,0.1,0.0625,8.994975090026855,0.122278057038784,0.0736622959375381,26.091121673583984,2.8521785736083984,9.812871932983398,5208.57421875,6.015410423278809,27.301841735839844,19.55276298522949,8.052596092224121
158,4096,0.01,32,SCARF,58240.0,57250,0.28290632,0.6984391186628474,0.7594205277071048,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,4096,0.01,32,SUBTAB,40832.0,57250,0.36085853,0.6731591815560298,0.7646059329021969,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,4096,0.01,64,CONTROL,,192322,,,0.7738709088609257,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,4096,0.01,64,GMC,973632.0,388738,0.8971119,0.6183956634446186,0.7762353274592467,0.0756227765622699,0.0666666666666666,0.0595508902021898,0.1666666666666666,0.1,0.0909090909090909,0.5,0.2387226580071974,0.0046045815586508,0.5576823491639653,0.0724467294742499,0.068541933927612,0.5729868160032761,0.1111111111111111,0.1,0.062442739349519,195.60870361328125,2.430485725402832,0.0722291395068168,23.807035446166992,0.928878664970398,8.053135871887207,318.8234558105469,5.810720443725586,338.9447326660156,4.249246120452881,8.323283195495605
162,4096,0.01,64,ICEH,294465.0,405250,0.30838692,0.6096549361060986,0.5,0.0625,0.0666666666666666,0.0572833034246258,0.1666666666666666,0.1,0.0909090909090909,0.5,0.2594768804602599,0.0034246575342465,0.5,0.0625,0.0714592721730644,0.4976709559632418,0.1111111111111111,0.1,0.062385478699038,15.85728645324707,18.22479057312012,0.0729878470301628,27.163818359375,3.1023898124694824,7.797089576721191,5978.55615234375,5.810720443725586,8.679732322692871,0.0579564496874809,7.742378711700439
163,4096,0.01,64,SCARF,196352.0,192322,0.23034173,0.525255215346705,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,4096,0.01,64,SUBTAB,126720.0,192322,0.59575945,0.648190844302547,0.7638909872852657,,,,,,,,,,,,,,,,,,,,,,,,,,,
